scenario      Ne            t             Na          µmic_1        pmic_1       snimic_1      NAL_1_1       HET_1_1       VAR_1_1       MGW_1_1    
  1            2808         12322         11318    7.285e-004    1.111e-001    1.189e-007      8.875000      0.780159      4.187940      0.922078
  1            3103         12415         22533    2.042e-004    1.931e-001    2.385e-008      4.625000      0.495738      0.755128      0.948718
  1            4041         10556         11386    9.404e-004    2.170e-001    2.724e-006     16.000000      0.825418     43.894474      0.750733
  1            1804         11776          3148    8.825e-004    2.507e-001    5.464e-006     10.000000      0.721165      4.297652      1.081081
  1            4369         13375         14521    2.967e-004    2.782e-001    4.009e-006      7.375000      0.676170      4.154675      0.874074
  1            4597         12135          8258    6.583e-004    2.670e-001    3.126e-006      9.500000      0.778134     17.703777      0.921212
  1            1098         16488          2687    4.807e-004    2.687e-001    4.926e-007      5.000000      0.458006      1.023857      0.941176
  1            4178         11254          9032    4.661e-004    1.628e-001    4.531e-006      9.000000      0.770234      2.777337      1.210084
  1            2699          5808         10420    7.446e-004    1.579e-001    4.089e-006      7.750000      0.639926      3.832143      1.107143
  1            2709         13819         20932    7.248e-004    2.635e-001    8.068e-007      7.000000      0.718983      5.210535      0.783217
  1            3874          9843         17865    8.709e-004    2.958e-001    1.007e-008     11.000000      0.827085      7.517004      0.936170
  1            2072          5665         10277    6.551e-004    1.357e-001    1.410e-006      6.625000      0.670960      2.327004      0.905983
  1            5990         10589           701    5.208e-004    1.320e-001    1.561e-006      7.625000      0.709024      2.707683      1.033898
  1            4003          9065         13258    8.172e-004    1.788e-001    7.182e-007     10.750000      0.755330     15.852117      0.934783
  1            3242         11904         16109    1.980e-004    2.672e-001    1.457e-007      5.250000      0.478932      1.276515      0.923077
  1            1756         11312         17548    4.634e-004    1.695e-001    3.169e-008      7.875000      0.753210      2.944875      1.016129
  1            3048         11445         16033    8.284e-004    2.454e-001    1.191e-006      9.750000      0.738396      7.449951      0.923077
  1            3324          6423         12814    3.601e-004    2.909e-001    3.299e-007      8.750000      0.593705      7.967849      0.773481
  1            3434         11256           692    3.229e-004    2.552e-001    1.694e-006     10.000000      0.750163      6.090604      1.038961
  1            5537         10071          4893    1.761e-004    2.552e-001    2.135e-007      7.125000      0.622163      2.818970      0.926829
  1            3293          5052          4814    4.083e-004    2.211e-001    8.115e-008     10.000000      0.737434     19.989038      0.754717
  1             935         10434         16675    3.311e-004    2.825e-001    1.617e-008      3.750000      0.262842      2.650478      0.769231
  1            4637         13614         11618    8.688e-004    1.941e-001    1.741e-006      9.375000      0.786594      8.353290      0.914634
  1            3295          8833          7726    4.696e-004    1.075e-001    1.313e-008      9.250000      0.766355      5.989937      0.980132
