3755	10005	15005	0.00055	0.2	5.005e-006	3390.5	3336.3	3490.2	9206.3	9126.2	9249.5	11299	11020	10651	0.00053872	0.00051763	0.0004171	0.19354	0.19464	0.22282	1.0119e-006	2.1407e-007	1.2598e-008	8.125	0.72815	9.5196	0.83333	
3755	10005	15005	0.00055	0.2	5.005e-006	3472.9	3412.5	3485.9	9899.7	9854.7	10539	10043	9581.7	8338.7	0.00055966	0.00054701	0.00043281	0.20021	0.20045	0.21781	1.633e-006	3.5097e-007	1.4412e-008	8.75	0.68292	8.7639	0.92105	
3755	10005	15005	0.00055	0.2	5.005e-006	4093.5	4050.9	4057.6	10497	10517	11009	7882.5	7262.7	5082.1	0.00072247	0.00073963	0.00087348	0.17406	0.16638	0.11552	2.2018e-006	9.3668e-007	1.4687e-008	10.125	0.79331	5.5903	1.0658	
3755	10005	15005	0.00055	0.2	5.005e-006	4520.4	4483.7	4482.4	10629	10612	11500	6968.5	6466.1	6829	0.00077711	0.00080013	0.00089539	0.23201	0.23628	0.25374	2.6632e-006	7.9759e-007	2.3004e-008	12.625	0.77829	6.7611	0.97584	
3755	10005	15005	0.00055	0.2	5.005e-006	4245.9	4199.2	4018.2	10282	10320	11192	8597.9	8043.2	6730.3	0.00074416	0.00076631	0.00081341	0.19091	0.18627	0.16971	2.4657e-006	9.5736e-007	1.5685e-008	11.25	0.79132	8.1393	1.0465	
3755	10005	15005	0.00055	0.2	5.005e-006	3524.2	3441.3	3014.1	10522	10564	10836	8368.2	7757	5065.3	0.00056323	0.00054619	0.0004652	0.17857	0.16936	0.12579	2.2355e-006	8.4515e-007	1.6955e-008	8.25	0.70635	3.8557	1.0394	
3755	10005	15005	0.00055	0.2	5.005e-006	3562.8	3512.9	3651.1	9727.7	9687.6	9730.7	10120	9724.9	8955.1	0.00058885	0.00058467	0.00059026	0.19933	0.19932	0.20347	1.6695e-006	3.7119e-007	1.402e-008	9.125	0.71066	10.796	0.9125	
3755	10005	15005	0.00055	0.2	5.005e-006	3466.9	3398.5	3431.7	10205	10195	10191	9250.2	8750.7	7140	0.0005747	0.00056141	0.00055401	0.19935	0.19878	0.23377	1.3631e-006	3.1678e-007	1.3372e-008	8.625	0.693	5.9662	0.9452	
3755	10005	15005	0.00055	0.2	5.005e-006	3742.8	3683.5	3518.8	10538	10565	10230	8037.3	7419.8	6438.3	0.00061647	0.00061159	0.00055885	0.1817	0.17372	0.12654	2.6405e-006	1.161e-006	1.4617e-008	9	0.72917	4.1062	1.0588	
3755	10005	15005	0.00055	0.2	5.005e-006	3463.3	3392.3	3372.1	10008	9944.7	10006	9914	9553.1	9127.8	0.00055673	0.0005397	0.00043243	0.21721	0.22091	0.2369	1.4556e-006	3.054e-007	1.2993e-008	9	0.6684	9.2676	0.88889	
3755	10005	15005	0.00055	0.2	5.005e-006	3807	3758.9	3758.6	10303	10249	9996.7	8689.9	8264.5	8263.5	0.00067491	0.00068298	0.00080658	0.22514	0.23092	0.28046	1.2261e-006	2.5904e-007	1.2399e-008	10.25	0.73235	7.3244	0.9011	
3755	10005	15005	0.00055	0.2	5.005e-006	3608.6	3546.5	3586.6	8777.2	8652.1	8639.2	11731	11458	10990	0.00063573	0.00063791	0.00059028	0.22812	0.23584	0.27297	1.0923e-006	2.2711e-007	1.2736e-008	10.125	0.74011	17.8	0.77143	
3755	10005	15005	0.00055	0.2	5.005e-006	3964.5	3920.4	3940.4	9539.9	9462	9461.3	10874	10575	9913.7	0.0007034	0.00072074	0.00081391	0.21519	0.22163	0.25541	1.8006e-006	4.1011e-007	1.792e-008	11.25	0.76059	23.796	0.86538	
3755	10005	15005	0.00055	0.2	5.005e-006	3462.8	3415.4	3434	10560	10585	10163	7468.2	6844.5	6039.5	0.00047374	0.00043525	0.00029946	0.17291	0.16224	0.1213	3.2206e-006	1.8671e-006	2.1558e-008	7.375	0.66917	2.069	1.0727	
3755	10005	15005	0.00055	0.2	5.005e-006	4182.7	4140.9	4252.1	10179	10165	10426	9285.3	8886.7	8917.3	0.00072783	0.00074973	0.00087116	0.2193	0.22251	0.24767	2.5703e-006	8.8986e-007	1.8148e-008	12.125	0.74852	14.632	1	
3755	10005	15005	0.00055	0.2	5.005e-006	3891	3847.4	3962	9619.5	9610.4	8888	10528	10211	9486.3	0.00070584	0.00072171	0.00081883	0.19466	0.19385	0.20157	1.1177e-006	2.3832e-007	1.5234e-008	10.25	0.78542	11.581	0.9011	
3755	10005	15005	0.00055	0.2	5.005e-006	3530.3	3460.1	3357.7	10561	10566	10505	8379.7	7857.6	7205.5	0.00058668	0.00057246	0.00051176	0.19844	0.19615	0.13237	1.2984e-006	3.062e-007	1.2585e-008	8.5	0.70063	4.05	0.95775	
3755	10005	15005	0.00055	0.2	5.005e-006	3879.8	3825.1	3839.3	9396	9292.2	9203.8	11995	11703	11191	0.00072302	0.00073848	0.00083436	0.19418	0.19914	0.22215	1.2959e-006	2.8065e-007	1.2971e-008	10.5	0.78955	24.92	0.82353	
3755	10005	15005	0.00055	0.2	5.005e-006	3725.1	3656.9	3495.2	10370	10410	10500	8171.1	7646.6	7832.7	0.00061249	0.0006064	0.00056243	0.20049	0.1969	0.13887	3.0507e-006	1.4592e-006	1.6419e-008	9.5	0.6905	4.9371	1.0483	
3755	10005	15005	0.00055	0.2	5.005e-006	3747.4	3687.2	3592.4	9709.2	9679.4	9318.5	10507	10184	10513	0.00066916	0.00067088	0.00059688	0.22375	0.23133	0.25596	8.7851e-007	1.8576e-007	1.1135e-008	9.875	0.76428	8.5451	0.79397	
3755	10005	15005	0.00055	0.2	5.005e-006	3925.2	3857.2	3674.9	10600	10576	10055	7868.8	7318.9	6589.6	0.00065054	0.00064915	0.00060604	0.22098	0.2203	0.20898	4.4038e-006	2.9075e-006	2.2893e-008	10.875	0.64999	6.6492	1.0875	
3755	10005	15005	0.00055	0.2	5.005e-006	4012.9	3950.9	3739.9	10291	10291	9912.6	7987.7	7448.2	6274.2	0.00068139	0.00069162	0.00073992	0.20508	0.20508	0.20389	3.0621e-006	1.3793e-006	1.9678e-008	10.75	0.72171	6.8139	1.0424	
3755	10005	15005	0.00055	0.2	5.005e-006	4288.4	4237	4153.4	10228	10299	10552	8933.9	8380.4	7818.5	0.00072756	0.00075004	0.00085449	0.19319	0.1903	0.12973	3.9889e-006	2.622e-006	2.1429e-008	11.75	0.7769	9.8166	1.093	
3755	10005	15005	0.00055	0.2	5.005e-006	4300.5	4244	4009.2	10476	10499	10367	6965.6	6406	5381.5	0.000739	0.00075851	0.00090981	0.19503	0.18958	0.16316	2.378e-006	7.9227e-007	1.6966e-008	10.75	0.78272	4.7446	1.0299	
3755	10005	15005	0.00055	0.2	5.005e-006	4172.6	4103.3	4019	10454	10488	10302	6913.4	6369.6	6194.1	0.00070798	0.00072043	0.00070269	0.20286	0.20027	0.19006	1.8641e-006	4.4145e-007	1.8168e-008	10.25	0.7612	4.115	0.97619	
3755	10005	15005	0.00055	0.2	5.005e-006	3704.1	3636.9	3627.5	10444	10478	10274	8644.8	8078.5	6304.2	0.00063022	0.00062876	0.0006031	0.1872	0.18116	0.11351	1.7015e-006	4.6479e-007	1.6524e-008	9.125	0.73782	5.4296	1	
3755	10005	15005	0.00055	0.2	5.005e-006	4152.3	4108	4140.2	10395	10429	10597	8611.7	8053.9	8634.7	0.00073659	0.00075472	0.00089984	0.19402	0.19112	0.16949	1.5981e-006	4.1247e-007	1.5101e-008	10.875	0.79015	7.7929	1	
3755	10005	15005	0.00055	0.2	5.005e-006	3511.9	3456.5	3356.9	9330.1	9159.5	8408.3	10566	10308	9927.5	0.00059482	0.00058493	0.00055269	0.25448	0.26511	0.2957	1.407e-006	3.0667e-007	1.5455e-008	10.5	0.66104	19.561	0.76364	
3755	10005	15005	0.00055	0.2	5.005e-006	4319.8	4261.5	4169.5	10259	10339	10397	8762.1	8206.5	7702	0.00073624	0.00075978	0.00080751	0.20899	0.20871	0.20226	3.5837e-006	2.0373e-006	1.9131e-008	12.125	0.75723	9.6749	1.0659	
3755	10005	15005	0.00055	0.2	5.005e-006	4317.3	4264.1	4214.1	8000.4	7940.7	7954.9	12729	12461	11653	0.0007959	0.00081962	0.00094311	0.23238	0.24027	0.27021	8.5357e-007	1.7788e-007	1.2121e-008	12.5	0.82697	18.199	0.74349	
3755	10005	15005	0.00055	0.2	5.005e-006	4315.4	4285.9	4444.9	9974.3	9996.5	10173	9648.6	9222.4	8967.5	0.00075543	0.00078092	0.00090714	0.20163	0.20271	0.19	2.7832e-006	9.3237e-007	1.6283e-008	12.125	0.79401	15.522	1.0104	
3755	10005	15005	0.00055	0.2	5.005e-006	4596.1	4559.1	4742.6	10176	10225	10254	8926.5	8236.3	5202.9	0.00069871	0.00071645	0.00077075	0.19208	0.18591	0.11841	7.8744e-006	7.1027e-006	3.1759e-008	12.625	0.77115	9.2522	1.2469	
3755	10005	15005	0.00055	0.2	5.005e-006	3647.8	3593.4	3640.1	10514	10523	10493	7529.8	6926.6	6235.5	0.00047854	0.00044302	0.00029804	0.18928	0.18032	0.11553	4.2518e-006	3.0045e-006	2.1738e-008	8.125	0.6428	2.7123	1.0924	
3755	10005	15005	0.00055	0.2	5.005e-006	3418.9	3340	3408.2	10685	10732	11164	6857.9	6286.5	5171.1	0.00050609	0.00047372	0.00034186	0.16204	0.1504	0.11178	2.114e-006	8.4567e-007	1.6717e-008	7.125	0.70461	1.7466	1.0556	
3755	10005	15005	0.00055	0.2	5.005e-006	4410.6	4339.4	4266	10753	10740	10680	7023.6	6421.3	5248.5	0.00073875	0.00075722	0.00089519	0.20711	0.2023	0.13938	6.1897e-006	4.811e-006	2.7435e-008	11.75	0.7569	4.8092	1.119	
3755	10005	15005	0.00055	0.2	5.005e-006	3737	3682.9	3539.3	10545	10563	10797	8109.4	7511.6	7271.7	0.00063657	0.00063818	0.0006535	0.17928	0.17089	0.11236	2.0013e-006	6.3904e-007	1.4945e-008	9	0.74475	4.2871	1.036	
3755	10005	15005	0.00055	0.2	5.005e-006	3766.6	3692.8	3616	9041.3	8981	8980.6	11251	10994	10648	0.00067355	0.00067993	0.00068262	0.20808	0.21161	0.25426	9.6774e-007	2.0303e-007	1.1353e-008	10	0.77272	12.617	0.83333	
3755	10005	15005	0.00055	0.2	5.005e-006	3770.1	3707.9	3493	9589.8	9508.6	9133.2	10500	10212	7858.3	0.0006745	0.00068542	0.00075948	0.23258	0.24011	0.26506	1.5131e-006	3.1579e-007	1.6881e-008	11	0.72664	17.138	0.8421	
3755	10005	15005	0.00055	0.2	5.005e-006	4002.7	3936	3775.1	10446	10459	10270	7583.2	7004.8	4905.3	0.0007189	0.00072971	0.00080131	0.19165	0.18777	0.14005	1.0813e-006	2.3642e-007	1.125e-008	9.75	0.77685	4.7802	0.95705	
3755	10005	15005	0.00055	0.2	5.005e-006	3807.5	3742.5	3586.3	10556	10598	10853	7433.6	6841.2	5777.3	0.00066788	0.00067251	0.00068603	0.16977	0.15993	0.11035	1.6078e-006	4.5979e-007	1.8615e-008	8.875	0.76677	3.8335	1.0365	
3755	10005	15005	0.00055	0.2	5.005e-006	3794.5	3731.5	3590.1	9780.3	9775.2	9148.3	10166	9873.7	10015	0.00069639	0.00070236	0.00071695	0.20648	0.20973	0.23744	7.8305e-007	1.7561e-007	1.1656e-008	9.5	0.78269	7.1448	0.8306	
3755	10005	15005	0.00055	0.2	5.005e-006	3357.8	3279	2737.1	9964	9814.6	8867	9829.5	9517.8	9693.3	0.00052132	0.00049071	0.0003302	0.23709	0.24569	0.2856	1.0417e-006	2.2617e-007	1.2406e-008	8.5	0.67737	6.4504	0.78613	
3755	10005	15005	0.00055	0.2	5.005e-006	4053	3996.3	3977.4	8669.5	8545.3	7880	13112	12824	12389	0.00078547	0.00080464	0.00090998	0.17964	0.18388	0.2183	9.4358e-007	1.9597e-007	1.1498e-008	10.625	0.82894	21.954	0.8134	
3755	10005	15005	0.00055	0.2	5.005e-006	3662.1	3618.3	3651.8	9795.3	9723.9	8917.5	10151	9856.1	8800.3	0.00064686	0.00065013	0.00073299	0.22172	0.22702	0.2618	1.1278e-006	2.342e-007	1.2864e-008	9.875	0.73504	9.3565	0.86339	
3755	10005	15005	0.00055	0.2	5.005e-006	3423.4	3344.5	3285.5	10313	10305	11126	8867.2	8361.1	5690.7	0.00049569	0.00046251	0.00038252	0.19681	0.19359	0.16826	2.2002e-006	7.0157e-007	1.7665e-008	8	0.64042	4.5301	1	
3755	10005	15005	0.00055	0.2	5.005e-006	4025	3972.4	3905.6	10257	10254	10609	9066.8	8573.3	7941.4	0.0007251	0.00074269	0.00089107	0.19587	0.19414	0.12402	1.4607e-006	3.5021e-007	1.6541e-008	10.625	0.78069	8.385	0.97701	
3755	10005	15005	0.00055	0.2	5.005e-006	3716.8	3637.9	3474	10409	10405	10073	8667.1	8250	8512.5	0.00066752	0.00066708	0.00071469	0.20257	0.2033	0.21663	8.6411e-007	1.7971e-007	1.2246e-008	9	0.76051	4.8411	0.88344	
3755	10005	15005	0.00055	0.2	5.005e-006	3319.1	3248.5	3182	9726.5	9519.5	8944	11573	11350	10274	0.00052953	0.00051419	0.00048452	0.21818	0.2247	0.25606	1.3886e-006	2.9297e-007	1.4553e-008	8.625	0.67281	23.929	0.75824	
3755	10005	15005	0.00055	0.2	5.005e-006	3776.1	3705.3	3653.1	10214	10194	10592	9290.9	8818.1	7766.3	0.00065411	0.00066041	0.00065562	0.20402	0.20452	0.23682	1.9417e-006	5.2234e-007	1.3056e-008	10	0.72004	8.5405	0.97561	
3755	10005	15005	0.00055	0.2	5.005e-006	3729.8	3655.2	3515.3	10474	10503	10874	8024.5	7420.4	7724.5	0.0005852	0.00057254	0.00048678	0.19318	0.18648	0.13735	3.4831e-006	2.0502e-006	1.7964e-008	9.125	0.68714	3.9773	1.0735	
3755	10005	15005	0.00055	0.2	5.005e-006	4536.5	4503.8	4111.2	10454	10554	10658	8450.1	8068.6	8066.8	0.00078742	0.00081457	0.00089069	0.25144	0.25864	0.29928	3.2985e-006	1.2267e-006	1.9051e-008	15	0.75713	18.868	1.0127	
3755	10005	15005	0.00055	0.2	5.005e-006	4165.1	4132.4	4141.1	9584.2	9562.8	9546.7	10449	10259	10531	0.00075689	0.00078079	0.00087744	0.25487	0.26471	0.27767	1.5822e-006	3.6484e-007	1.4035e-008	13.875	0.75527	27.029	0.84733	
3755	10005	15005	0.00055	0.2	5.005e-006	3420.9	3350.3	3051.8	9431	9319.6	8892.8	10534	10172	9493.8	0.00054574	0.00052487	0.00044064	0.205	0.20766	0.25247	8.4425e-007	1.8358e-007	1.1622e-008	8.125	0.73035	6.5745	0.82803	
3755	10005	15005	0.00055	0.2	5.005e-006	4156.2	4113.1	4106.5	10034	9965	9871.6	10783	10516	9798.6	0.00073	0.00075132	0.00083213	0.19881	0.20375	0.2383	2.5016e-006	6.4598e-007	2.6352e-008	11.375	0.78781	27.949	0.91	
3755	10005	15005	0.00055	0.2	5.005e-006	3700.7	3656.4	3843.9	9643.5	9601.3	9433.3	10221	9823.2	8887.7	0.00065926	0.00066802	0.0007194	0.19625	0.19631	0.20498	1.0897e-006	2.3648e-007	1.3054e-008	9.5	0.7615	9.0663	0.89941	
3755	10005	15005	0.00055	0.2	5.005e-006	4021.9	3959.4	3909.3	10317	10306	9591.9	9067	8729.9	8647.6	0.00072604	0.00074319	0.00081525	0.22347	0.22881	0.2665	1.1547e-006	2.478e-007	1.4295e-008	11	0.77218	8.3502	0.8934	
3755	10005	15005	0.00055	0.2	5.005e-006	3688.9	3608.1	3356	10270	10305	10054	7510.7	7007.6	4909.4	0.00062165	0.00061145	0.00060288	0.20859	0.20738	0.17748	1.8274e-006	4.8447e-007	1.4904e-008	9.125	0.69721	3.5081	0.97987	
3755	10005	15005	0.00055	0.2	5.005e-006	3109.6	3035.1	2969.2	10793	10764	9899.7	8175.3	7632.1	6733	0.00043022	0.0003858	0.00028082	0.16209	0.1527	0.10208	7.2668e-007	1.5322e-007	1.0718e-008	5.875	0.69652	1.7098	0.94	
3755	10005	15005	0.00055	0.2	5.005e-006	3539	3466.9	3389.6	9603	9535.2	9207.5	10195	9833.7	8964.4	0.0005899	0.00058156	0.00059943	0.20292	0.20345	0.20625	1.1986e-006	2.4442e-007	1.199e-008	9	0.71988	8.8697	0.88889	
3755	10005	15005	0.00055	0.2	5.005e-006	4126.3	4065.8	3767.8	10573	10601	10351	6439.8	5850	4386.1	0.00069964	0.00070744	0.00069867	0.16957	0.1608	0.11603	3.1271e-006	1.7499e-006	2.0598e-008	9.625	0.77951	3.2349	1.0922	
3755	10005	15005	0.00055	0.2	5.005e-006	3292.4	3239	3398.7	10862	10895	11648	7515.4	7175.6	7666.1	0.00053936	0.0004996	0.00034488	0.21954	0.2213	0.25246	1.0757e-006	2.2299e-007	1.4266e-008	7.625	0.67331	2.1298	0.8777	
3755	10005	15005	0.00055	0.2	5.005e-006	3467.9	3409.4	3547.7	10170	10137	10205	9493.7	8991.3	7747.5	0.00056777	0.0005552	0.00046656	0.19934	0.19877	0.18578	1.4052e-006	3.2038e-007	1.4354e-008	8.625	0.69009	6.6552	0.93878	
3755	10005	15005	0.00055	0.2	5.005e-006	3668	3623.1	3820.4	9763.8	9691.9	9616.1	10070	9666.7	9539	0.00063806	0.00064327	0.00065787	0.20267	0.20384	0.21724	1.3319e-006	2.9997e-007	1.1922e-008	9.625	0.73958	10.199	0.90588	
3755	10005	15005	0.00055	0.2	5.005e-006	4034.3	3979.8	3980.2	8750.7	8614.6	7569.5	12683	12373	12122	0.00076349	0.00078174	0.00088717	0.19103	0.19586	0.23275	1.029e-006	2.1817e-007	9.6173e-009	10.875	0.81557	22.347	0.8169	
3755	10005	15005	0.00055	0.2	5.005e-006	3866.9	3806.5	3747.3	10425	10435	10237	8743.8	8125.8	6963.9	0.00067711	0.00068656	0.00067537	0.18281	0.1759	0.11712	1.6217e-006	4.2924e-007	1.4698e-008	9.625	0.76774	6.1055	1.0065	
3755	10005	15005	0.00055	0.2	5.005e-006	4124.1	4067.2	3836.4	8949.3	8951.1	8644.9	11701	11445	12236	0.00075865	0.00077596	0.00090093	0.2094	0.21539	0.24842	7.5088e-007	1.5775e-007	1.0566e-008	10.875	0.81517	11.723	0.80184	
3755	10005	15005	0.00055	0.2	5.005e-006	3947.7	3895.4	3788.8	9938	9916	9245.4	9422.3	9153.5	6861.2	0.00072915	0.00074574	0.00083544	0.21819	0.22307	0.2531	9.4022e-007	2.0099e-007	1.2688e-008	10.5	0.78374	8.0558	0.85279	
3755	10005	15005	0.00055	0.2	5.005e-006	3597.1	3530.1	3552.4	9465.7	9312.7	9394.8	12318	12101	11935	0.00065057	0.00065526	0.00074802	0.19466	0.19988	0.2254	1.2479e-006	2.6135e-007	1.4885e-008	9.375	0.7595	26.571	0.78125	
3755	10005	15005	0.00055	0.2	5.005e-006	4000.2	3950.2	3940.8	9886.4	9877.7	10427	10065	9789	10158	0.00071535	0.00073673	0.00084589	0.20748	0.2112	0.24438	1.7653e-006	4.3197e-007	1.4969e-008	11.125	0.76978	15.993	0.92708	
3755	10005	15005	0.00055	0.2	5.005e-006	4271.4	4217.5	4156.7	10370	10412	10730	8736.5	7969.3	6701.9	0.00071235	0.00072869	0.00083661	0.16941	0.16274	0.1189	4.2975e-006	3.348e-006	2.0264e-008	10.875	0.79961	7.2735	1.1447	
3755	10005	15005	0.00055	0.2	5.005e-006	3469.5	3403.5	3329.7	7343.2	7136.8	6863.2	13788	13634	13092	0.0006424	0.0006259	0.00056491	0.24708	0.25667	0.27978	8.8743e-007	1.8229e-007	1.1591e-008	10	0.76841	19.204	0.58608	
3755	10005	15005	0.00055	0.2	5.005e-006	3232.4	3166.3	3097.8	9910.5	9855.6	9898.1	9754.6	9414.7	8537.6	0.00040688	0.0003617	0.0002734	0.21643	0.22123	0.25603	1.7061e-006	3.6936e-007	1.5872e-008	7.625	0.57058	9.6173	0.86525	
3755	10005	15005	0.00055	0.2	5.005e-006	3884	3799	3596.2	9119	9071.1	8942.4	11069	10822	9854.2	0.00070134	0.00071639	0.00082077	0.21846	0.22397	0.26734	1.1058e-006	2.2958e-007	1.2235e-008	10.875	0.77568	15.111	0.83254	
3755	10005	15005	0.00055	0.2	5.005e-006	3167.5	3115.7	3469.7	10279	10222	10063	9362.6	8870.1	7838.2	0.00039151	0.00034422	0.00023671	0.19627	0.19414	0.17211	1.5029e-006	3.3421e-007	1.4056e-008	6.75	0.5904	3.6639	0.94737	
3755	10005	15005	0.00055	0.2	5.005e-006	3375.3	3304.4	2969.6	10795	10758	9455	7393.9	6865.1	5456.2	0.00056774	0.00054224	0.00039821	0.16961	0.15943	0.10902	9.672e-007	2.1533e-007	1.3177e-008	7.375	0.71906	2.4674	0.98333	
3755	10005	15005	0.00055	0.2	5.005e-006	4114.6	4053.8	3753.1	10549	10586	10285	7000.9	6406.4	4768.4	0.00071771	0.0007325	0.0008006	0.17615	0.16814	0.12443	2.4179e-006	1.0641e-006	1.8679e-008	10	0.78319	4.3307	1.0667	
3755	10005	15005	0.00055	0.2	5.005e-006	4073	4017.2	3703.2	10404	10431	11071	8390.1	7864.6	7946.8	0.00070617	0.00072346	0.00080763	0.19215	0.18832	0.16089	2.7195e-006	1.1924e-006	1.4154e-008	10.625	0.76504	6.5393	1.0559	
3755	10005	15005	0.00055	0.2	5.005e-006	3342.2	3271.9	3017.4	9848.9	9655.3	9323.7	11060	10841	10115	0.00052901	0.00051366	0.00048057	0.23053	0.23802	0.24644	1.4597e-006	3.0938e-007	1.5101e-008	9	0.65193	24.826	0.75789	
3755	10005	15005	0.00055	0.2	5.005e-006	3725	3656.9	3458.6	9324.1	9273.5	10233	10596	10393	10781	0.0006514	0.00065462	0.00066061	0.22239	0.2288	0.26434	1.3244e-006	2.8506e-007	1.3392e-008	10.375	0.73799	14.758	0.84264	
3755	10005	15005	0.00055	0.2	5.005e-006	4170.5	4121.9	4114.8	10422	10470	10495	8234	7665.1	6607.8	0.00074432	0.00076322	0.00090532	0.19	0.18545	0.18258	1.5981e-006	4.3572e-007	1.5078e-008	10.75	0.79413	6.9633	1.0118	
3755	10005	15005	0.00055	0.2	5.005e-006	3252.9	3177.8	2994.5	10118	10017	9260.8	9610.2	9101.1	7547.2	0.00047052	0.00043505	0.00035112	0.1814	0.17539	0.10431	1.1455e-006	2.4092e-007	1.3273e-008	7.125	0.68592	4.1471	0.94215	
3755	10005	15005	0.00055	0.2	5.005e-006	3159.6	3112.7	3181.1	9881.6	9873.2	10403	9698.1	9293	8493.1	0.00041428	0.00036879	0.00022552	0.19762	0.19691	0.20205	9.461e-007	2.0098e-007	1.1785e-008	6.75	0.65502	3.7402	0.87805	
3755	10005	15005	0.00055	0.2	5.005e-006	3682.4	3630.2	3563.7	10145	10168	10772	9386.2	8922.2	7362.2	0.00063845	0.00064186	0.00060436	0.18011	0.17304	0.13387	1.3378e-006	3.1118e-007	1.3521e-008	9	0.75938	6.8939	0.97297	
3755	10005	15005	0.00055	0.2	5.005e-006	3396.5	3327	3217.2	7795.6	7674.8	7904.4	13078	12973	14234	0.00056974	0.00055408	0.00047029	0.20178	0.20683	0.23443	8.1375e-007	1.7104e-007	1.0764e-008	8.375	0.75743	13.002	0.73626	
3755	10005	15005	0.00055	0.2	5.005e-006	4370.4	4317.4	4168.4	10477	10517	11460	7621.8	7046.5	6327.7	0.00075314	0.00077553	0.00090115	0.19919	0.19458	0.1768	3.041e-006	1.4535e-006	1.5842e-008	11.5	0.78656	6.0215	1.0636	
3755	10005	15005	0.00055	0.2	5.005e-006	4002.6	3938.5	3852.9	10517	10520	10221	7528.8	6980	6055.6	0.00067867	0.00068689	0.00066834	0.20429	0.2027	0.19396	2.2531e-006	6.9287e-007	1.6613e-008	10.25	0.74025	5.0327	1.0061	
3755	10005	15005	0.00055	0.2	5.005e-006	3585.6	3508.9	3492.1	10255	10256	9781.7	9086.9	8584.3	7803.3	0.00062238	0.00061698	0.00055651	0.17684	0.16929	0.12372	9.5941e-007	2.0678e-007	1.1761e-008	8.375	0.75843	5.1479	0.95714	
3755	10005	15005	0.00055	0.2	5.005e-006	4232.7	4171.7	4042.8	10536	10580	9970.5	7409	6895.8	5661.3	0.00076305	0.00078053	0.00093809	0.19109	0.18748	0.16851	8.9563e-007	1.9729e-007	1.2161e-008	10.25	0.80213	5.5445	0.94253	
3755	10005	15005	0.00055	0.2	5.005e-006	4198.7	4150.3	4124.9	9328.4	9252.4	9417.8	12005	11743	11485	0.0007809	0.00080512	0.00091053	0.19035	0.1946	0.22299	1.2566e-006	2.7101e-007	1.4302e-008	11.375	0.82042	22.834	0.85446	
3755	10005	15005	0.00055	0.2	5.005e-006	3440.2	3369.8	3278.4	10084	10014	10181	9630.4	9239.4	8593.8	0.00055161	0.00053105	0.00041232	0.22015	0.22483	0.27187	1.115e-006	2.3264e-007	1.4041e-008	8.625	0.68395	6.0265	0.87342	
