scenario      Ne            t             Na          µmic_1        pmic_1       snimic_1      NAL_1_1       HET_1_1       VAR_1_1       MGW_1_1    
  1            2681          9135         10867    8.165e-004    2.493e-001    1.764e-006     10.875000      0.780656     13.859495      0.857143
  1            3416         13755          7638    9.286e-004    1.682e-001    1.717e-006      9.375000      0.751563      5.649788      0.967742
  1            4019         10755          2596    3.158e-004    2.259e-001    6.763e-007      9.125000      0.720508      7.295689      0.737374
  1            3126          8552          8194    3.197e-004    1.325e-001    2.088e-007      6.000000      0.561865      7.548663      0.842105
  1            3857          5028          3084    7.130e-004    2.883e-001    7.210e-007     10.250000      0.772828      8.759101      1.025000
  1            1741         14595          3092    9.779e-004    2.151e-001    2.994e-007      9.125000      0.789458      4.193694      1.006896
  1            1648          4289          4818    8.144e-004    2.590e-001    1.814e-008      8.750000      0.775365      9.520154      0.909091
  1            1260         10197          6357    9.584e-004    1.540e-001    2.108e-008      6.000000      0.551227      1.684312      0.969697
  1            3957          6572          3044    2.021e-004    1.829e-001    4.027e-008      6.250000      0.574562      1.826168      0.980392
  1            4492         12576         15085    9.028e-004    1.225e-001    7.304e-008     11.375000      0.777129     10.608522      0.968085
  1            4283         13895         14186    4.898e-004    2.931e-001    1.162e-006     10.500000      0.747977     19.069954      0.815534
  1            3744          2806          6177    8.044e-004    1.133e-001    1.198e-006     12.750000      0.819384     14.856089      0.894737
  1            4663          5061          8202    5.785e-004    2.997e-001    6.665e-007     11.250000      0.747835     33.531162      0.703125
  1            4620         13479         10455    2.571e-004    1.536e-001    1.133e-006      6.625000      0.726018      2.309978      0.848000
  1            2663          2252         11591    1.699e-004    1.854e-001    1.981e-008      5.875000      0.623686      5.795668      0.752000
  1            1149         12915         15671    5.501e-004    1.174e-001    1.698e-006      7.375000      0.595470      5.112322      0.914729
  1            2702         17654          8217    8.986e-004    2.743e-001    4.305e-006      9.750000      0.799990      6.432318      0.968944
  1            4737         10491          8860    3.701e-004    1.569e-001    1.324e-006      9.000000      0.659761      4.151895      1.021277
  1            4400          7651         10069    1.203e-004    2.247e-001    2.333e-007      5.625000      0.550048      3.507382      0.825688
  1            3649          8402         11026    4.326e-004    1.498e-001    9.960e-006      8.625000      0.698162     10.523881      0.901961
  1            2711          8236         17629    2.346e-004    2.178e-001    4.180e-006      5.375000      0.573076      3.276618      0.977273
  1            6334          4170          7534    4.319e-004    2.430e-001    9.368e-008     14.875000      0.839311     12.528235      0.995816
  1            2629         11724          6447    1.331e-004    1.290e-001    1.475e-006      4.250000      0.431770      1.626834      0.850000
  1            3193         15804          1260    2.005e-004    2.426e-001    1.042e-007      7.375000      0.585380      3.404605      0.880597
  1            4424          8253         11005    3.774e-004    2.359e-001    4.635e-007      8.375000      0.687266     10.175950      0.832298
  1            2763         18674         14140    7.121e-004    1.460e-001    2.505e-006      6.125000      0.563499      2.773375      0.933333
  1            3219         16671         20371    5.702e-004    1.963e-001    2.775e-008      8.875000      0.649374     12.633842      0.825581
  1            4167          8611          7095    1.483e-004    1.513e-001    4.968e-006      7.000000      0.553558      2.866239      0.910569
  1            2988          5407          7429    8.104e-004    2.934e-001    7.093e-008      8.625000      0.771328     17.197256      0.784091
  1            4070          3198          4290    5.249e-004    2.275e-001    1.287e-006      7.250000      0.701802      5.045920      0.805556
  1            4286          7252          3666    1.754e-004    2.586e-001    3.695e-006      8.000000      0.696248      5.386971      1.075630
  1            3456         14400         18977    8.620e-004    1.612e-001    1.258e-008      9.000000      0.749014      6.666132      0.862275
  1            3846          7885          3694    8.224e-004    2.221e-001    2.794e-008     11.125000      0.808809      9.776899      0.931937
  1            2580         13019         15372    5.476e-004    2.573e-001    6.352e-007      9.750000      0.745633      5.040517      0.852459
  1            4503         11372          5246    4.624e-004    2.085e-001    3.020e-008      8.250000      0.767340      3.351005      1.039370
  1            2497          2111         19595    5.276e-004    1.694e-001    7.946e-006      8.875000      0.737249      8.304090      0.972603
  1            3507          5291         10713    2.715e-004    1.172e-001    2.659e-007      6.500000      0.615792      2.560620      0.859504
  1            3610          3706         16254    9.329e-004    2.778e-001    6.479e-008     10.500000      0.766953      8.160204      0.893617
  1            4810          8623          8574    1.006e-004    1.998e-001    3.898e-008      4.500000      0.497767      2.018647      0.878049
  1            3812          2470          8905    9.443e-004    2.336e-001    1.920e-008     14.000000      0.747079     18.202005      1.027523
  1            6294          9952          8312    2.814e-004    1.884e-001    1.557e-006      8.500000      0.684316      8.988017      0.866242
  1            4244         11256          5470    2.145e-004    1.194e-001    3.467e-008      6.250000      0.611626      1.863421      0.990099
  1            3159         11549         14537    7.815e-004    2.994e-001    3.883e-007     16.375000      0.833020     19.377110      1.011583
  1            3635         11118          5644    9.495e-004    2.621e-001    2.148e-006     12.125000      0.794444     12.456786      1.043011
  1            1818         11920          8696    1.532e-004    1.869e-001    2.946e-006      4.125000      0.420363      2.110434      0.758621
  1            3297         16787         10973    6.513e-004    1.242e-001    1.053e-006      8.000000      0.691463      3.167761      1.066667
  1            4975         10339         10923    4.435e-004    2.958e-001    1.107e-008     12.875000      0.819710      8.122565      0.865546
  1            3367         18312         17535    1.756e-004    1.660e-001    5.136e-007      5.125000      0.569569      1.398717      0.987952
  1            2864          9003         16836    4.385e-004    2.510e-001    3.375e-006     10.500000      0.785123     12.587425      0.811594
  1            1668         14566          6687    9.609e-004    2.051e-001    2.477e-006     11.750000      0.763932     11.362486      0.878505
  1            4152          7513         10043    1.022e-004    1.295e-001    5.048e-008      4.750000      0.545417      1.001951      0.987013
  1            2089          8731          7600    4.333e-004    2.134e-001    2.579e-008      6.000000      0.630435      5.136024      0.872727
