scenario      Ne            t             Na          µmic_1        pmic_1       snimic_1      NAL_1_1       HET_1_1       VAR_1_1       MGW_1_1    
  1            4496         11598          6262    8.941e-004    2.920e-001    7.032e-007     10.875000      0.795765     17.723728      0.716049
  1            3439         12951          3358    9.235e-004    2.873e-001    3.700e-008      9.000000      0.728762      4.549180      0.894410
  1            3145         11886         10829    9.610e-004    2.757e-001    1.225e-007     11.250000      0.754464      8.967043      0.994475
  1            4476         11445          2785    4.301e-004    2.951e-001    1.130e-007      9.875000      0.727271      8.716763      0.877778
  1            6098         14133          8123    4.467e-004    2.736e-001    4.695e-007     10.750000      0.742249     42.376507      0.778281
  1            3697          8491          7624    3.939e-004    2.429e-001    8.078e-006      8.000000      0.719773      3.491694      0.955224
  1            3555         12627          3421    4.946e-004    2.549e-001    3.538e-008      8.250000      0.732124      6.792384      0.758621
  1            3446          8698          5312    6.189e-004    1.957e-001    1.487e-008     10.875000      0.788333     22.450232      0.740426
  1            2521         14632          9645    8.390e-004    1.941e-001    2.357e-006      8.625000      0.672107      3.944348      0.985714
  1            2999          8605          4006    3.582e-004    2.275e-001    2.200e-007      6.375000      0.657661      2.710624      0.772727
  1            3050         12204          6052    9.649e-004    2.366e-001    3.956e-008      9.875000      0.792852      5.994689      0.908046
  1            3869          7191          9791    7.548e-004    2.803e-001    2.078e-007     12.125000      0.756301     13.346969      0.832618
  1            2833         15173          3792    9.322e-004    2.370e-001    3.290e-007     10.750000      0.750833     10.012521      0.966292
  1            4016          8051          7598    6.441e-004    2.341e-001    1.030e-007     10.750000      0.790331      8.949702      0.895833
  1            2518         16320          7640    9.040e-004    2.098e-001    1.461e-006      7.875000      0.638430      5.325686      0.875000
  1            4673          8199          6200    2.767e-004    2.748e-001    8.605e-008      8.000000      0.595490      4.319173      0.870748
  1            5046          5402          4149    4.261e-004    1.851e-001    2.692e-008      8.250000      0.687693      3.780808      1.007634
  1            2388         13915          8025    5.919e-004    2.880e-001    2.469e-006      9.875000      0.686564     12.909677      0.844920
  1            3894         11337          3689    4.677e-004    2.258e-001    3.391e-007      5.875000      0.610136      1.803545      0.878505
  1            4527          8992          5328    2.814e-004    2.340e-001    4.427e-006      9.125000      0.740142      3.872834      0.954248
