scenario      Ne              t             Na           µmic_1        pmic_1        snimic_1    
   1           2896          13154           3802       6.854e-4       2.045e-1       7.046e-8
   1           4055          13456          12970       9.022e-4       2.190e-1       3.053e-7
   1           2111          15093           9763       1.124e-3       2.622e-1       2.190e-8
   1           4868          15113           6884       7.727e-4       3.256e-1       1.406e-6
   1           3162          11827           5203       9.862e-4       2.523e-1       1.019e-6
   1           3741          14195           8104       4.758e-4       3.497e-1       6.662e-8
   1           5151          14164           2087       5.933e-4       2.687e-1       2.658e-8
   1           5161          11807           6154       4.386e-4       2.262e-1       2.219e-8
   1           2303           7970            216       8.632e-4       2.344e-1       1.584e-7
   1           3578          12358           3672       9.558e-4       3.524e-1       1.340e-6
   1           4790          10125          11366       5.782e-4       3.194e-1       1.345e-5
   1           4164          11696           2201       9.840e-4       2.249e-1       1.715e-7
   1           2688           8477           5017       1.217e-3       3.021e-1       7.971e-8
   1           3626           4967           8908       6.933e-4       1.503e-1       6.809e-6
   1           2060          12292           5011       9.676e-4       2.910e-1       3.660e-8
   1           3539           7248           6606       5.914e-4       1.658e-1       3.198e-6
   1           2402          12942           5277       1.069e-3       2.783e-1       1.064e-5
   1           2085          15022           4145       8.324e-4       3.515e-1       6.013e-8
   1           2242           5651           2400       8.218e-4       2.999e-1       8.318e-8
   1           3858           9121           1332       6.677e-4       3.177e-1       7.932e-6
   1           2670           9318           4146       8.977e-4       3.331e-1       6.254e-6
   1           3844           4766           2773       6.330e-4       3.353e-1       6.195e-6
   1           2560           8105           2878       8.879e-4       2.917e-1       3.468e-7
   1           3131           7593           2373       6.743e-4       2.988e-1       9.331e-8
   1           2806          10721           9420       9.584e-4       3.212e-1       1.680e-7
   1           2935          13034           2678       9.741e-4       2.655e-1       8.128e-8
   1           4423           7066           6250       6.088e-4       2.586e-1       2.265e-7
   1           5019           5414           7639       1.088e-3       2.709e-1       5.187e-8
   1           3815          12172           5882       8.394e-4       2.271e-1       6.135e-7
   1           4362          13120           1134       7.105e-4       2.872e-1       3.196e-6
   1           3157           2342            913       6.240e-4       3.180e-1       8.649e-6
   1           3475           5871           1556       1.080e-3       2.515e-1       4.238e-8
   1           4499          14888           4324       6.688e-4       2.956e-1       1.435e-6
   1           4983          10814           1446       4.999e-4       2.907e-1       4.384e-6
   1           3835           6563           7247       9.824e-4       2.265e-1       1.193e-6
   1           2988           6250          10975       5.737e-4       3.227e-1       2.043e-6
   1           3566          17259           3240       5.619e-4       3.276e-1       1.657e-7
   1           4490          14810          10146       8.674e-4       2.758e-1       1.007e-7
   1           4177           4840           7476       4.252e-4       3.100e-1       1.211e-6
   1           2221          11065           4612       5.622e-4       3.293e-1       5.400e-8
   1           4254           3266           3706       5.984e-4       3.356e-1       2.047e-7
   1           4637           3798           3719       6.560e-4       1.911e-1       3.182e-6
   1           2446          10779           9191       1.084e-3       2.690e-1       4.981e-7
   1           2785          12383           6222       7.798e-4       3.521e-1       1.105e-7
   1           3900           4475           9005       9.197e-4       1.319e-1       6.899e-7
   1           3339           6780           5076       1.044e-3       2.959e-1       2.272e-6
   1           3303          11175           4303       9.933e-4       2.623e-1       1.826e-8
   1           3862          12734           5037       9.120e-4       2.650e-1       1.345e-7
   1           4515           4228            473       7.593e-4       2.684e-1       3.494e-8
   1           3244          18614           8166       1.044e-3       1.600e-1       2.566e-8
   1           3226          10530           6610       8.723e-4       2.479e-1       2.833e-8
   1           3145          17745           7681       5.582e-4       3.053e-1       8.597e-7
   1           1752           9756           1696       7.803e-4       3.319e-1       2.637e-6
   1           2463           9064           7237       1.112e-3       2.465e-1       3.995e-8
   1           3101          12225           3661       8.081e-4       3.580e-1       2.757e-6
   1           1815           6932           4139       1.034e-3       2.578e-1       8.547e-6
   1           5077          13244           1998       4.832e-4       3.468e-1       2.636e-7
   1           4374          17154           1312       3.894e-4       3.092e-1       5.215e-8
   1           5895          13832           1611       5.617e-4       3.475e-1       2.373e-8
   1           2299           8677           4060       1.238e-3       2.843e-1       5.134e-6
   1           5355          18997           8033       9.148e-4       3.112e-1       1.609e-7
   1           3050          10193           8102       4.400e-4       3.446e-1       3.878e-7
   1           4150          15393           2304       6.439e-4       3.247e-1       8.462e-7
   1           2848           7180           9604       1.057e-3       3.496e-1       2.336e-7
   1           3526           5935           9587       6.495e-4       2.778e-1       1.122e-5
   1           5278           6646          10816       5.332e-4       2.559e-1       1.097e-6
   1           4647           9170           6822       9.010e-4       3.373e-1       8.539e-7
   1           2787           9356           2840       1.007e-3       1.212e-1       1.341e-5
   1           3284           6788            597       7.099e-4       3.033e-1       2.009e-6
   1           3207          10607           4589       8.319e-4       3.390e-1       2.795e-6
   1           6759          15190           3661       3.005e-4       3.319e-1       3.080e-6
   1           5798          11205           2496       4.488e-4       2.634e-1       1.513e-8
   1           3209           8206           7103       9.096e-4       2.791e-1       1.258e-7
   1           4519           7526           6686       6.154e-4       1.859e-1       7.031e-6
   1           2532          16795          10896       6.198e-4       3.582e-1       1.027e-5
   1           3911           1611           2351       5.297e-4       3.526e-1       2.588e-6
   1           3897          11305           8464       7.695e-4       2.469e-1       4.003e-8
   1           3117           5705           6200       9.399e-4       2.755e-1       8.489e-7
   1           2602          12323           8948       8.336e-4       3.298e-1       3.875e-8
   1           3529           5549           7722       6.737e-4       2.781e-1       5.537e-8
   1           2445          12739           3290       4.757e-4       2.957e-1       1.605e-7
   1           4099          11005           6555       9.631e-4       2.436e-1       4.739e-7
   1           4360           9902           4069       6.728e-4       2.490e-1       1.732e-8
   1           4530          16089           1157       6.132e-4       2.716e-1       8.418e-7
   1           5445           9179           5801       8.897e-4       2.531e-1       1.380e-6
   1           2472          15027           6313       8.439e-4       3.032e-1       7.450e-8
   1           4707          10557           3263       9.565e-4       1.571e-1       3.392e-7
   1           5638          11558           4510       7.785e-4       3.063e-1       3.120e-7
   1           3070          10879           8541       4.726e-4       2.899e-1       2.305e-8
   1           3975           9804           5908       4.539e-4       3.550e-1       2.018e-7
   1           3931          18538           7153       6.014e-4       2.310e-1       2.123e-8
   1           3472          16718           4314       5.493e-4       3.259e-1       1.277e-6
   1           1846          10155           4105       9.289e-4       3.119e-1       2.177e-6
   1           2956          10475           3896       1.049e-3       3.459e-1       1.007e-7
   1           1919           9624           7109       1.047e-3       3.182e-1       2.943e-6
   1           3654           7823           4263       9.464e-4       2.333e-1       5.437e-8
   1           3030           9242           4979       1.058e-3       1.764e-1       1.656e-7
   1           3773          16464           1625       9.022e-4       2.969e-1       2.388e-8
   1           4389          19788           3991       3.364e-4       3.220e-1       1.161e-6
   1           3611          12419           3368       7.065e-4       3.226e-1       7.087e-6
   1           3330           3497           3551       8.641e-4       1.187e-1       1.250e-6
   1           2749           9024           1577       9.595e-4       3.499e-1       2.079e-6
   1           3535           7509           2238       5.517e-4       1.910e-1       1.791e-8
   1           1837          10939           8350       1.025e-3       2.988e-1       2.772e-7
   1           4543           5518            201       2.873e-4       3.263e-1       2.993e-8
   1           4448           5913           1784       6.325e-4       3.473e-1       1.958e-6
   1           2753          11482           9118       1.149e-3       3.438e-1       8.933e-6
   1           3453          11572           7664       6.919e-4       2.290e-1       1.022e-5
   1           2032          10420          10171       1.093e-3       3.376e-1       2.406e-7
   1           4187          14201           7479       8.217e-4       2.878e-1       9.701e-6
   1           6147          17937           1900       4.301e-4       3.466e-1       4.335e-7
   1           3080          14796           1619       9.332e-4       3.495e-1       3.112e-6
   1           4898          11475           7729       5.258e-4       3.270e-1       2.475e-6
   1           4658          12292           3770       3.768e-4       2.954e-1       1.403e-7
   1           4508          20595           4002       5.239e-4       3.296e-1       1.515e-8
   1           5484           9775           2957       4.998e-4       3.133e-1       1.072e-6
   1           3188          15290           4626       6.064e-4       2.807e-1       1.610e-5
   1           4004          10791           6790       5.881e-4       2.519e-1       3.772e-6
   1           4285           4595           4914       7.773e-4       2.461e-1       1.264e-7
   1           4839          10854           5604       5.604e-4       2.789e-1       5.817e-7
   1           3005          16268           3151       9.080e-4       3.526e-1       5.117e-7
   1           5467          12817           9572       4.501e-4       2.786e-1       5.422e-7
   1           3446           4704           8228       9.209e-4       2.029e-1       3.976e-7
   1           3718          16306           3334       6.977e-4       3.300e-1       3.581e-8
   1           5811           7724           5602       6.151e-4       2.494e-1       4.571e-6
   1           3562          11854          15119       1.108e-3       2.247e-1       3.300e-6
   1           2474           7870           5584       8.361e-4       2.901e-1       9.519e-8
   1           5061           4133          12622       7.278e-4       2.169e-1       5.168e-7
   1           4211           8783           7501       4.746e-4       3.558e-1       6.545e-7
   1           1615           8323           3582       9.199e-4       3.095e-1       4.021e-8
   1           4128          11006           5241       4.837e-4       3.103e-1       7.892e-6
   1           4330          13429           7610       3.192e-4       3.197e-1       4.017e-7
   1           1184           3762           6243       1.164e-3       2.814e-1       5.817e-7
   1           3301          14368           1059       9.240e-4       3.311e-1       1.740e-6
   1           3277          14808          10936       1.176e-3       3.072e-1       2.645e-8
   1           4572          18282          10315       7.557e-4       3.117e-1       2.670e-8
   1           2841          11087           6292       6.272e-4       3.273e-1       1.154e-5
   1           4304          11879           7019       4.880e-4       3.546e-1       7.781e-7
   1           2536          19632          10043       6.516e-4       3.133e-1       6.215e-6
   1           4346          16448           3749       4.511e-4       3.299e-1       4.117e-8
   1           4116          12924           2376       1.001e-3       2.382e-1       6.139e-7
   1           4353          15523           7892       1.145e-3       2.255e-1       4.099e-7
   1           3011          14631           4702       1.085e-3       2.365e-1       1.822e-7
   1           4008           9072           3831       9.132e-4       2.568e-1       6.452e-7
   1           6214          11252           7024       2.655e-4       3.395e-1       5.514e-6
   1           3310           5916           5935       4.814e-4       2.879e-1       2.986e-8
   1           5043           8468           5402       5.673e-4       1.606e-1       1.031e-5
   1           1701           4097           2437       9.353e-4       1.753e-1       6.512e-7
   1           3073          11459           8959       6.188e-4       3.478e-1       2.023e-7
   1           4207          11620           7367       2.816e-4       2.427e-1       5.205e-7
   1           4154           8406           6098       7.198e-4       2.056e-1       4.324e-6
   1           2843          12361           4651       6.819e-4       2.353e-1       1.988e-7
   1           3863          11387           7174       4.064e-4       3.048e-1       3.985e-6
   1           3743           5771           6661       6.879e-4       3.325e-1       5.449e-7
   1           5070          13184          10324       6.453e-4       2.804e-1       2.802e-8
   1           3645          16466           7411       8.480e-4       2.937e-1       3.624e-6
   1           5749          15507          11160       6.111e-4       2.832e-1       6.556e-8
   1           4164           9386           7195       4.020e-4       3.149e-1       8.359e-8
   1           3021          10521           7169       8.628e-4       2.502e-1       8.397e-7
   1           3620          10771           8108       7.412e-4       2.922e-1       9.761e-8
   1           3855           7228           1948       8.229e-4       3.297e-1       1.050e-5
   1           2670          10043           2518       6.922e-4       3.250e-1       9.986e-8
   1           3694           9198           1080       9.622e-4       3.066e-1       6.729e-7
   1           3958          14477           4943       5.764e-4       3.382e-1       1.480e-7
   1           3756           3702           7426       1.009e-3       1.395e-1       9.692e-7
   1           4489          16505           3592       6.139e-4       2.955e-1       6.932e-8
   1           5324           2604           6135       4.540e-4       3.091e-1       1.910e-7
   1           6417          16729           4588       4.253e-4       3.075e-1       2.014e-6
   1           3294           4280           9389       7.731e-4       3.199e-1       9.858e-7
   1           4791           5986           5857       6.182e-4       3.359e-1       2.226e-7
   1           3500          12105           7182       7.103e-4       3.544e-1       7.083e-7
   1           4468          12240           3698       1.152e-3       2.290e-1       4.345e-6
   1           3432          14636           6864       6.219e-4       3.257e-1       3.857e-8
   1           4336          10294           6668       3.308e-4       2.793e-1       1.378e-6
   1           1881           4981           5342       5.721e-4       3.143e-1       1.468e-8
   1           4359          16696           4968       4.076e-4       3.561e-1       8.117e-8
   1           6346          14891           5989       4.149e-4       2.252e-1       5.178e-6
   1           4964          18955           3945       8.997e-4       3.553e-1       1.666e-6
   1           4298          15573           8510       7.961e-4       1.809e-1       2.544e-8
   1           3411          15051           6319       5.424e-4       2.774e-1       1.087e-7
   1           3307          14261          10708       8.382e-4       3.261e-1       3.005e-7
   1           4597           6790          11106       1.698e-4       3.472e-1       1.441e-6
   1           2468           8032           7318       9.753e-4       2.458e-1       5.134e-6
   1           2532          15615           8264       1.058e-3       2.771e-1       9.625e-7
   1           2131          15519           4583       9.191e-4       3.054e-1       1.377e-6
   1           3224          13951           4290       6.172e-4       3.176e-1       2.060e-8
   1           4264           9443           5201       1.107e-3       2.771e-1       3.876e-7
   1           2808           8427           1887       1.020e-3       2.951e-1       3.674e-8
   1           3275           2527           7078       9.493e-4       2.450e-1       1.443e-6
   1           4560           8172           4426       5.185e-4       2.733e-1       1.640e-8
   1           2255          14327           7404       7.774e-4       2.672e-1       1.077e-6
   1           3424          13333           2642       9.016e-4       2.620e-1       6.630e-6
   1           2601          17784          12112       1.119e-3       2.063e-1       2.434e-7
   1           3766           7838           7830       1.089e-3       3.038e-1       6.644e-8
   1           3554           5680          11848       9.173e-4       3.342e-1       9.080e-8
   1           3317           9235           6853       5.823e-4       2.802e-1       1.643e-6
   1           3788          19739           6772       4.584e-4       2.912e-1       7.436e-6
   1           3121           4013           4980       1.057e-3       3.361e-1       4.726e-7
   1           3773           8368           3877       9.819e-4       2.815e-1       5.982e-8
   1           4730          16783           8054       6.924e-4       3.539e-1       7.987e-8
   1           4941          10450           6104       4.495e-4       2.736e-1       3.716e-7
   1           6083           3007            599       5.293e-4       3.613e-1       4.329e-7
   1           4795          13496           1829       7.558e-4       2.371e-1       5.984e-8
   1           4921           9164           5951       6.916e-4       3.487e-1       3.497e-8
   1           2216          15977           4364       7.123e-4       2.775e-1       1.772e-6
   1           4310           8493           8692       3.006e-4       3.027e-1       1.337e-5
   1           3692          13039           7723       5.938e-4       3.339e-1       7.038e-8
   1           1909          10570           2419       1.141e-3       2.125e-1       1.187e-7
   1           4279           8176          10867       8.779e-4       2.174e-1       3.120e-7
   1           4432           6093           5757       5.094e-4       3.408e-1       1.318e-6
   1           4850          15538          10387       3.907e-4       1.945e-1       4.201e-7
   1           3780          15753           8993       1.055e-3       2.813e-1       2.790e-7
   1           3623          14316           5752       8.595e-4       1.858e-1       2.036e-7
   1           2531          12249           1618       5.324e-4       3.256e-1       5.358e-6
   1           4615           5916          16289       4.540e-4       3.582e-1       8.244e-6
   1           3707           9716            133       1.058e-3       2.471e-1       5.613e-7
   1           4257          11396            974       6.352e-4       2.923e-1       1.101e-6
   1           4157           6941           5898       9.318e-4       3.614e-1       5.736e-8
   1           3690            752           3151       7.453e-4       3.468e-1       5.221e-7
   1           4765          11859          11452       2.015e-4       3.458e-1       8.155e-6
   1           4008          20213           8851       6.471e-4       2.880e-1       9.926e-7
   1           2475          14228           9023       9.410e-4       2.938e-1       1.715e-7
   1           4277           3326           5894       3.822e-4       2.171e-1       1.364e-6
   1           3257          14968           9692       7.941e-4       2.996e-1       1.264e-7
   1           3700          12693           5523       7.060e-4       2.344e-1       2.922e-8
   1           2313          10347           3806       7.959e-4       2.200e-1       4.255e-8
   1           2002          12654           7531       9.142e-4       3.288e-1       3.146e-8
   1           4624           7977           1746       8.664e-4       1.511e-1       3.151e-8
   1           2927          20991           1433       1.093e-3       2.804e-1       1.348e-6
   1           4511           6720           6066       6.423e-4       3.583e-1       3.497e-6
   1           2427          11903           2047       6.821e-4       3.381e-1       1.307e-7
   1           4296          11136           5215       5.136e-4       3.331e-1       9.771e-8
   1           2002           7582            824       9.873e-4       2.494e-1       3.423e-7
   1           3737           3692           4996       9.499e-4       2.098e-1       1.480e-7
   1           2881          10717           6776       7.590e-4       3.200e-1       1.150e-5
   1           3606          11761           5568       4.427e-4       3.352e-1       6.035e-7
   1           3552           6345           3580       7.176e-4       2.420e-1       8.227e-8
   1           2833           6965           2827       1.139e-3       3.452e-1       8.370e-6
   1           2439          13273            900       7.500e-4       3.437e-1       5.600e-8
   1           4225           9461            958       4.622e-4       2.519e-1       9.895e-7
   1           4650          11481           3976       1.026e-3       3.071e-1       4.874e-8
   1           2803           5711          15366       4.316e-4       3.517e-1       2.948e-6
   1           4690           7752           3050       5.012e-4       2.615e-1       8.144e-7
   1           1674          15139           6125       9.527e-4       3.511e-1       2.032e-6
   1           3336          13319           7798       4.727e-4       2.269e-1       4.169e-6
   1           4525           8991           5833       2.386e-4       3.341e-1       1.629e-7
   1           2482           2754           2364       6.213e-4       3.240e-1       2.522e-6
   1           4442           2036           6754       1.262e-3       3.296e-1       2.024e-7
   1           3770           7337          10126       5.415e-4       2.845e-1       6.495e-8
   1           4256          11866           2284       7.742e-4       3.108e-1       1.445e-6
   1           4249          17468           3852       3.259e-4       3.327e-1       8.679e-7
   1           3928          10203           3581       7.771e-4       2.394e-1       2.134e-8
   1           2728           8344           6574       8.893e-4       2.744e-1       2.981e-8
   1           2357           9107           7910       9.014e-4       3.358e-1       1.838e-8
   1           3264          10577           1173       9.507e-4       1.999e-1       8.813e-7
   1           2152          11403           5136       1.171e-3       3.520e-1       1.106e-6
   1           3864          13557           9000       7.393e-4       1.972e-1       1.028e-6
   1           3487          18768           7195       8.835e-4       3.312e-1       7.733e-8
   1           6306           3844           1669       6.409e-4       3.193e-1       4.066e-7
   1           4744            262           2664       5.487e-4       2.122e-1       9.091e-8
   1           3499          17717           1883       8.864e-4       2.445e-1       1.519e-6
   1           4936           8862           6704       6.274e-4       2.428e-1       7.389e-8
   1           4234           8946           4012       2.613e-4       2.974e-1       6.821e-6
   1           3460           4052           8469       9.590e-4       1.541e-1       5.731e-8
   1           3172           5656           4253       9.484e-4       2.842e-1       5.489e-6
   1           3507          10144           7276       8.278e-4       2.262e-1       4.860e-6
   1           5339          12190           9052       5.369e-4       2.506e-1       2.306e-7
   1           4897          11624           7298       3.273e-4       2.998e-1       5.426e-6
   1           1779          14157           1605       9.555e-4       2.802e-1       5.403e-8
   1           4822           5520           5244       6.082e-4       2.168e-1       2.140e-6
   1           2511          10776           8624       1.212e-3       3.509e-1       3.158e-7
   1           4088           9780           9777       4.681e-4       2.810e-1       2.478e-6
   1           4667           7784           6975       6.271e-4       2.908e-1       2.279e-8
   1           2710          10760           2892       1.189e-3       3.201e-1       2.151e-8
   1           4455           7106           6908       1.027e-3       2.644e-1       3.882e-7
   1           6796           6345           5527       5.492e-4       3.421e-1       1.125e-5
   1           5451          10657           6588       3.632e-4       3.138e-1       2.497e-8
   1           3109          10434           3064       6.469e-4       3.374e-1       5.321e-7
   1           3036          14832           6131       5.539e-4       3.233e-1       1.841e-7
   1           5766          14226           8499       4.959e-4       3.055e-1       3.218e-8
   1           3986           7069           6784       6.448e-4       1.651e-1       1.044e-5
   1           3847          12584           3896       5.149e-4       2.691e-1       1.208e-6
   1           3566           5613           3437       7.384e-4       3.599e-1       1.670e-6
   1           5245           9412           5574       3.825e-4       3.114e-1       1.530e-7
   1           3453          10805           4098       6.343e-4       2.775e-1       6.993e-7
   1           3483          14638           7488       4.582e-4       2.756e-1       4.498e-7
   1           4693           8676           8486       3.729e-4       3.509e-1       1.565e-7
   1           5413           7820           9046       5.347e-4       2.898e-1       4.137e-8
   1           3316          13655          11481       9.038e-4       3.543e-1       2.809e-8
   1           4410          10744           8733       5.824e-4       3.463e-1       1.934e-6
   1           2431          10032           7123       7.421e-4       3.424e-1       8.823e-7
   1           3394           9816           4153       9.208e-4       2.774e-1       3.773e-7
   1           4288          14384           2520       6.669e-4       3.281e-1       2.569e-8
   1           4489          11184          11172       5.274e-4       3.246e-1       6.138e-8
   1           6149          14729           5869       9.022e-4       3.043e-1       1.835e-8
   1           2527           5367           9395       6.492e-4       3.442e-1       3.359e-8
   1           4362           6703           3609       5.137e-4       3.411e-1       7.506e-8
   1           4846          13367           6016       6.064e-4       3.080e-1       1.906e-7
   1           4130           6796           2707       3.578e-4       3.577e-1       2.058e-7
   1           3877          12049           4750       1.242e-3       2.511e-1       3.052e-8
   1           3612          10946           3981       8.812e-4       3.284e-1       6.031e-6
   1           3345          14047           4471       8.544e-4       2.995e-1       2.187e-7
   1           3014          12855           2374       4.015e-4       3.466e-1       9.476e-8
   1           4602          12228           7911       9.332e-4       2.213e-1       3.922e-8
   1           3013          11393          11031       1.038e-3       2.827e-1       1.213e-6
   1           3826           3758           4626       3.308e-4       3.278e-1       1.393e-7
   1           4455           3009           3465       5.137e-4       3.410e-1       2.078e-8
   1           3558           8188           7130       6.797e-4       3.150e-1       2.041e-8
   1           3556          11007          11350       8.433e-4       3.167e-1       1.722e-7
   1           4798          13216           4958       8.769e-4       3.545e-1       4.300e-7
   1           4658           8923           8117       8.752e-4       3.388e-1       1.021e-7
   1           2909           7961           3354       7.012e-4       3.611e-1       7.728e-7
   1           3234          14354           6552       8.746e-4       3.449e-1       6.740e-7
   1           3535           7578           7122       8.802e-4       1.988e-1       1.313e-7
   1           3691          19885           7393       7.095e-4       3.377e-1       2.698e-6
   1           3640          21402           5887       9.769e-4       2.555e-1       1.893e-6
   1           2194          12297           7637       8.109e-4       3.056e-1       9.013e-6
   1           4294          10596           4842       6.094e-4       3.299e-1       1.417e-7
   1           4044          12796           7467       7.683e-4       3.399e-1       1.606e-7
   1           3480          14320           1917       1.024e-3       3.213e-1       5.979e-8
   1           5175          13351           6007       6.636e-4       2.487e-1       4.951e-8
   1           4235          11815           6645       4.266e-4       3.228e-1       2.298e-8
   1           3426           6227           9677       3.320e-4       3.337e-1       8.684e-6
   1           3662           6996          14437       1.079e-3       2.404e-1       3.737e-8
   1           2516          11111           8393       8.551e-4       3.033e-1       2.072e-7
   1           3637           8510           5051       7.640e-4       1.908e-1       2.901e-6
   1           6795          12494           6586       3.068e-4       2.537e-1       1.561e-6
   1           5189          14331           2466       4.626e-4       2.679e-1       2.797e-6
   1           4696          12436           5456       5.506e-4       3.004e-1       4.571e-6
   1           3690           3031           8507       8.398e-4       3.519e-1       1.882e-8
   1           1799          11051          11383       1.174e-3       3.059e-1       4.450e-8
   1           3882           6011           6226       6.351e-4       3.239e-1       1.229e-6
   1           3809          13603           3282       6.719e-4       1.590e-1       3.865e-6
   1           3616           4017           7666       1.074e-3       2.824e-1       2.300e-6
   1           3690          13849           7724       4.856e-4       2.815e-1       4.711e-7
   1           3146          16298            818       7.250e-4       2.576e-1       1.082e-5
   1           3437           7229           2045       6.501e-4       3.045e-1       7.339e-8
   1           3724           8508           4294       4.611e-4       2.272e-1       3.790e-6
   1           2792          13334          11420       4.926e-4       3.002e-1       1.013e-7
   1           3147          11892           7288       6.011e-4       3.486e-1       2.539e-7
   1           3238          12530           4520       6.098e-4       3.462e-1       7.260e-8
   1           2655          13080           3049       8.889e-4       2.848e-1       8.785e-7
   1           1643          12587           5362       8.812e-4       2.410e-1       5.765e-7
   1           3971          15893          10279       8.294e-4       2.534e-1       2.478e-6
   1           3048          12178           8694       1.147e-3       3.017e-1       3.989e-7
   1           2085           7667           4094       9.655e-4       2.794e-1       1.115e-7
   1           2785          19395           3453       9.331e-4       2.248e-1       5.117e-8
   1           2830          14938           2101       1.095e-3       3.078e-1       2.352e-6
   1           4799          13758           6144       4.747e-4       2.589e-1       1.666e-7
   1           3216          17498           8276       9.801e-4       3.363e-1       2.149e-7
   1           4448           6308           9176       8.349e-4       2.631e-1       6.441e-7
   1           3715          10736           2421       6.764e-4       3.051e-1       1.231e-7
   1           3519          16396           4944       8.980e-4       3.353e-1       1.216e-7
   1           3237           3648           1090       7.769e-4       3.550e-1       1.770e-7
   1           6644          13275           6115       2.485e-4       3.090e-1       2.640e-8
   1           4604          10043         81.753       4.745e-4       3.218e-1       2.401e-7
   1           3343          10207           6389       8.333e-4       2.161e-1       2.883e-6
   1           3026          10211           3122       4.432e-4       3.008e-1       8.385e-8
   1           2753          14462           1886       1.199e-3       3.257e-1       2.719e-7
   1           2668           8504           4634       9.869e-4       3.369e-1       1.222e-6
   1           4490          17158           8001       6.568e-4       3.241e-1       5.282e-8
   1           3359          10964          10918       8.881e-4       3.136e-1       1.244e-6
   1           5087           9606           6311       3.945e-4       2.585e-1       3.878e-8
   1           3531          17396           2597       8.593e-4       3.268e-1       5.611e-8
   1           3183           9576           6366       1.316e-3       3.066e-1       2.019e-7
   1           4846           7787          13905       4.626e-4       2.325e-1       7.116e-8
   1           4795          12837           7621       3.794e-4       3.348e-1       1.080e-7
   1           2909           8993           8352       1.071e-3       2.300e-1       8.493e-6
   1           3739          10316           4894       8.506e-4       2.620e-1       5.247e-6
   1           2542           5553           3191       8.362e-4       3.475e-1       1.164e-5
   1           2351           8646           4477       9.952e-4       2.461e-1       1.909e-6
   1           4471          16841           4900       4.677e-4       3.105e-1       9.708e-6
   1           3752          11020           7268       7.960e-4       3.347e-1       5.432e-7
   1           2743          11364           6575       1.126e-3       2.854e-1       2.546e-7
   1           3770          10962           4163       4.648e-4       3.044e-1       5.791e-6
   1           2439           9220            232       1.054e-3       2.915e-1       2.192e-7
   1           3857          11814           6324       4.621e-4       3.224e-1       6.318e-7
   1           4787          10032           2628       9.596e-4       2.923e-1       4.058e-8
   1           3632           6650           2199       5.794e-4       3.113e-1       4.116e-7
   1           3092           7173           1905       7.775e-4       2.506e-1       1.256e-5
   1           4790          13646           6896       3.621e-4       3.086e-1       1.486e-7
   1           4881          11626           5585       3.794e-4       3.477e-1       2.663e-8
   1           4148          15466           8314       4.273e-4       2.697e-1       2.944e-8
   1           4067          11262            820       6.543e-4       3.486e-1       1.840e-6
   1           2864          10672           4425       9.062e-4       2.404e-1       6.047e-6
   1           4526           9066           8834       5.939e-4       3.594e-1       1.752e-8
   1           2304           9892           3732       9.131e-4       3.598e-1       1.094e-5
   1           1893           5537           2327       1.247e-3       3.371e-1       7.798e-7
   1           2861          12547           4987       8.688e-4       2.758e-1       7.225e-7
   1           2846          13254           1255       6.294e-4       3.430e-1       1.399e-6
   1           2824          12739           5166       1.086e-3       2.703e-1       5.777e-8
   1           2042           9241           4376       1.002e-3       2.989e-1       9.834e-6
   1           3666          11818          14143       6.084e-4       3.537e-1       1.005e-6
   1           4613           5132           4901       4.434e-4       1.941e-1       3.141e-7
   1           3426           8981          10402       7.197e-4       2.457e-1       4.298e-7
   1           2946          16139          12691       1.006e-3       3.436e-1       2.466e-6
   1           3317           8649          11080       7.603e-4       3.667e-1       1.302e-7
   1           2379          12948           4560       8.837e-4       2.867e-1       1.355e-6
   1           2030           8760           2865       1.085e-3       2.053e-1       7.764e-8
   1           2820           7431           6767       6.782e-4       3.001e-1       1.202e-5
   1           4021          10550           2852       7.057e-4       3.359e-1       5.431e-8
   1           3498           8789           7213       8.381e-4       2.046e-1       8.455e-7
   1           2927          15864           5985       1.102e-3       1.446e-1       6.518e-8
   1           3511          17656           3864       6.602e-4       3.465e-1       1.703e-6
   1           3268          14548           4949       8.968e-4       2.615e-1       2.288e-8
   1           4480          10156           2259       7.753e-4       2.982e-1       9.503e-8
   1           7475          12700           8745       2.403e-4       3.462e-1       4.137e-8
   1           3566           6774           8370       4.562e-4       3.228e-1       6.936e-7
   1           2918           8287           5883       6.072e-4       2.834e-1       1.889e-7
   1           3766          17468           9549       7.073e-4       3.248e-1       6.037e-6
   1           5080          14296           3424       8.629e-4       2.953e-1       5.191e-7
   1           3895          15400           4413       3.286e-4       2.651e-1       1.695e-6
   1           3159          11965           2069       4.982e-4       3.091e-1       1.836e-8
   1           4491          15130           8030       6.219e-4       3.526e-1       7.890e-6
   1           4187          14131           5972       6.426e-4       2.918e-1       1.837e-8
   1           2993           6596          12564       7.625e-4       3.205e-1       4.260e-8
   1           5239           5772           7031       7.436e-4       3.347e-1       1.857e-6
   1           2881          20095           2795       3.990e-4       3.500e-1       8.700e-6
   1           5042          20318           1412       4.868e-4       3.467e-1       3.351e-7
   1           1979          15901           2780       7.104e-4       3.504e-1       1.589e-6
   1           4700          11931           1003       6.077e-4       2.895e-1       9.925e-7
   1           4586          11785            539       4.041e-4       3.196e-1       1.381e-5
   1           4520          17011           7846       8.989e-4       3.015e-1       3.349e-8
