1 0.428571 -3129.674154 2.314487 2.240015 2.914761 0.423702 -1.763170 0.562357 3.096650 0.234720
2 0.386364 -2975.489232 2.783934 1.597692 3.354664 0.626848 -2.205437 0.615320 3.561433 0.034706
3 0.391304 -3013.814498 4.950961 0.847141 5.378580 0.714393 -4.344349 0.750511 5.660289 0.008023
4 0.490385 -2974.128869 3.157618 0.506445 3.585236 0.459554 -2.551006 0.306661 3.665852 0.023837
5 0.381818 -3055.208161 3.541909 0.611352 3.969528 0.380105 -2.935297 0.073684 4.050144 0.167111
6 0.413462 -2655.623223 3.306116 0.631578 3.708058 0.364065 -2.673827 0.073072 3.814351 0.081545
7 0.382022 -2867.209917 4.797854 0.393113 5.199796 0.330392 -4.165565 0.056981 5.306088 0.178455
8 0.330508 -3122.774364 2.537603 0.611804 3.011424 0.406085 -1.941982 0.063768 3.045838 0.198673
9 0.303922 -3067.811367 3.798984 0.705315 4.272804 0.310500 -3.215401 0.084934 4.319257 0.206280
10 0.295238 -2896.572201 4.830909 0.765908 5.304730 0.348566 -4.247326 0.096269 5.351182 0.297842
11 0.321839 -3033.994211 5.210104 0.547832 5.683925 0.212411 -4.626521 0.092855 5.730377 0.179024
12 0.325843 -3029.773513 4.003671 0.525048 4.550289 0.155026 -3.420088 0.130242 4.523944 0.210673
13 0.349398 -3326.405382 2.611166 0.477972 3.157784 0.020993 -2.065617 0.156952 3.121603 0.187726
14 0.362637 -3200.615819 3.399569 0.486346 3.946186 0.028697 -2.879412 0.216653 3.910005 0.223784
15 0.234694 -3577.714711 4.916921 0.475928 5.463538 0.009364 -4.404015 0.155310 5.427357 0.226564
16 0.326316 -3176.197399 4.976181 0.554545 5.497593 0.044778 -4.438069 0.197362 5.486618 0.245433
17 0.307692 -3286.770568 4.164039 0.599770 4.685451 0.049622 -3.625928 0.176034 4.674476 0.180737
18 0.297619 -3255.480645 3.480088 0.470152 4.053459 0.009085 -2.941977 0.173187 3.990525 0.170876
19 0.336957 -3262.828794 3.016636 0.590726 3.590552 0.050291 -2.479069 0.173187 3.527617 0.288717
20 0.304762 -3363.423984 3.377333 0.646510 3.951249 0.020361 -2.839767 0.180967 3.888315 0.252365
21 0.316456 -2850.460173 4.326680 0.666941 4.900596 0.009460 -3.772800 0.213762 4.837662 0.297592
22 0.265306 -3449.978587 3.279324 0.699454 3.880981 0.030903 -2.702801 0.143227 3.803215 0.303093
23 0.250000 -2987.290326 3.811081 0.680653 4.407143 0.052052 -3.223993 0.201400 4.324407 0.146965
24 0.181818 -3362.635500 3.264776 0.680653 3.845153 0.030609 -2.677688 0.178007 3.778102 0.284219
25 0.287037 -2767.989707 5.153960 0.611227 5.721438 0.115563 -4.566872 0.198680 5.667286 0.238629
26 0.210000 -3079.443368 4.035599 0.611227 4.603078 0.176252 -3.448512 0.140596 4.548926 0.229202
27 0.260000 -3270.440798 3.555641 0.641798 4.123119 0.209207 -2.968553 0.163136 4.068967 0.356053
28 0.270588 -3174.527602 4.447989 0.575980 5.015468 0.373571 -3.860901 0.131749 4.961315 0.259581
29 0.201835 -2951.707624 4.044310 0.757465 4.611788 0.267956 -3.457222 0.161568 4.557636 0.493766
30 0.165049 -3024.719163 2.970179 0.828908 3.537658 0.338968 -2.383092 0.164879 3.483506 0.479991
31 0.163265 -2902.410560 3.070086 0.886451 3.590696 0.250303 -2.482998 0.115475 3.583412 0.387546
32 0.370787 -3050.651984 3.602581 0.863717 4.123191 0.303363 -3.015494 0.086664 4.115908 0.391382
33 0.313131 -3270.200763 2.869475 0.670773 3.426300 0.361056 -2.282387 0.080342 3.382801 0.308747
34 0.232323 -3248.488968 3.180294 0.698178 3.737119 0.166047 -2.609338 0.120830 3.683306 0.233643
35 0.390909 -2911.903447 3.110579 0.653421 3.616216 0.221661 -2.506185 0.120484 3.631340 0.279558
36 0.266667 -3228.613653 5.478178 0.635797 5.983815 0.162186 -4.907067 0.204705 5.998939 0.330995
37 0.268817 -3173.406335 3.414501 0.884239 3.920138 0.185430 -2.843390 0.208776 3.935262 0.424299
38 0.183673 -3260.472689 4.170622 0.666395 4.676260 0.267624 -3.599512 0.161708 4.691384 0.405700
39 0.316832 -3163.106649 2.429507 0.673448 2.935555 0.365780 -1.858807 0.199436 2.950679 0.472911
40 0.153846 -3309.611939 4.297675 0.657442 4.803723 0.385278 -3.726976 0.189462 4.818848 0.472911
41 0.200000 -3054.189898 3.922571 0.657442 4.428619 0.460522 -3.351871 0.202500 4.443743 0.421549
42 0.179487 -3330.104188 3.321959 0.721899 3.828007 0.315640 -2.751259 0.215286 3.843131 0.441749
43 0.131313 -3722.412260 3.550919 0.785763 4.152744 0.296069 -2.980220 0.217481 4.072092 0.392829
44 0.242718 -3524.174014 5.028669 0.758126 5.510320 0.249507 -4.461837 0.235132 5.553709 0.384457
45 0.270000 -3625.552412 3.080263 0.789427 3.561914 0.322622 -2.516189 0.220433 3.608061 0.421856
46 0.158416 -3637.313344 2.754819 0.676024 3.185922 0.494507 -2.193761 0.204661 3.285633 0.467731
47 0.113636 -3229.218191 3.962708 0.676024 4.303999 0.525783 -3.387998 0.200875 4.479870 0.362350
48 0.118280 -3427.124756 4.528491 0.684275 4.869782 0.544544 -3.953781 0.196034 5.045653 0.305254
49 0.183486 -3618.644403 5.418026 0.701856 5.726486 0.605289 -4.838589 0.270997 5.930461 0.405202
50 0.198020 -3632.106826 3.821179 0.596092 4.151839 0.671315 -3.259516 0.281890 4.351388 0.403739
51 0.091837 -3391.579658 3.988930 0.484453 4.319590 0.583795 -3.427267 0.243558 4.519139 0.440389
52 0.178218 -3331.355847 4.159717 0.486183 4.626955 0.428403 -3.568582 0.244865 4.689926 0.511808
53 0.207547 -3063.713117 3.112459 0.540456 3.579697 0.281783 -2.523822 0.283525 3.642668 0.343549
54 0.134615 -3640.336369 3.470846 0.611890 3.842168 0.252517 -2.881803 0.290825 4.000649 0.568585
55 0.065789 -3348.037842 3.568286 0.611890 3.915146 0.320891 -2.967174 0.304918 4.098090 0.568585
56 0.147059 -3688.504989 3.435454 0.490528 3.782314 0.268665 -2.834342 0.158177 3.965258 0.604844
57 0.211538 -3643.024441 2.898365 0.643292 3.264157 0.317627 -2.297253 0.202782 3.428169 0.565587
58 0.151786 -3374.013105 4.348128 0.609420 4.615732 0.360647 -3.733925 0.186685 4.864841 0.478766
59 0.125000 -3503.662307 3.228936 0.609420 3.485540 0.402250 -2.603733 0.225534 3.745649 0.414116
60 0.161290 -3399.314041 3.016031 0.508985 3.290383 0.357821 -2.419806 0.225534 3.561722 0.422415
61 0.140000 -3310.779266 4.744201 0.470542 5.000078 0.448042 -4.129501 0.204090 5.271417 0.456320
62 0.229167 -3078.214338 4.004696 0.489375 4.260573 0.470752 -3.389996 0.216588 4.520407 0.382789
63 0.150000 -3233.406403 5.000473 0.466276 5.256350 0.424281 -4.360299 0.193748 5.490710 0.497600
64 0.173913 -3458.372677 5.292289 0.347324 5.548165 0.441793 -4.652115 0.208479 5.782526 0.517930
65 0.186275 -3518.833805 3.853788 0.298418 4.107894 0.464715 -3.216401 0.200397 4.450981 0.547038
66 0.182796 -3762.348188 3.698072 0.401179 3.948937 0.456356 -3.069809 0.201264 4.295265 0.585490
67 0.207547 -3530.683614 4.549526 0.468740 4.800391 0.461858 -3.906592 0.172159 5.132049 0.639296
68 0.148936 -3421.089625 3.129894 0.481883 3.380758 0.409091 -2.486960 0.137546 3.712416 0.520857
69 0.150538 -3772.308525 3.192847 0.543724 3.512543 0.415075 -2.577658 0.154239 3.775369 0.631035
70 0.120370 -3511.502327 4.156068 0.410521 4.475764 0.461114 -3.540880 0.110317 4.738591 0.451931
