State	Muts	LogL	Ne_Mean	Ne_SD	Na_Mean	Na_SD	Mu_Mean	Mu_SD	t_Mean	t_SD
1	0.401869	-3012.80166	4.038123	1.652764	4.346252	0.417852	-3.514719	0.465794	4.408934	0.04389
2	0.377358	-3291.269094	2.649724	1.721784	3.036257	0.472598	-2.204724	0.348611	2.988918	0.167154
3	0.365591	-3173.364765	2.61293	1.861433	2.973051	0.605963	-2.150474	0.282404	2.934668	0.152331
4	0.39604	-3306.029901	3.27823	2.110261	3.688939	0.824595	-2.841751	0.437007	3.625945	0.059896
5	0.315789	-3540.586823	2.777198	1.13681	3.234546	0.758912	-2.365977	0.467216	3.13606	0.063194
6	0.202128	-3406.941652	3.06415	1.240705	3.521498	0.794972	-2.647007	0.467216	3.426215	0.172883
7	0.357798	-3401.766495	4.104475	0.743732	4.561823	0.553969	-3.687333	0.455912	4.46654	0.160659
8	0.348837	-3365.913985	3.487119	0.758141	3.906397	0.771492	-3.069977	0.452228	3.714372	0.205776
9	0.419753	-3342.984686	4.035561	0.363586	4.495242	0.843673	-3.658822	0.607124	4.262815	0.028887
10	0.3125	-3529.353999	3.40026	0.582216	3.811933	0.702806	-3.023521	0.561026	3.627514	0.210846
11	0.239583	-3628.336139	3.475743	0.514954	3.801502	0.890777	-3.099004	0.47671	3.702997	0.008494
12	0.233645	-3506.941176	2.795819	0.455639	3.152547	0.813623	-2.400603	0.469345	3.023073	0.15129
13	0.316832	-3311.241502	1.794452	0.441348	2.205091	0.754884	-1.340539	0.458738	2.018041	0.39883
14	0.19	-3384.072868	3.01918	0.393815	3.429819	0.873535	-2.574443	0.43163	3.136865	0.17448
15	0.247191	-3486.260372	3.023908	0.404004	3.444431	0.963262	-2.603213	0.376181	3.276761	0.026768
16	0.230769	-3391.906006	4.346089	0.404004	4.766612	1.215734	-3.908454	0.363193	4.598942	0.038625
17	0.273684	-3386.800776	5.099221	0.403512	5.405022	0.917362	-4.661586	0.376288	5.352074	0.05316
18	0.319588	-3134.586083	2.622399	0.285232	2.9282	1.071363	-2.184764	0.374071	2.875252	0.153043
19	0.222222	-3332.630901	4.528707	0.367108	4.834508	0.988439	-4.056779	0.483305	4.845792	0.109408
20	0.301205	-3528.857717	3.230287	0.392249	3.716098	0.905595	-2.817348	0.470226	3.547372	0.183515
21	0.290323	-3441.400825	4.018935	0.359526	4.504746	1.00505	-3.605996	0.426009	4.33602	0.013934
22	0.373494	-3395.658279	4.04702	0.279545	4.445031	0.911925	-3.634081	0.403061	4.364106	0.207287
23	0.388889	-3354.716286	3.118773	0.195952	3.516784	1.122417	-2.705835	0.403061	3.435859	0.079683
24	0.333333	-3179.39449	3.888001	0.24078	4.21702	0.76097	-3.396658	0.360105	4.169367	0.16987
25	0.27381	-3179.560453	4.125978	0.231046	4.55632	0.70257	-3.687148	0.471692	4.459856	0.213077
26	0.19802	-3214.98914	3.421081	0.30078	3.843646	0.570576	-2.98225	0.439826	3.691265	0.430557
27	0.205882	-3241.692816	3.679938	0.348027	4.092975	0.738861	-3.231579	0.401002	3.940595	0.574754
28	0.281818	-3314.316473	4.020302	0.293269	4.45595	0.560743	-3.587747	0.38201	4.280958	0.430898
29	0.255319	-3205.205829	3.353353	0.279681	3.825448	0.571488	-2.944602	0.490514	3.637813	0.495893
30	0.169811	-3265.414201	2.958754	0.248663	3.442514	0.552384	-2.561668	0.439885	3.225265	0.462175
31	0.225	-3318.995095	5.047727	0.192518	5.619231	0.909699	-4.65064	0.316266	5.314238	0.556078
32	0.252747	-3495.964904	4.968225	0.04344	5.50436	0.764027	-4.568264	0.279759	5.231861	0.642893
33	0.175258	-3435.199937	3.333465	0.197428	3.8696	0.866183	-2.882192	0.2997	3.545789	0.56454
34	0.165138	-3511.340669	4.195048	0.133319	4.756158	0.745187	-3.76875	0.25563	4.432347	0.454974
35	0.170732	-3582.996282	3.170511	0.163588	3.613926	0.736318	-2.674569	0.32028	3.058562	0.730001
36	0.236559	-3473.843616	3.589905	0.126578	4.03332	0.921554	-3.093962	0.398272	3.477956	0.87913
37	0.192982	-2880.35342	2.285187	0.197039	2.703566	0.733407	-1.773003	0.373573	2.156996	0.890097
38	0.214286	-2906.625476	2.921693	0.196993	3.340072	0.681758	-2.404031	0.378629	2.960831	0.564762
39	0.203704	-2903.367869	2.923653	0.206974	3.230663	0.791036	-2.398826	0.402604	2.94348	0.607245
40	0.193182	-2561.102258	5.76852	0.363116	6.07553	0.781944	-5.243692	0.188608	5.788347	0.891313
41	0.185567	-2828.068201	3.053304	0.236838	3.382371	0.898751	-2.557593	0.201598	3.080189	0.708703
42	0.120482	-2742.420053	3.444967	0.257385	3.737925	1.113577	-2.890237	0.264027	3.412834	0.941038
43	0.152174	-2854.802866	3.991485	0.301916	4.311801	0.804613	-3.49656	0.208366	3.959353	0.747616
44	0.16129	-2922.705885	3.354272	0.366673	3.674588	0.896668	-2.859347	0.263084	3.322139	0.806711
45	0.152941	-2898.764015	3.716043	0.366673	4.051511	0.893606	-3.188058	0.283488	3.650851	0.758267
46	0.136364	-3009.021195	2.730384	0.390334	3.065852	0.759082	-2.235036	0.313703	2.697828	0.811017
47	0.147368	-2769.070151	3.732542	0.397575	4.06801	0.794012	-3.212819	0.281566	3.665725	0.984163
48	0.142857	-2121.803604	4.954875	0.538845	5.336528	1.042474	-4.3811	0.281498	4.888058	1.168844
49	0.114943	-2284.004548	3.454057	0.401544	3.889164	0.902454	-2.880282	0.282439	3.38724	1.222558
50	0.076923	-2221.652263	2.366356	0.377983	2.801463	0.961701	-1.792581	0.254639	2.299539	1.233325
51	0.094737	-2559.79192	3.738102	0.387238	4.21547	0.961701	-3.164327	0.253246	3.671285	1.159277
52	0.148148	-2713.466097	3.712777	0.419912	4.139026	0.803033	-3.139002	0.331115	3.64596	1.282616
53	0.075269	-3116.273242	5.243902	0.419912	5.806167	0.803033	-4.8167	0.377726	5.177085	1.177368
54	0.119658	-2967.803928	4.461065	0.349047	5.095401	0.827114	-4.059612	0.284422	4.402068	1.373226
55	0.175824	-3238.312549	2.501381	0.356844	3.135717	0.668779	-2.099928	0.249783	2.442384	0.947333
56	0.057143	-3255.619553	4.470544	0.356844	5.128919	0.698132	-4.069091	0.229686	4.411547	1.032064
57	0.182692	-3404.819574	4.37067	0.395934	4.984872	0.59443	-3.969217	0.209449	4.311673	0.682674
58	0.145631	-3547.886952	2.673935	0.438637	3.32226	0.616974	-2.272482	0.328731	2.682859	0.790856
59	0.2125	-3474.803011	4.130398	0.441429	4.790311	0.591028	-3.728945	0.339047	4.139322	0.702557
60	0.089888	-3207.537835	3.585524	0.441429	4.264933	0.653	-3.135308	0.25851	3.570083	0.632981
61	0.115385	-3104.082973	4.203485	0.441429	4.882893	0.824107	-3.691006	0.276093	4.188043	0.718454
62	0.141176	-2812.154066	4.283211	0.429696	4.956126	0.896935	-3.770732	0.257498	4.26777	0.84639
63	0.096774	-2799.540405	5.092945	0.400696	5.76586	1.079881	-4.580466	0.311054	5.077503	0.81592
64	0.084211	-2849.255279	4.068989	0.39595	4.72126	0.861629	-3.535866	0.296804	4.047628	0.807941
65	0.162162	-3135.845728	2.661937	0.555712	3.365824	0.999204	-2.18043	0.249792	2.640577	0.640069
66	0.184466	-3080.792806	2.959969	0.356442	3.681812	1.011749	-2.478462	0.136683	2.938609	0.765058
67	0.214953	-3361.797042	2.58311	0.430395	3.304952	0.882484	-2.101602	0.196178	2.561749	0.611246
68	0.240741	-2743.235214	2.249268	0.416212	2.971111	1.033441	-1.767761	0.055795	2.227908	0.742782
69	0.29703	-3227.462061	4.198868	0.443182	4.920711	0.85096	-3.757336	0.091133	4.217483	0.72128
70	0.141414	-3544.631799	2.936497	0.550753	3.759823	0.847152	-2.596448	0.302904	2.955112	0.646627
71	0.106383	-3540.51934	5.175696	0.50064	6.052544	0.88323	-4.819827	0.305129	5.19431	0.891378
72	0.126437	-3543.145517	3.257121	0.50064	4.133969	1.050487	-2.901252	0.311467	3.275736	0.883246
73	0.071429	-3298.028894	2.882765	0.413389	3.746139	1.061111	-2.526896	0.281873	2.90138	0.909123
74	0.055556	-3396.167009	3.942118	0.536317	4.785685	1.061111	-3.566442	0.250065	3.960733	0.847452
75	0.098039	-3489.626041	3.887106	0.483325	4.730673	1.003964	-3.51143	0.279035	3.905721	0.75639
76	0.040404	-3177.408937	3.88032	0.483325	4.682841	1.003964	-3.463598	0.315045	3.898935	0.820636
77	0.122222	-3267.334678	3.909338	0.430874	4.579192	0.928157	-3.516091	0.273861	3.951427	0.716971
78	0.085106	-3112.004255	3.480586	0.427593	4.024567	0.809731	-2.980593	0.17096	3.415559	0.855824
79	0.12963	-2922.194793	2.928488	0.422738	3.472469	0.842119	-2.428494	0.23689	2.86346	1.142406
80	0.149425	-3274.546275	2.842847	0.362263	3.511061	0.842119	-2.349228	0.274632	2.784194	1.086036
81	0.15534	-3377.661013	4.216954	0.424394	4.776743	0.624473	-3.648917	0.326026	4.083883	0.996904
82	0.136842	-3432.965161	4.711399	0.380514	5.271189	0.600952	-4.192707	0.353691	4.578329	1.034465
83	0.142857	-3388.293079	4.336802	0.403181	4.896591	0.721211	-3.81811	0.374391	4.203732	0.923814
84	0.228814	-3084.869523	3.805058	0.55655	4.312721	0.491924	-3.269609	0.328635	3.671987	0.676931
85	0.142857	-3036.53098	3.136294	0.533341	3.643957	0.614391	-2.581876	0.287776	2.984254	0.906615
86	0.184211	-3008.651979	3.720079	0.573891	4.232522	0.608123	-3.207447	0.231855	3.605045	0.978253
87	0.166667	-3296.964184	3.639472	0.676199	4.251517	0.664437	-3.189275	0.222979	3.586873	0.82191
88	0.130952	-3465.099394	3.613095	0.677638	4.227711	0.731505	-3.162899	0.222979	3.560496	0.834688
89	0.204082	-3335.938177	3.412849	0.549527	4.006004	0.652661	-2.950645	0.152034	3.369704	0.616526
90	0.165049	-3204.050311	2.633975	0.424447	3.250384	0.734551	-2.195024	0.231648	2.614083	0.745423
91	0.257426	-3217.477781	4.854004	0.401618	5.469621	0.594924	-4.414261	0.258032	4.83332	1.098309
92	0.207207	-3287.997259	4.091516	0.385681	4.707133	0.661188	-3.619934	0.26314	4.070832	1.006409
93	0.184466	-3354.532143	4.108593	0.461991	4.72421	0.637788	-3.637012	0.42523	4.087909	0.73019
94	0.244444	-3256.712013	3.920707	0.444623	4.536323	0.543223	-3.442203	0.217679	3.92285	0.866176
95	0.21978	-3547.066836	3.101893	0.512437	3.82707	0.556795	-2.775292	0.294132	3.255939	0.78446
96	0.168224	-3100.581712	2.83723	0.522767	3.562408	0.537635	-2.494785	0.255848	2.991277	0.784177
97	0.172043	-3188.962433	3.616005	0.354824	4.245505	0.570454	-3.208731	0.317256	3.694808	0.713691
98	0.157895	-2837.578653	4.704196	0.489222	5.419821	0.597857	-4.342637	0.273704	4.827875	0.787288
99	0.153061	-2838.900283	5.026247	0.543509	5.741871	0.792682	-4.691821	0.28109	5.149926	0.625196
100	0.154639	-2839.069742	3.773174	0.608121	4.488366	0.733285	-3.438748	0.325042	3.896853	0.543277
101	0.136842	-3144.08419	3.235978	0.672774	3.95117	1.054479	-2.901552	0.34708	3.359657	0.796506
102	0.19	-3411.05019	2.910769	0.683706	3.625961	0.687919	-2.576342	0.354383	3.034448	0.727288
103	0.081395	-3440.112081	3.031618	0.671377	3.7747	0.699351	-2.724045	0.354383	3.155297	0.503647
104	0.142857	-3415.65958	4.275474	0.671377	5.018556	0.899203	-3.9679	0.361679	4.399153	0.624895
105	0.146341	-3211.813202	2.206658	0.603174	2.951406	0.988723	-1.900751	0.36803	2.332003	0.686806
106	0.177083	-3273.031767	3.355787	0.600384	4.082176	0.975826	-3.03152	0.393148	3.481133	0.408259
107	0.163043	-3527.943827	4.328983	0.842051	5.05602	0.73806	-4.04773	0.425892	4.454711	0.365019
108	0.191489	-3430.666359	2.657246	0.642464	3.40478	0.655535	-2.407975	0.3932	2.802656	0.278358
109	0.126316	-3445.940843	3.721797	0.763398	4.469331	0.665522	-3.472526	0.392395	3.867206	0.194574
110	0.173913	-3423.396167	3.082646	0.555344	3.830179	0.592123	-2.859415	0.42755	3.404896	0.353363
111	0.203883	-3487.293379	3.122718	0.611683	3.833214	0.961501	-2.91223	0.436314	3.45771	0.461443
112	0.159091	-3437.138625	3.821482	0.611683	4.531978	0.813684	-3.634485	0.47381	4.156474	0.286864
113	0.265306	-3157.693302	3.5479	0.654218	4.131652	1.011176	-3.308032	0.349893	3.83309	0.279837
114	0.235955	-2976.699932	3.94835	0.523128	4.549272	0.971618	-3.700854	0.387137	4.25071	0.392185
115	0.237624	-3184.831384	3.623321	0.632561	4.224242	0.958366	-3.375825	0.278327	3.925681	0.352003
116	0.15534	-3649.241333	5.687693	0.656575	6.348478	0.650111	-5.435902	0.379698	6.049917	0.218256
117	0.197917	-3625.829861	4.445172	0.629908	5.105957	0.795936	-4.193381	0.344774	4.807396	0.388126
118	0.178947	-3335.933414	4.011663	0.661058	4.672448	0.657475	-3.759871	0.412969	4.373886	0.325843
119	0.22093	-3280.954167	2.87018	0.661058	3.506356	0.749702	-2.575834	0.302292	3.105117	0.299075
120	0.121495	-3367.614975	2.548249	0.765155	3.229906	0.568561	-2.266275	0.308822	2.783186	0.296297
121	0.112069	-3448.113308	3.456105	0.756646	4.137761	0.767021	-3.17413	0.30021	3.691041	0.308274
122	0.196581	-3383.102713	4.610086	0.733949	5.291743	0.696573	-4.328112	0.329848	4.864707	0.019278
123	0.265487	-3558.899627	4.291337	0.591004	5.043587	0.595466	-4.091324	0.292184	4.627919	0.217669
124	0.243243	-3295.03671	4.009876	0.665131	4.762125	0.649368	-3.809862	0.321672	4.346457	0.118615
125	0.172727	-3235.775716	2.411251	0.665131	3.163501	0.585614	-2.22654	0.366085	2.763134	0.080642
126	0.193878	-3600.467527	2.568118	0.645228	3.320367	0.721583	-2.366894	0.366085	2.921097	0.179641
127	0.174312	-3658.132611	3.569462	0.645118	4.321711	0.743031	-3.377576	0.366085	3.922441	0.208827
128	0.202247	-3615.189304	2.867858	0.629206	3.620107	0.564358	-2.675972	0.369166	3.220837	0.139615
129	0.206522	-3359.052015	4.928	0.629206	5.68025	0.661409	-4.736114	0.369166	5.280729	0.016888
130	0.196262	-3398.606547	3.344477	0.629206	4.081834	0.822335	-3.091819	0.396341	3.697206	0.042276
131	0.211009	-3676.597251	3.728834	0.629206	4.456447	0.625707	-3.476176	0.386418	4.081563	0.019217
132	0.356436	-3772.588842	4.034562	0.572529	4.752768	0.764473	-3.772497	0.386418	4.38729	0.148043
133	0.209524	-3964.600752	3.955132	0.64537	4.673339	0.542048	-3.693068	0.431078	4.307861	0.007738
134	0.171717	-3695.837031	2.795101	0.64537	3.557493	0.507243	-2.536854	0.448569	3.157527	0.077849
135	0.21978	-3484.757892	3.502459	0.60083	4.150209	0.858597	-3.177971	0.37666	3.883664	0.143968
136	0.192308	-3412.674318	3.661523	0.621133	4.309272	0.574378	-3.337034	0.48686	4.042727	0.238351
137	0.195652	-3365.921206	4.540743	0.621133	5.249898	0.640413	-4.216254	0.398587	4.921947	0.149431
138	0.176471	-3355.395654	4.011937	0.538672	4.730069	0.648861	-3.696426	0.326781	4.393142	0.018292
139	0.19469	-3346.219129	5.661018	0.511452	6.416795	0.892247	-5.383151	0.339248	6.079868	0.158071
140	0.176471	-3583.310642	3.49545	0.568812	4.304775	0.711082	-3.271131	0.371941	3.9143	0.10874
141	0.273585	-3167.621048	3.86872	0.528604	4.648588	0.989324	-3.614944	0.420474	4.28757	0.194513
142	0.235955	-3542.603445	6.025816	0.548571	6.775447	0.781165	-5.8324	0.531677	6.444665	0.197977
143	0.207547	-3403.537295	2.365623	0.410396	3.115254	0.846727	-2.107304	0.410274	2.784472	0.2144
144	0.163265	-3362.438077	2.579145	0.34769	3.321231	0.702521	-2.313281	0.39067	2.990449	0.103073
145	0.267241	-3186.474812	1.605298	0.42076	2.344248	0.96316	-1.336297	0.433546	2.016601	0.04084
146	0.223301	-3457.714883	2.727966	0.42076	3.466916	0.840236	-2.458965	0.420576	3.13927	0.228889
147	0.247706	-3518.393316	3.525855	0.416115	4.264805	0.826267	-3.256855	0.361565	3.937159	0.217452
148	0.27907	-3356.016396	3.208229	0.416115	3.879376	0.846842	-2.939228	0.440287	3.619533	0.290697
149	0.215909	-3187.664688	4.03093	0.379089	4.673181	0.845937	-3.723213	0.45005	4.432414	0.39788
150	0.189189	-3467.750751	2.649183	0.370192	3.370121	0.750777	-2.373551	0.430418	3.108309	0.281462
151	0.215054	-3562.910777	3.054184	0.370192	3.923217	0.773501	-2.778552	0.481065	3.51331	0.459543
152	0.138614	-3822.882782	2.953569	0.431008	3.822603	0.68787	-2.677937	0.477632	3.412695	0.256698
153	0.18	-3766.294458	2.914303	0.305193	3.783337	0.710895	-2.638671	0.477632	3.37343	0.509954
154	0.119565	-3870.568075	2.987482	0.359327	3.906274	0.656461	-2.71185	0.4946	3.446608	0.380435
155	0.260417	-3779.154562	4.653207	0.365576	5.55481	0.561321	-4.365498	0.394913	5.100256	0.303956
156	0.144144	-3787.047265	2.801327	0.353692	3.533854	0.519476	-2.489202	0.379121	3.248376	0.391577
157	0.09375	-3695.139588	2.253805	0.353692	3.306234	0.946279	-1.982544	0.379121	2.700854	0.364124
158	0.137255	-3916.102389	3.014911	0.393915	4.051556	0.742732	-2.725027	0.379299	3.446177	0.411762
159	0.138298	-3974.784875	3.668401	0.391215	4.627807	0.742732	-3.341139	0.295639	4.062289	0.556297
160	0.134831	-3858.201607	3.232982	0.340176	4.171421	0.823422	-2.885939	0.323492	3.626869	0.603572
161	0.115702	-3925.451709	5.26657	0.312638	6.20501	0.858274	-4.919528	0.306112	5.660458	0.648123
162	0.122807	-3720.284091	5.385003	0.302802	6.323443	0.858405	-4.927474	0.349042	5.778891	0.565649
163	0.116505	-3769.523408	2.878843	0.300503	3.727504	0.793327	-2.464817	0.335231	3.30238	0.714567
164	0.117021	-3486.286902	5.370278	0.342692	6.179157	0.791889	-4.844479	0.299536	5.793815	0.824953
165	0.098901	-3684.695625	3.639875	0.318939	4.430126	0.785737	-3.164645	0.310047	4.063412	0.574223
166	0.10989	-3883.689511	4.526455	0.292159	5.326174	0.807493	-4.134574	0.252348	5.088101	0.436899
167	0.265957	-3751.391323	5.848612	0.247093	6.648331	1.000813	-5.456731	0.26836	6.410258	0.401046
168	0.273684	-3626.650489	2.688405	0.255299	3.488125	0.884108	-2.296525	0.238182	3.250052	0.484464
169	0.213592	-3627.414676	2.740998	0.322336	3.478349	0.986056	-2.393758	0.292981	3.302644	0.501395
170	0.224299	-3923.421445	4.824234	0.409145	5.561585	0.835742	-4.476994	0.186249	5.38588	0.415642
171	0.196078	-3755.320175	4.690898	0.27711	5.426165	1.07745	-4.461541	0.278207	5.36554	0.493058
172	0.142857	-3421.606723	3.475046	0.246413	4.125704	1.217572	-3.161081	0.265455	4.065079	0.378014
173	0.141414	-3408.654731	4.327005	0.430514	4.977663	1.155363	-4.009164	0.255089	4.917038	0.475606
174	0.120879	-3694.230791	2.717469	0.359118	3.368127	0.901244	-2.426031	0.229462	3.291882	0.292704
175	0.168317	-3440.082584	3.421519	0.345798	4.059466	1.029237	-3.117371	0.339004	3.995932	0.709686
176	0.155844	-3615.926063	3.503495	0.357737	4.117886	1.068987	-3.183874	0.324134	4.062435	0.643434
177	0.119048	-3585.413317	1.832177	0.335392	2.446568	1.246557	-1.512556	0.331744	2.391118	0.665194
178	0.153846	-3587.747398	3.825851	0.361453	4.440243	1.071811	-3.506231	0.386682	4.384792	0.727178
179	0.164835	-3891.35019	3.241969	0.310302	3.846853	1.06397	-2.972893	0.432287	3.80091	0.622753
180	0.114583	-3636.019581	3.103966	0.343732	3.674252	0.97333	-2.807984	0.423635	3.662907	0.525299
181	0.064935	-3869.30908	3.657598	0.323239	4.30787	0.965992	-3.469301	0.362821	4.244238	0.525299
182	0.133929	-3429.754343	3.263538	0.359068	3.83273	0.914593	-2.994162	0.521246	3.810116	0.433028
183	0.130841	-3350.133176	3.215542	0.393446	3.780335	0.939652	-2.972568	0.42889	3.722754	0.508071
184	0.094737	-3402.604058	3.966974	0.237027	4.544845	0.960318	-3.737077	0.320955	4.487263	0.59213
185	0.076923	-3298.596614	2.405121	0.264216	2.901899	0.951504	-2.164182	0.314327	2.925411	0.422301
186	0.155556	-3388.818383	4.063	0.367797	4.693597	0.869403	-3.945955	0.306816	4.702928	0.432426
187	0.121495	-3185.110853	3.244589	0.412814	3.828035	0.869403	-3.102587	0.231682	3.884518	0.330738
188	0.193548	-3418.750089	2.809123	0.335738	3.392568	0.739157	-2.66712	0.203861	3.449051	0.36993
189	0.152174	-3454.462674	3.059125	0.370275	3.64257	0.657665	-2.917122	0.252987	3.699053	0.362335
190	0.113924	-3563.929475	3.239652	0.366807	3.823097	0.736871	-3.097649	0.213666	3.87958	0.495089
191	0.161616	-3639.607521	4.526503	0.378092	5.109948	0.811618	-4.450586	0.175032	5.172023	0.355956
192	0.131313	-3178.998694	5.178315	0.372454	5.71745	0.791924	-5.058087	0.060458	5.779525	0.401407
193	0.190476	-3434.056795	5.218696	0.325063	5.757831	0.897686	-5.098469	0.166825	5.819906	0.465561
194	0.134615	-3738.868551	4.581105	0.315863	5.14997	0.889018	-4.495728	0.171777	5.187436	0.457068
195	0.168317	-3678.977373	3.942859	0.382609	4.513656	0.848124	-3.857483	0.16169	4.549191	0.405269
196	0.201923	-3764.43413	3.674327	0.412063	4.245124	0.848124	-3.588951	0.166187	4.280658	0.27485
197	0.138298	-3767.463242	2.419953	0.379781	2.990749	0.795266	-2.35265	0.178988	3.091459	0.41815
198	0.10101	-3549.111334	3.202603	0.379781	3.780016	0.589912	-3.088738	0.075671	3.827191	0.47708
199	0.134021	-3667.485231	2.827611	0.346664	3.360238	0.717603	-2.713747	0.14702	3.4522	0.456558
200	0.134146	-3599.675302	2.32398	0.336457	2.896863	0.717603	-2.250371	0.126117	2.988824	0.525643
201	0.105263	-3902.224127	2.160581	0.336457	2.776866	0.647945	-2.151256	0.311118	2.88971	0.566867
202	0.1875	-3244.187424	4.64624	0.347339	5.07912	0.776162	-4.503005	0.599538	5.241458	0.486037
203	0.131579	-3554.966108	4.426061	0.370591	4.858941	0.612583	-4.292258	0.529672	4.988349	0.615999
204	0.2	-3311.852783	3.790638	0.423189	4.192384	0.947297	-3.623534	0.47252	4.35076	0.536772
205	0.111111	-3148.316919	3.176205	0.458532	3.624233	0.856817	-2.973371	0.494413	3.700597	0.547958
206	0.129032	-3202.034947	3.64065	0.646579	4.130584	0.73534	-3.479722	0.531837	4.206948	0.348865
207	0.090909	-3351.651153	4.324821	0.63848	4.797271	0.780015	-4.163893	0.538528	4.89112	0.420372
208	0.110092	-3358.461009	4.068431	0.626861	4.54088	0.557909	-3.938042	0.543516	4.634729	0.56085
209	0.140187	-3264.12797	2.684214	0.571753	3.198609	0.533124	-2.529096	0.509008	3.225784	0.517359
210	0.247059	-3363.150036	3.251361	0.472082	3.765756	0.550217	-3.043858	0.454905	3.724359	0.22312
211	0.24	-3379.415386	3.910765	0.530722	4.425159	0.535557	-3.703262	0.505218	4.383763	0.282527
212	0.265487	-3165.589968	3.116942	0.608112	3.634469	0.399437	-2.910682	0.492182	3.611944	0.250689
213	0.117647	-3219.588864	4.704875	0.608112	5.200511	0.376132	-4.518672	0.512007	5.198151	0.321805
214	0.135417	-3161.819248	5.987321	0.570118	6.482958	0.302873	-5.782167	0.479714	6.461646	0.384893
215	0.229167	-3118.937164	3.0462	0.618537	3.541837	0.272108	-2.841046	0.505603	3.520525	0.36089
216	0.138211	-2931.647782	4.728537	0.668854	5.224173	0.258379	-4.45267	0.498257	5.202861	0.244741
217	0.223301	-3024.270568	4.7982	0.594209	5.210728	0.369306	-4.522333	0.441241	5.272524	0.195468
218	0.3	-3253.799537	2.851005	0.727596	3.280984	0.497003	-2.575138	0.537055	3.325329	0.178918
219	0.22449	-3493.128831	2.45015	0.689858	2.880129	0.717859	-2.174283	0.509429	2.951171	0.074241
220	0.245455	-3252.501566	2.827201	0.689858	3.314269	0.379286	-2.503621	0.384384	3.289873	0.263216
221	0.188235	-3278.341009	1.711852	0.672643	2.194039	0.465134	-1.388271	0.423875	2.174524	0.392572
222	0.198113	-3537.746813	3.9754	0.634314	4.457587	0.515156	-3.651819	0.405162	4.307805	0.259413
223	0.173469	-3275.289993	4.666328	0.635898	5.108777	0.493847	-4.30301	0.375967	4.998733	0.26663
224	0.2	-3427.156387	2.57174	0.637082	3.040943	0.483196	-2.208422	0.409593	2.904145	0.199865
225	0.163462	-3300.088768	3.8457	0.642155	4.314903	0.443483	-3.482382	0.461222	4.178105	0.053514
226	0.246753	-3328.263781	2.012263	0.641019	2.481467	0.348827	-1.648945	0.424622	2.344669	0.355614
227	0.268293	-3396.275064	4.558437	0.665283	5.155267	0.364278	-4.214908	0.426799	4.910631	0.205038
228	0.176471	-3440.393301	5.080086	0.784346	5.676916	0.316398	-4.736557	0.455709	5.432281	0.676732
229	0.069307	-3975.113909	3.172833	0.7862	3.842017	0.330981	-2.901658	0.455709	3.525027	0.75669
230	0.135135	-3513.706965	5.026355	0.805092	5.695539	0.15868	-4.75518	0.455709	5.378549	0.518863
231	0.166667	-3593.493561	2.458319	0.778076	3.127503	0.2641	-2.187144	0.46078	2.810513	0.739193
232	0.116505	-3475.902499	2.970363	0.796803	3.639547	0.229398	-2.699188	0.439376	3.322558	0.543184
233	0.261905	-3207.035052	2.800508	0.781986	3.421362	0.236655	-2.481003	0.358375	3.168009	0.57764
234	0.189873	-3267.253765	3.012499	0.770365	3.597775	0.413326	-2.665876	0.381465	3.352882	0.24833
235	0.227273	-3273.106407	3.493423	0.717231	4.078699	0.394905	-3.146801	0.347102	3.833807	0.530311
236	0.095745	-3426.271852	4.287302	0.765094	4.906323	0.37192	-4.037559	0.247233	4.671058	0.284129
237	0.106667	-3427.138089	4.728531	0.668679	5.347552	0.403907	-4.478788	0.25642	5.112287	0.21538
238	0.12766	-3152.629288	4.337303	0.668679	4.956324	0.425774	-4.08756	0.249264	4.721059	0.444212
239	0.254717	-3212.050646	3.543974	0.550162	4.152018	0.392222	-3.239187	0.296701	3.872687	0.182784
240	0.129412	-3544.550659	3.463544	0.592951	4.116308	0.328331	-3.203477	0.293594	3.836977	0.149148
241	0.198113	-3283.676948	2.162906	0.595681	2.81567	0.473473	-1.902839	0.360891	2.536338	0.195646
242	0.137931	-3284.860696	3.43685	0.595681	4.099396	0.648119	-3.176783	0.301022	3.810282	0.185051
243	0.141414	-3287.075492	3.101065	0.686745	3.785826	0.648119	-2.873466	0.395482	3.506966	0.043992
244	0.22549	-2969.811778	3.380783	0.673854	3.943801	0.721216	-3.153183	0.348608	3.786683	0.080756
245	0.22449	-3468.04569	3.341762	0.53154	4.001071	0.665577	-3.210453	0.355829	3.779395	0.044196
246	0.27551	-3232.235935	2.950188	0.548677	3.548439	0.570849	-2.757821	0.355141	3.387822	0.086225
247	0.102041	-3389.060125	2.362399	0.548677	3.000701	0.530094	-2.184466	0.387795	2.80873	0.255382
248	0.204082	-3485.549453	3.825246	0.553836	4.509147	0.760315	-3.692912	0.356805	4.271578	0.298909
249	0.11828	-3493.340108	3.848047	0.497482	4.531948	0.738437	-3.715713	0.312012	4.294379	0.415908
250	0.085714	-3414.858324	3.122251	0.52699	3.806151	0.662797	-2.989916	0.391601	3.568582	0.441024
251	0.119048	-3049.152375	3.788311	0.483498	4.318755	0.801482	-3.527252	0.423947	4.234643	0.340328
252	0.133333	-3265.918741	4.196388	0.51704	4.750075	0.674688	-3.935329	0.47579	4.64272	0.35291
253	0.191919	-3459.727903	4.160762	0.338221	4.761841	0.443139	-3.889254	0.665435	4.620538	0.32719
