State	Muts	LogL	Ne_Mean	Ne_SD	Na_Mean	Na_SD	Mu_Mean	Mu_SD	t_Mean	t_SD
1	0.37234	-3195.688167	2.572812	1.105521	2.902563	0.527008	-2.129698	0.182186	2.817801	0.637278
2	0.456522	-3222.990579	2.887727	0.770684	3.214118	0.377196	-2.444613	0.147498	3.132716	0.379573
3	0.509259	-3526.945605	2.996649	0.36953	3.467153	0.308375	-2.553534	0.349103	3.241638	0.458786
4	0.445545	-3674.205307	3.571776	0.422087	4.244395	0.685329	-3.207447	0.393585	3.90593	0.027705
5	0.424242	-3375.055673	4.94361	0.264609	5.519731	0.955963	-4.554855	0.117171	5.277764	0.17482
6	0.525641	-3603.253658	4.036182	0.405377	4.612303	0.889314	-3.647427	0.237122	4.370336	0.08353
7	0.336735	-3568.532399	4.824413	0.478091	5.363852	0.580692	-4.398975	0.23668	5.158567	0.085724
8	0.356436	-3496.001197	4.614168	0.368945	5.153607	0.72672	-4.182394	0.223898	4.941986	0.016303
9	0.428571	-3548.594883	4.647163	0.540379	5.186602	0.493493	-4.227371	0.169344	4.986963	0.051092
10	0.376344	-3337.777607	2.863816	0.384813	3.403254	0.823069	-2.444024	0.08488	3.203616	0.040592
11	0.433735	-3657.893322	3.695786	0.366232	4.250415	0.455797	-3.343416	0.037146	4.090503	0.044435
12	0.4375	-3497.114878	3.813412	0.189301	4.375429	0.383373	-3.483089	0.018809	4.215518	0.00477
13	0.5	-3481.517746	4.337429	0.232089	4.905124	0.40558	-4.007106	0.048458	4.739534	0.105881
14	0.352381	-3616.508282	4.721859	0.245172	5.316084	0.526172	-4.390356	0.035272	5.184657	0.091326
15	0.407895	-4001.068011	3.52278	0.276899	4.09904	0.716161	-3.219568	0.352084	3.957517	0.179602
16	0.333333	-3957.240221	3.453748	0.235464	4.061084	0.888397	-3.181612	0.300007	3.888485	0.088682
17	0.234234	-3898.756029	3.429013	0.212275	4.03635	0.687424	-3.156878	0.187643	3.86375	0.146316
18	0.147826	-3533.54043	3.995176	0.242492	4.529263	0.925431	-3.64979	0.262345	4.429913	0.160699
19	0.244444	-3506.864969	3.496876	0.205821	4.085783	0.405956	-3.151491	0.282456	3.931613	0.182795
20	0.267327	-3386.952529	4.087572	0.416567	4.634627	0.473249	-3.742187	0.281582	4.522309	0.331032
21	0.217822	-3846.826636	5.506236	0.271851	6.144221	0.698858	-5.250747	0.190536	6.11243	0.473498
22	0.313131	-3830.555591	3.729402	0.176064	4.404388	0.763499	-3.47876	0.125144	4.340443	0.515502
23	0.268041	-3641.740952	3.304901	0.560738	3.98757	1.225985	-3.003174	0.190598	3.864857	0.369206
24	0.233333	-4056.411564	4.937769	0.363211	5.620439	1.181803	-4.636042	0.201477	5.497725	0.363497
25	0.134021	-3676.751723	5.250223	0.210278	5.932893	0.907153	-4.948496	0.132142	5.810179	0.289295
26	0.28125	-3862.168788	4.386609	0.136219	5.069279	1.129448	-4.084882	0.362693	4.946565	0.321565
27	0.15	-4297.766318	2.98822	0.1598	3.850589	1.137362	-2.866192	0.350125	3.727875	0.249907
28	0.23301	-4122.59026	4.271949	0.20859	5.113613	1.04618	-4.112255	0.344015	4.97852	0.285352
29	0.165217	-4174.27409	2.051322	0.181874	2.742638	1.142188	-1.894638	0.307253	2.764977	0.259689
30	0.21	-3881.262968	3.652288	0.299836	4.343604	1.142188	-3.495604	0.269689	4.365943	0.365916
31	0.156863	-4204.355064	2.250133	0.203534	3.012816	1.310335	-2.09345	0.290675	2.963788	0.320316
32	0.203883	-3848.449452	3.62533	0.268557	4.313092	1.463281	-3.471903	0.376358	4.342242	0.297803
33	0.214286	-4065.961991	4.903753	0.242229	5.591516	1.399838	-4.821978	0.269069	5.620665	0.335645
34	0.295455	-3754.133675	2.955615	0.205744	3.684276	1.219308	-2.87384	0.237684	3.672527	0.389359
35	0.298701	-3719.244599	3.355188	0.210576	4.08385	0.839731	-3.273413	0.159952	4.072101	0.418158
36	0.252525	-4057.407909	1.596016	0.156951	2.325746	1.370236	-1.600411	0.17605	2.31375	0.503957
37	0.198276	-3531.270416	3.451388	0.307187	4.181117	1.564077	-3.455782	0.171452	4.169121	0.243145
38	0.134021	-3880.835701	2.745985	0.301736	3.519262	1.260589	-2.793927	0.170671	3.507267	0.333245
39	0.160377	-3985.807575	2.722343	0.311598	3.625907	1.060316	-2.770285	0.168726	3.483625	0.370663
40	0.218391	-3957.986937	3.627267	0.252751	4.537591	0.870402	-3.68197	0.213613	4.388548	0.311854
41	0.240385	-3864.051499	3.306629	0.278618	4.09216	1.0767	-3.361332	0.27737	4.06791	0.34668
42	0.149533	-3973.048969	2.300327	0.26216	3.123637	0.96744	-2.35503	0.272039	3.061608	0.469277
43	0.172414	-4369.614333	2.429834	0.221155	3.253143	1.047968	-2.484536	0.17699	3.191115	0.504102
44	0.156627	-4043.440639	3.206647	0.221155	4.04809	0.900538	-3.21318	0.126961	3.967929	0.43898
45	0.180851	-3802.569922	4.579679	0.207368	5.405435	1.137494	-4.548867	0.173876	5.34096	0.451101
46	0.214286	-3942.362329	4.179756	0.112452	5.005512	0.753009	-4.108779	0.152215	4.941037	0.483757
47	0.261261	-3920.12242	1.984282	0.131976	2.85242	1.228672	-1.955687	0.157662	2.745563	0.423763
48	0.290909	-4024.555711	3.54497	0.076553	4.408314	1.068845	-3.516375	0.175597	4.306251	0.65347
49	0.260417	-4084.78168	3.661266	0.067155	4.524609	0.925275	-3.632671	0.180435	4.422547	0.580552
50	0.192308	-4157.706266	3.041775	0.157221	3.914202	1.398514	-3.022263	0.123394	3.556233	0.299662
51	0.194175	-4103.910541	4.050223	0.177024	4.92265	1.244274	-4.030712	0.168574	4.564681	0.242178
52	0.21875	-4142.968341	4.149643	0.128213	5.026848	1.316558	-4.134909	0.093659	4.664101	0.24902
53	0.27957	-4169.27418	2.692413	0.118787	3.613789	0.959906	-2.677678	0.12647	3.206871	0.28027
54	0.298969	-3938.934553	2.626488	0.13918	3.459599	0.961918	-2.611754	0.248521	3.140946	0.199731
55	0.252632	-3935.191809	3.88785	0.092195	4.720961	1.073921	-3.860279	0.150114	4.469146	0.325705
56	0.156522	-4182.186656	3.911155	0.072952	4.744267	0.931115	-3.883585	0.10304	4.492451	0.284522
57	0.154639	-4051.781084	4.306593	0.127639	5.156532	0.80555	-4.279023	0.108369	4.887889	0.367048
58	0.157895	-3810.233857	3.418938	0.153543	4.268877	0.80555	-3.391368	0.108118	4.000234	0.271173
59	0.189189	-4003.830331	3.329275	0.099001	4.235579	0.758159	-3.301705	0.210513	3.910571	0.274322
60	0.194175	-4062.757622	4.576346	0.105541	5.48265	0.798705	-4.544978	0.177873	5.172342	0.302213
61	0.333333	-3944.056825	2.923954	0.186782	3.863218	0.612243	-2.895026	0.249773	3.52239	0.284108
62	0.195652	-3853.80731	3.04866	0.113537	3.926977	0.923353	-2.968785	0.258708	3.596149	0.255661
63	0.29703	-3942.612005	2.761008	0.290552	3.649998	0.890167	-2.681133	0.204184	3.308497	0.215659
64	0.25	-3711.447042	4.054499	0.241524	4.943488	0.585178	-3.890109	0.142375	4.601988	0.278537
65	0.3125	-3883.793784	4.520692	0.199911	5.414195	0.761287	-4.360815	0.070661	5.068181	0.287163
66	0.223301	-4112.364225	4.714471	0.388352	5.607974	0.543465	-4.558351	0.171691	5.26196	0.314691
67	0.23	-3894.893371	3.410222	0.358353	4.303725	0.583143	-3.254102	0.112964	3.957711	0.315665
68	0.287356	-3867.429807	3.5894	0.372564	4.482903	0.513884	-3.433279	0.042164	4.136889	0.430254
69	0.261682	-3671.097939	3.63245	0.507444	4.467378	0.541488	-3.51046	0.030704	4.199684	0.34096
70	0.238636	-3816.635885	3.527386	0.485959	4.467106	0.59066	-3.405396	0.027183	4.09462	0.296822
71	0.344828	-3703.441687	2.754477	0.457898	3.694197	0.686595	-2.632487	0.081001	3.321711	0.398212
72	0.238532	-3716.853364	4.230687	0.479417	5.160312	0.78662	-4.098602	0.137999	4.787826	0.356919
73	0.214953	-3750.946794	4.003676	0.479417	4.933301	0.807554	-3.871591	0.093413	4.560815	0.297235
74	0.240385	-3612.320928	2.672294	0.431824	3.55504	0.967482	-2.49333	0.084521	3.182554	0.075811
75	0.228571	-3779.251869	1.670761	0.398893	2.529419	0.989852	-1.494462	0.118741	2.181021	0.178546
76	0.293578	-3564.866088	3.435201	0.542509	4.29386	0.814033	-3.287122	0.140892	3.945461	0.119805
77	0.252632	-3913.59288	4.729435	0.629434	5.584948	0.814033	-4.639169	0.1128	5.318104	0.055996
78	0.243243	-3722.525339	3.101481	0.68464	3.981555	1.324924	-3.011215	0.06042	3.690151	0.15993
79	0.364583	-3982.38405	5.590869	0.330658	6.470942	1.000275	-5.500603	0.133649	6.179538	0.233617
80	0.264706	-3866.018619	5.526923	0.360095	6.476729	0.889231	-5.438535	0.092684	6.11747	0.251595
81	0.215909	-4016.127846	3.552832	0.243362	4.502638	0.70272	-3.464444	0.045585	4.143379	0.18922
82	0.23301	-4040.687324	5.866132	0.258642	6.815939	0.888083	-5.777744	0.067565	6.45668	0.242929
83	0.202128	-3777.014441	5.721011	0.2635	6.56545	0.868667	-5.608626	0.070509	6.241306	0.174185
84	0.196429	-4086.026696	4.3521	0.278863	5.217481	0.8952	-4.239715	0.029722	4.872396	0.241374
85	0.171429	-3967.458323	2.770655	0.267061	3.636035	0.919247	-2.65827	0.017194	3.29095	0.298508
86	0.2	-4004.546376	3.286501	0.228465	4.151881	0.845562	-3.174116	0.003429	3.806796	0.228504
87	0.21	-3989.311419	4.188182	0.342094	5.170968	0.646993	-4.075797	0.004889	4.708477	0.1777
88	0.290598	-3989.720633	3.719375	0.311151	4.702161	1.073318	-3.60699	0.022582	4.23967	0.223692
89	0.194175	-3821.128673	2.845717	0.325469	3.828504	0.9281	-2.733333	0.133104	3.366013	0.242001
90	0.240385	-4077.827385	2.512538	0.280605	3.495324	0.623616	-2.400153	0.149777	3.032833	0.289042
91	0.151163	-4291.128757	2.813789	0.217397	3.784165	0.717128	-2.699764	0.131679	3.332444	0.286241
92	0.2	-3536.783581	2.353241	0.285729	3.198433	0.848619	-2.239216	0.259998	2.871896	0.180539
93	0.22	-4002.162074	3.227869	0.244241	4.050335	0.992194	-3.154323	0.20172	3.787004	0.280028
94	0.156863	-4115.442782	3.825641	0.179231	4.648107	0.809799	-3.744706	0.196526	4.384775	0.234017
95	0.204545	-3622.764934	1.734394	0.288094	2.55686	0.629379	-1.703752	0.289509	2.293528	0.250224
96	0.181818	-4337.462012	3.706396	0.16321	4.591732	0.536465	-3.722533	0.137969	4.128105	0.208378
97	0.257732	-3997.762521	2.348131	0.258192	3.233467	0.516688	-2.364268	0.233559	2.688062	0.30387
98	0.25	-4054.768524	4.017495	0.225951	4.965575	0.713217	-4.033632	0.202728	4.357427	0.136061
99	0.155963	-3835.561982	3.8248	0.326055	4.77288	0.679561	-3.840938	0.340978	4.164732	0.490325
100	0.152941	-3616.942535	3.064535	0.26577	4.001061	0.724365	-3.080672	0.22454	3.404467	0.494465
101	0.216981	-3872.576162	4.35173	0.280184	5.288256	0.539921	-4.367867	0.270117	4.691661	0.298455
102	0.215054	-3886.371932	3.196759	0.300642	4.13593	0.53645	-3.212896	0.183807	3.53669	0.356947
103	0.12	-3803.420879	2.422332	0.30055	3.370964	0.464779	-2.403438	0.190462	2.762264	0.413274
104	0.238095	-3744.697787	3.601921	0.264925	4.512316	0.575496	-3.576828	0.181078	3.903616	0.285893
105	0.216981	-4025.112459	4.174123	0.26596	5.039923	0.348719	-4.149031	0.179058	4.475819	0.519763
106	0.244681	-4011.543728	3.152017	0.266184	4.02132	0.371033	-3.126924	0.160561	3.453712	0.400012
107	0.22	-4047.924986	4.032951	0.287251	4.902255	0.539083	-4.0427	0.128305	4.369488	0.688111
108	0.229885	-3734.490828	5.879463	0.29491	6.748767	0.523957	-5.889212	0.181953	6.216	1.214229
109	0.194444	-3826.447584	3.803659	0.267164	4.640327	0.505516	-3.786256	0.153593	4.094925	1.064937
110	0.236111	-3776.938305	3.029819	0.318515	3.866487	0.329917	-2.99851	0.180398	3.30718	0.681351
111	0.224719	-3804.758323	1.766818	0.294044	2.558895	0.486248	-1.728269	0.248594	2.044179	0.598952
112	0.138298	-3861.965227	2.723967	0.294044	3.516044	0.490353	-2.696038	0.321242	3.011948	0.669868
113	0.23913	-3930.6491	2.985866	0.384173	3.635961	0.312263	-2.957937	0.346953	3.210648	0.545374
114	0.216981	-4154.965299	1.951361	0.248563	2.601456	0.305178	-1.913281	0.375498	2.165991	0.330468
115	0.188119	-3984.599773	3.071095	0.414944	3.804262	0.323372	-3.098616	0.351709	3.268255	0.484162
116	0.151899	-3746.522695	3.139103	0.214873	3.74053	0.405169	-3.034884	0.276017	3.204522	0.639985
117	0.255319	-3864.934895	1.433287	0.262458	2.034714	0.286629	-1.329068	0.196614	1.4714	0.704094
118	0.222222	-3460.299211	4.123443	0.39322	4.72487	0.289445	-4.019224	0.324532	4.161556	0.673501
119	0.20339	-3712.125149	3.793237	0.397734	4.394664	0.325638	-3.689018	0.265378	3.83135	0.52504
120	0.227848	-3751.866675	5.258973	0.433913	5.864793	0.346431	-5.159147	0.31443	5.301479	0.522311
121	0.240506	-4017.601865	4.843977	0.451965	5.455648	0.391214	-4.858023	0.3265	4.886482	0.485914
122	0.181818	-3795.952837	4.39786	0.363247	5.009531	0.535973	-4.411906	0.3265	4.440365	0.632553
123	0.212766	-4017.382495	4.338299	0.388994	4.94997	0.351831	-4.316586	0.383309	4.345045	0.545222
124	0.117117	-4142.557665	4.097659	0.359671	4.70933	0.338109	-4.075946	0.329392	4.104405	0.521507
125	0.153153	-4105.818904	5.20625	0.168839	5.817921	0.334041	-5.141351	0.346526	5.16127	0.482492
126	0.222222	-4016.404705	3.880248	0.112328	4.491919	0.393505	-3.815348	0.628976	3.835268	0.65596
127	0.1875	-4210.669761	3.515674	0.115766	4.117791	0.534513	-3.464951	0.741352	3.477608	0.707994
128	0.125	-4342.992349	1.717825	0.083465	2.319941	0.550467	-1.667101	0.587076	1.679758	0.574615
129	0.208696	-4196.502205	3.287366	0.104203	3.844593	0.597414	-3.166459	0.577517	3.249299	0.80382
130	0.25	-4178.505232	4.122678	0.055767	4.679905	0.528349	-4.001771	0.41479	4.084611	0.458086
131	0.201835	-4229.798226	3.474169	0.073355	4.031397	0.5454	-3.353263	0.434662	3.436103	0.577903
132	0.241071	-4169.118434	4.385385	0.115228	4.942613	0.548602	-4.282218	0.415867	4.347319	0.722553
133	0.127451	-4164.782481	4.483022	0.124572	5.031374	0.513257	-4.379855	0.415867	4.511369	0.71046
134	0.333333	-4160.592845	3.994809	0.016659	4.543161	0.541121	-3.892705	0.473543	4.024219	0.658104
135	0.278351	-4124.490021	2.782479	0.08913	3.330831	0.656668	-2.680375	0.47955	2.811889	0.645499
136	0.181818	-3636.14759	2.830221	0.129453	3.241688	0.560412	-2.5854	0.46481	2.737638	0.550339
137	0.216867	-3595.356023	2.880649	0.139305	3.292116	0.529844	-2.635828	0.513615	2.788066	0.444139
138	0.369565	-4041.587996	3.481079	0.040806	3.892546	0.537485	-3.236258	0.399027	3.388497	0.381594
139	0.304348	-3842.423609	3.061085	0.044404	3.484284	0.570646	-2.827996	0.436629	2.980234	0.514032
140	0.28866	-3883.805534	2.507332	0.056977	2.921785	0.802225	-2.263223	0.447295	2.415461	0.474129
141	0.189474	-3796.744736	4.963428	0.03065	5.277245	0.798415	-4.713544	0.482151	4.865782	0.480772
142	0.2	-3940.738026	2.906129	0.087186	3.273296	0.975636	-2.733293	0.599775	2.808483	0.577032
143	0.26	-3455.981177	4.213173	0.101096	4.428378	0.89359	-3.888375	0.548741	3.963565	0.396282
144	0.273684	-3316.250849	3.252721	0.161076	3.467926	0.716407	-2.927922	0.45904	3.003112	0.321271
145	0.190476	-3574.127072	3.178396	0.19848	3.511345	0.808489	-2.895765	0.455524	2.928788	0.394587
146	0.223214	-3391.020828	3.722299	0.308806	3.990116	0.633981	-3.395468	0.515358	3.47269	0.459239
147	0.130435	-3374.176929	4.864445	0.305099	5.132262	0.653387	-4.537614	0.530473	4.614837	0.392752
148	0.205882	-3520.233429	2.974918	0.246543	3.242735	0.675918	-2.67181	0.422307	2.749033	0.368118
149	0.281553	-3785.869294	2.759225	0.185315	3.089016	0.691925	-2.518091	0.290235	2.595313	0.354843
150	0.120482	-3957.010848	2.996269	0.222112	3.315789	0.691925	-2.766916	0.41275	2.832357	0.354843
151	0.154639	-3390.337185	4.150855	0.229647	4.31255	0.63264	-3.763677	0.484214	3.986943	0.428044
152	0.267241	-3565.039851	5.642665	0.217058	5.836843	0.551249	-5.28797	0.341952	5.48295	0.229371
153	0.192308	-3748.555243	3.336323	0.297355	3.530501	0.612033	-2.981628	0.354701	3.176608	0.202798
154	0.184211	-3714.194381	3.78387	0.202853	4.043439	0.675094	-3.455107	0.394881	3.624155	0.380055
155	0.244681	-3723.153958	2.369427	0.247189	2.648144	0.675859	-2.059812	0.496647	2.209712	0.23937
156	0.297619	-3604.372368	3.382623	0.11493	3.650539	0.656203	-3.055548	0.427647	3.202597	0.362102
157	0.190476	-3592.578338	3.630335	0.072356	3.898251	0.836559	-3.303259	0.354981	3.450309	0.430289
158	0.175926	-3677.863787	3.62664	0.087796	3.894556	0.84398	-3.299564	0.490593	3.446614	0.237178
159	0.242105	-3850.788699	2.373986	0.069615	2.691002	0.791117	-2.09601	0.288401	2.24306	0.307026
160	0.190476	-3956.818064	2.19943	0.056593	2.516445	0.877807	-1.999891	0.229338	2.13823	0.325505
161	0.185567	-4039.286024	2.752471	0.056968	3.13871	0.822713	-2.622156	0.218572	2.66555	0.416642
162	0.308511	-3902.444263	2.817839	0.067327	3.208622	0.859321	-2.687524	0.272328	2.730918	0.317901
163	0.236559	-3656.341791	4.570598	0.069439	4.952381	0.839043	-4.431284	0.231116	4.474678	0.454811
164	0.297872	-3930.76227	2.883194	0.158301	3.267567	0.855437	-2.745193	0.201088	2.787274	0.475642
165	0.16129	-3532.424814	3.490854	0.167806	3.849637	0.766299	-3.292388	0.247151	3.387566	0.534894
166	0.14	-3740.94708	3.906751	0.312952	4.265533	0.800297	-3.761537	0.25064	3.856715	0.51669
167	0.284091	-4024.442751	3.399753	0.358229	3.794709	1.139368	-3.290712	0.181239	3.349718	0.407279
168	0.355556	-4257.031958	2.680174	0.471643	3.107688	1.236268	-2.612678	0.154803	2.630138	0.293585
169	0.169811	-4080.917819	3.407305	0.368929	3.834819	1.088667	-3.293541	0.274907	3.311002	0.298778
170	0.16	-3967.731679	5.496327	0.333367	5.923841	1.022848	-5.382564	0.286566	5.400025	0.342349
171	0.290076	-3732.008926	4.664536	0.111616	5.052917	0.7715	-4.542687	0.308418	4.560148	0.267222
172	0.362637	-3920.804707	3.612779	0.080501	4.063756	0.747607	-3.490929	0.290187	3.50839	0.344886
173	0.285714	-3882.14354	3.313385	0.005939	3.764362	0.859133	-3.208493	0.328278	3.225954	0.400586
174	0.300971	-4013.888324	3.132406	0.022934	3.554136	1.026377	-2.998267	0.292502	3.044975	0.343193
175	0.208791	-4038.656115	4.436864	0.033132	4.873365	1.022148	-4.317496	0.285383	4.364204	0.271028
176	0.255319	-3768.466737	2.821303	0.118717	3.250028	0.973512	-2.694159	0.25291	2.748643	0.259898
177	0.201754	-3678.72533	2.84221	0.12685	3.270935	0.962663	-2.715066	0.299885	2.76955	0.27114
178	0.210526	-3772.240871	4.090264	0.123403	4.520409	0.840597	-3.96454	0.237365	4.019024	0.297507
179	0.194444	-4099.622352	2.38526	0.09616	2.869758	1.015143	-2.296142	0.273825	2.314019	0.289566
180	0.183908	-4053.565235	3.078152	0.044309	3.520637	1.011341	-2.877754	0.222995	2.964898	0.302063
181	0.28125	-4188.033372	3.324527	0.208814	3.767012	0.943748	-3.129007	0.270715	3.211274	0.376348
182	0.223301	-3852.469314	2.822573	0.211456	3.289812	0.724763	-2.618276	0.421852	2.734074	0.426791
183	0.21	-3778.354637	3.5404	0.129882	3.984656	0.87854	-3.336103	0.304792	3.451901	0.289523
184	0.122222	-3570.237317	3.295217	0.272103	3.712228	0.87854	-3.063675	0.462863	3.206717	0.313908
185	0.186275	-3563.343569	3.268095	0.396712	3.678787	0.949179	-3.030234	0.41174	3.179596	0.218014
186	0.11215	-3336.159558	3.849788	0.37455	4.26048	0.860147	-3.611927	0.437696	3.761289	0.356274
187	0.164384	-3829.123674	2.843478	0.370795	3.267053	0.940805	-2.69646	0.34774	2.791568	0.309177
188	0.18	-3827.269791	4.473159	0.364182	4.896734	1.084526	-4.326141	0.38667	4.421248	0.25707
189	0.204301	-3921.506938	2.695051	0.421182	3.118626	0.925173	-2.548033	0.442675	2.643141	0.243425
190	0.238636	-3409.582057	4.899561	0.547303	5.303709	0.944907	-4.730142	0.616026	4.847651	0.077441
191	0.161905	-3208.25193	3.605214	0.588026	3.962429	0.880681	-3.435794	0.538646	3.553303	0.073479
192	0.255319	-4072.735567	3.945928	0.360166	4.48353	1.022106	-3.903676	0.494587	4.059157	0.166301
193	0.134615	-3749.904587	4.433605	0.457744	4.857508	0.996048	-4.310225	0.42224	4.600321	0.123531
194	0.168317	-3474.754468	3.07492	0.631054	3.552926	0.989007	-2.966535	0.422608	3.243775	0.11412
195	0.326923	-2986.248593	3.541974	0.525275	3.806976	1.121028	-3.357478	0.3696	3.634718	0.315409
196	0.137615	-3184.727696	2.974467	0.476139	3.239469	1.098191	-2.789971	0.425739	3.067211	0.22901
197	0.122449	-3206.345049	2.529654	0.540084	2.794656	0.96348	-2.345158	0.440706	2.622397	0.295929
198	0.195122	-3206.372013	3.166032	0.563541	3.481468	0.763522	-3.04933	0.476912	3.258776	0.118155
199	0.197368	-3456.627165	2.722219	0.563541	2.978519	0.683955	-2.524302	0.476912	2.755827	0.072238
200	0.242105	-3636.002565	3.477391	0.647714	3.820676	0.812176	-3.366459	0.44402	3.510999	0.044212
201	0.208791	-3737.794097	2.757744	0.643001	3.10103	0.768581	-2.646812	0.441912	2.791352	0.057294
202	0.203883	-3787.919532	1.998631	0.615216	2.341917	0.8875	-1.916992	0.397887	2.032239	0.049442
203	0.31068	-3238.827904	2.672316	0.704105	3.015601	0.882908	-2.58302	0.449927	2.705924	0.030313
204	0.292683	-3629.763973	2.698521	0.641213	3.097068	0.720589	-2.658331	0.395934	2.732129	0.115073
205	0.195402	-3464.297554	4.780129	0.79208	5.178676	0.758611	-4.739939	0.394249	4.813737	0.05432
206	0.230769	-3504.512734	3.038957	0.642183	3.437504	0.633097	-2.998767	0.410961	3.072565	0.029209
207	0.31068	-3719.976778	4.248169	0.684814	4.67266	0.66668	-4.198021	0.463899	4.286799	0.04343
208	0.258929	-3601.320707	4.236662	0.597941	4.547081	0.698618	-4.070074	0.413336	4.275292	0.032864
209	0.171429	-3515.753431	4.4476	0.55607	4.75802	0.560484	-4.281012	0.413455	4.486231	0.051261
210	0.11236	-3242.915236	4.073444	0.524111	4.250749	0.524092	-3.804352	0.31339	4.185417	0.118163
211	0.242424	-3245.559563	3.681622	0.394067	3.858927	0.496157	-3.390377	0.378756	3.736399	0.114876
212	0.28866	-3534.809517	3.199372	0.417424	3.376677	0.545649	-2.947771	0.509889	3.248291	0.088629
213	0.296296	-3394.709797	3.81752	0.356	3.994825	0.613651	-3.565919	0.378803	3.866439	0.038059
214	0.284091	-3442.2851	3.080047	0.418641	3.106817	0.787242	-2.828446	0.352121	3.128966	0.08782
215	0.117021	-3504.022171	3.254869	0.418641	3.402129	0.622638	-2.972868	0.352121	3.304068	0.138078
216	0.219048	-3138.018659	2.062101	0.327263	2.176869	0.665625	-1.717126	0.264668	2.048327	0.468488
217	0.15	-2911.501839	4.569255	0.327263	4.597215	0.709906	-4.201444	0.31305	4.532644	0.258694
218	0.255556	-2639.723711	4.008259	0.230423	4.036219	0.778619	-3.660711	0.242423	3.991911	0.373891
219	0.21875	-2814.54011	3.938781	0.198528	3.98024	0.730996	-3.585048	0.224666	3.908157	0.446072
220	0.21	-2866.511359	1.966922	0.483607	2.008382	0.67363	-1.61319	0.299715	1.936298	0.221894
221	0.290698	-3154.113524	4.773919	0.213941	4.815379	0.747521	-4.456877	0.372706	4.779986	0.222108
222	0.22	-2873.918524	4.154398	0.471917	4.24427	0.616083	-3.804679	0.385289	4.160464	0.258616
223	0.217822	-3233.370945	3.295917	0.307431	3.38579	0.616083	-2.946199	0.460007	3.408415	0.25793
224	0.149533	-3223.703991	3.257519	0.241226	3.347392	0.663998	-2.907801	0.480123	3.381175	0.222107
225	0.247525	-2896.913488	3.427111	0.186402	3.52232	0.473278	-3.077392	0.481823	3.550766	0.614592
226	0.181818	-3054.43849	5.448723	0.207675	5.517464	0.485796	-5.072536	0.734971	5.528097	0.435405
227	0.27907	-3378.141587	3.245368	0.18962	3.359356	0.546378	-2.86918	0.399936	3.324742	0.180519
228	0.235849	-3221.210182	2.769345	0.307515	2.883333	0.55502	-2.426383	0.519484	2.881944	0.21045
229	0.157895	-3215.973443	3.335498	0.286476	3.413223	0.573691	-2.943731	0.490425	3.399293	0.215542
230	0.152941	-3428.460352	3.644342	0.277513	3.767147	0.594855	-3.252576	0.419285	3.708137	0.265634
231	0.134615	-3691.637096	2.159622	0.295363	2.394941	0.483242	-1.767855	0.524897	2.223416	0.090551
232	0.191304	-3304.073957	5.106025	0.234266	5.282795	0.589826	-4.699939	0.528413	5.169819	0.099178
233	0.191011	-3205.104105	1.998631	0.296422	2.182678	0.45394	-1.506063	0.60851	1.975944	0.170847
234	0.194175	-3449.174885	2.987247	0.26677	3.243985	0.382321	-2.567371	0.622341	3.037682	0.061324
235	0.272727	-3567.215431	3.280592	0.222895	3.548406	0.489632	-2.871791	0.655504	3.331027	0.04976
236	0.197917	-3404.74081	3.418417	0.261763	3.595686	0.571374	-2.947281	0.613995	3.468852	0.004642
237	0.258427	-3535.320172	3.282693	0.294087	3.459962	0.506737	-2.878492	0.666756	3.333128	0.124238
238	0.163462	-3644.494071	2.766644	0.26232	2.973148	0.515935	-2.362443	0.757568	2.817079	0.161322
239	0.247312	-3214.814339	4.376883	0.317556	4.542072	0.560806	-3.972681	0.739745	4.427318	0.079502
240	0.388235	-3522.153845	4.477605	0.294344	4.740962	0.466804	-4.149903	0.697108	4.528041	0.039775
241	0.263736	-3339.656395	4.9379	0.300428	5.201256	0.456565	-4.582217	0.697108	4.990709	0.031148
242	0.232143	-3492.01546	3.005329	0.301262	3.268685	0.395302	-2.666769	0.632429	3.161738	0.075449
243	0.316832	-3352.583169	4.38888	0.188959	4.494766	0.445609	-4.061548	0.580792	4.545288	0.091109
244	0.198113	-2857.369751	2.397306	0.265106	2.396194	0.540227	-1.975385	0.673341	2.392188	0.292363
245	0.317647	-2884.96261	4.340811	0.202057	4.242879	0.515827	-3.861991	0.582209	4.335692	0.090291
246	0.329545	-3364.980677	2.676956	0.274791	2.757617	0.536102	-2.269752	0.491666	2.671838	0.130354
247	0.186275	-3082.169067	2.838779	0.321403	2.855262	0.501033	-2.367397	0.401716	2.769483	0.237713
248	0.137615	-3242.854076	3.386239	0.273367	3.479465	0.362735	-2.914857	0.387621	3.316943	0.253258
249	0.284211	-3421.020316	2.476043	0.318958	2.601034	0.428304	-2.036426	0.316243	2.438512	0.112139
250	0.215909	-3456.599965	1.699181	0.311949	1.824173	0.471965	-1.259565	0.260986	1.66165	0.196561
251	0.119565	-3449.220354	2.75425	0.2762	2.879242	0.493579	-2.314634	0.323035	2.801908	0.176529
252	0.275862	-3621.717778	3.590475	0.290151	3.715466	0.567303	-3.150858	0.272738	3.638133	0.136742
253	0.214286	-3569.570077	4.028034	0.269321	4.153025	0.497572	-3.574908	0.33242	4.049479	0.186064
