scenario      Ne              t             Na           µmic_1        pmic_1        snimic_1    
   1           4807          11564           7908       3.061e-4       2.321e-1       7.559e-7
   1           3067          19932           7511       5.552e-4       2.688e-1       1.181e-6
   1           2902          10773          16930       7.198e-4       2.869e-1       2.280e-6
   1           1503          14483            613       7.737e-4       2.711e-1       1.773e-6
   1           3373           7697           5007       3.997e-4       2.863e-1       8.133e-6
   1           4611          14002           9016       2.994e-4       2.528e-1       7.083e-7
   1           3887          10043           9354       8.661e-4       2.952e-1       5.082e-6
   1           5464          13737           1684       2.297e-4       2.909e-1       1.000e-5
   1           4432          13546           6745       2.913e-4       1.964e-1       8.488e-6
   1           5014           8462          15874       6.626e-4       1.140e-1       8.837e-6
   1           6488          21772           2186       3.633e-4       1.992e-1       1.336e-6
   1           6004           7505          13942       6.436e-4       2.603e-1       5.212e-6
   1           2099          14656           1167       9.276e-4       2.412e-1       2.596e-7
   1           3220          15378           7424       6.075e-4       2.890e-1       5.979e-6
   1           5340          19552           4824       3.034e-4       2.939e-1       9.825e-8
   1           4360          20025           4241       4.229e-4       3.000e-1       1.698e-7
   1           3217           6738           7735       7.693e-4       2.100e-1       2.715e-6
   1           4078          11323           7155       7.402e-4       2.742e-1       2.713e-6
   1           4220           9945           9175       4.334e-4       2.480e-1       5.472e-8
   1           3179           8915          17869       3.544e-4       2.814e-1       8.811e-7
   1           4274          15400           2867       5.907e-4       2.845e-1       3.623e-7
   1           3757           7757           2789       5.411e-4       3.000e-1       2.035e-6
   1           4386           9550          14175       2.171e-4       2.845e-1       9.809e-6
   1           4589          13196           5757       6.742e-4       1.849e-1       4.934e-7
   1           4372           7775           9208       4.693e-4       1.548e-1       1.469e-6
   1           2602           6345           3400       7.032e-4       2.978e-1       2.608e-7
   1           3067           8952          14152       6.237e-4       2.529e-1       7.777e-6
   1           4969          11877          12960       2.832e-4       2.983e-1       3.558e-6
   1           5893          13309           4373       1.462e-4       3.000e-1       1.000e-5
   1           4538          11509           8256       8.218e-4       2.823e-1       4.393e-6
   1           4749           4858           7525       3.324e-4       1.279e-1       5.545e-6
   1           5595           8067           8397       2.312e-4       2.952e-1       2.760e-7
   1           5089          13346           4914       2.353e-4       2.633e-1       1.064e-6
   1           3562          15686           6854       3.702e-4       2.560e-1       2.336e-7
   1           4642          16429           1306       4.421e-4       2.994e-1       2.724e-7
   1           5084           7568           5056       4.284e-4       2.905e-1       1.539e-7
   1           3781           9912           3533       8.596e-4       1.602e-1       6.628e-7
   1           3367          14378          13428       5.403e-4       2.189e-1       8.573e-7
   1           4058          11924          11408       7.251e-4       2.942e-1       3.820e-6
   1           2227          14718            687       3.812e-4       2.865e-1       9.238e-7
   1           2837           7301           9189       4.210e-4       1.875e-1       2.434e-6
   1           4643          17812          10911       4.158e-4       2.304e-1       1.018e-6
   1           3548           8175          18680       4.967e-4       2.473e-1       1.472e-6
   1           2848          16690          10285       6.942e-4       2.144e-1       1.853e-6
   1           3382          13069           5109       5.255e-4       2.927e-1       1.833e-6
   1           3339          19706            647       7.638e-4       3.000e-1       3.229e-6
   1           4179           8703           8179       2.512e-4       2.966e-1       1.040e-7
   1           6555           9761          11515       2.458e-4       2.627e-1       2.945e-6
   1           5038          16545           2495       1.729e-4       2.869e-1       4.783e-6
   1           5059          12366          10869       2.704e-4       1.298e-1       5.830e-6
   1           3396          18000           9258       2.357e-4       3.000e-1       4.149e-6
   1           4271           7901           9322       4.588e-4       1.500e-1       6.431e-6
   1           4191          15093           7254       3.406e-4       2.672e-1       8.421e-8
   1           5639           9690          12855       4.026e-4       2.895e-1       2.834e-6
   1           3667          18584           6116       3.363e-4       2.968e-1       3.867e-6
   1           4749          12803           3676       3.342e-4       1.567e-1       1.726e-6
   1           2391          16660           3698       4.198e-4       2.627e-1       2.287e-6
   1           5216          16392           9422       5.051e-4       1.684e-1       1.198e-6
   1           3922          17390          15964       4.510e-4       3.000e-1       9.668e-6
   1           4294          15353          14350       2.551e-4       2.270e-1       9.128e-6
   1           3746          12153           7162       2.964e-4       2.769e-1       2.120e-6
   1           2627          16490           2884       5.098e-4       2.674e-1       5.737e-6
   1           4186          10565           8196       7.883e-4       2.879e-1       4.865e-7
   1           4299          15722          11095       8.260e-4       2.439e-1       2.289e-7
   1           4797          15715           3163       6.219e-4       2.864e-1       7.048e-7
   1           3217          10033           1957       5.989e-4       2.879e-1       3.098e-6
   1           5663          14288           5533       2.036e-4       2.114e-1       2.566e-7
   1           4235           6782           3104       7.516e-4       3.000e-1       2.979e-7
   1           4334          16105          14079       3.499e-4       3.000e-1       6.497e-6
   1           4453          18608           7132       4.385e-4       2.624e-1       5.090e-7
   1           3010          16739            546       5.172e-4       2.991e-1       3.829e-6
   1           3665          13021         48.788       3.657e-4       2.425e-1       4.652e-7
   1           2345          13643          14341       8.609e-4       2.791e-1       6.499e-7
   1           3133           4825           8150       2.046e-4       2.024e-1       3.955e-6
   1           4036          15828          14092       5.393e-4       2.637e-1       5.603e-7
   1           4658          12050           1262       5.083e-4       1.944e-1       6.500e-7
   1           4302          15112          13428       7.223e-4       2.398e-1       2.104e-6
   1           5619           2501           2570       2.767e-4       2.787e-1       3.990e-6
   1           3219           7743           2140       4.218e-4       2.034e-1       6.072e-6
   1           3319          15449           8942       8.809e-4       2.520e-1       1.761e-6
   1           3413          18306           7099       3.633e-4       2.651e-1       4.917e-8
   1           4536          17749           7341       7.185e-4       2.975e-1       2.009e-7
   1           5536          16310           4965       3.075e-4       2.889e-1       2.523e-6
   1           3686          14206           2808       6.714e-4       2.049e-1       4.873e-6
   1           4857          20584           9021       4.793e-4       2.193e-1       9.356e-6
   1           3561          13398           5334       9.090e-4       2.459e-1       9.751e-6
   1           3659          16020           6671       4.832e-4       2.886e-1       2.375e-6
   1           4942           8643           8959       4.731e-4       2.064e-1       3.475e-7
   1           4346           7822           7895       4.920e-4       1.119e-1       1.000e-5
   1           2674           5570           8411       6.132e-4       1.397e-1       2.389e-7
   1           2841          12465          11426       7.994e-4       2.984e-1       1.966e-6
   1           2264          16716           1740       7.422e-4       2.962e-1       9.894e-6
   1           3735          14452          13560       4.056e-4       2.712e-1       1.060e-7
   1           3615          13595           8371       9.105e-4       2.051e-1       9.676e-6
   1           3348           7521           9520       3.157e-4       1.618e-1       1.031e-7
   1           3814          14945           6227       2.801e-4       3.000e-1       7.580e-6
   1           4621           9224           8132       3.180e-4       2.485e-1       1.000e-5
   1           3161          12304          10953       2.973e-4       2.598e-1       5.378e-8
   1           1914          12965           2747       5.258e-4       2.998e-1       6.206e-6
   1           4545           7778           5590       3.532e-4       2.133e-1       2.266e-6
   1           4014           5658          10370       3.347e-4       1.654e-1       8.960e-6
   1           3909          10017          10950       1.652e-4       2.269e-1       1.380e-6
   1           4216          16066           9919       3.614e-4       2.697e-1       9.638e-6
   1           3655          18681          14540       6.875e-4       2.610e-1       7.068e-7
   1           4026          12939           3987       4.434e-4       2.883e-1       4.813e-7
   1           5390          10087           6813       5.605e-4       1.626e-1       2.306e-6
   1           4753           9718           9089       3.025e-4       2.310e-1       8.831e-6
   1           3806          12172           6326       4.997e-4       2.885e-1       1.694e-6
   1           4992          10640          12556       3.651e-4       2.494e-1       2.163e-7
   1           5501          16067           5065       4.746e-4       2.802e-1       7.882e-7
   1           3128           6356           1605       5.622e-4       2.206e-1       2.608e-6
   1           6712          14185           1242       2.379e-4       2.268e-1       7.261e-6
   1           3402          10619          16432       2.783e-4       2.500e-1       1.912e-6
   1           6004          14663           7974       6.244e-4       2.760e-1       3.605e-6
   1           3915          10987           3779       8.836e-4       2.834e-1       6.877e-6
   1           4380          20246            939       3.114e-4       2.960e-1       2.851e-7
   1           7150          15730          10880       2.667e-4       1.532e-1       4.543e-7
   1           3984           7980           6302       2.738e-4       3.000e-1       6.212e-6
   1           4349          16007           8196       3.566e-4       2.486e-1       8.478e-6
   1           1610          21177           7196       9.513e-4       2.547e-1       3.199e-6
   1           4365          11781           5734       7.852e-4       2.790e-1       1.177e-6
   1           4054           6532           3123       4.000e-4       2.791e-1       1.606e-6
   1           3997          13432            145       6.317e-4       2.049e-1       7.954e-6
   1           3779          16124          12304       5.701e-4       2.827e-1       8.300e-6
   1           3312          16541          14833       4.321e-4       2.970e-1       2.587e-6
   1           3642           4333           6605       6.706e-4       1.714e-1       9.006e-6
   1           3797          14299          12326       6.311e-4       2.840e-1       2.672e-6
   1           4604          10463           2353       7.061e-4       1.374e-1       2.635e-6
   1           6796          17028           9264       1.309e-4       2.961e-1       1.565e-7
   1           5332          10341          12777       4.808e-4       2.595e-1       8.184e-6
   1           2070           9694          10823       8.338e-4       2.209e-1       8.684e-6
   1           2454          10208           7150       8.527e-4       3.000e-1       1.378e-6
   1           3160          17818           1242       2.366e-4       2.574e-1       4.577e-7
   1           4352          12664           7661       4.533e-4       2.135e-1       8.633e-7
   1           4337          14588           7715       4.337e-4       2.546e-1       3.691e-6
   1           3289          10337          20272       5.184e-4       2.317e-1       5.087e-7
   1           3878          11021           3932       3.996e-4       2.406e-1       6.611e-6
   1           4464          18798           3708       5.893e-4       2.816e-1       2.168e-6
   1           3385           7860           2740       4.782e-4       2.697e-1       2.077e-6
   1           4057          14922           5944       7.833e-4       2.921e-1       7.371e-6
   1           3560           3955           3250       8.032e-4       1.987e-1       1.116e-6
   1           3462          13075           5821       3.495e-4       2.452e-1       7.203e-6
   1           3202          17612           8546       5.203e-4       2.495e-1       1.505e-7
   1           3678          18841           6100       3.930e-4       2.290e-1       3.214e-7
   1           3574          16758           2094       6.844e-4       2.530e-1       9.250e-6
   1           4287          10350           7384       3.745e-4       2.360e-1       5.416e-7
   1           3699           7549           2471       6.283e-4       2.816e-1       8.261e-6
   1           6094           6672           9412       3.306e-4       3.000e-1       5.804e-7
   1           4985           7898           3722       7.187e-4       1.924e-1       4.748e-7
   1           5391          11827          10796       6.604e-4       1.981e-1       4.303e-6
   1           3671          15526           9293       7.593e-4       1.634e-1       2.049e-7
   1           3896          10734           7005       5.362e-4       1.964e-1       1.583e-6
   1           4279           9574           8135       1.987e-4       2.873e-1       9.624e-6
   1           5725          14011           2943       2.591e-4       2.071e-1       1.049e-6
   1           4645          18631           3226       5.902e-4       1.655e-1       8.054e-7
   1           3101          15435          12352       8.810e-4       2.369e-1       3.446e-7
   1           3228          15439          11914       7.006e-4       1.196e-1       2.441e-7
   1           4219          11260           2736       5.849e-4       2.802e-1       8.193e-8
   1           3267          13947           6288       4.321e-4       2.904e-1       1.738e-6
   1           4681          17757           4758       4.490e-4       2.800e-1       2.502e-7
   1           5810          13577           9163       2.357e-4       2.359e-1       2.145e-6
   1           3559          13309           7929       7.502e-4       1.863e-1       5.983e-6
   1           3127          11522          13952       8.486e-4       2.809e-1       5.569e-7
   1           3642          10612           3539       4.347e-4       2.842e-1       7.688e-6
   1           4796          14519          19080       2.396e-4       2.923e-1       1.719e-6
   1           5551          15833          13902       2.900e-4       2.741e-1       9.430e-6
   1           4843          15694          10477       4.894e-4       2.957e-1       3.584e-7
   1           4076          15235           9817       4.143e-4       2.167e-1       2.506e-6
   1           4525          11544           5117       2.010e-4       2.925e-1       6.952e-6
   1           4526          16155           4285       2.664e-4       2.968e-1       6.595e-6
   1           4333          17405          17181       5.085e-4       2.734e-1       1.515e-7
   1           3975          11797          10506       7.228e-4       2.519e-1       2.137e-8
   1           4695           9762           1625       6.064e-4       2.990e-1       7.570e-7
   1           3487          11026           2454       5.681e-4       2.515e-1       4.872e-6
   1           3931           9794           6628       4.850e-4       2.922e-1       3.833e-7
   1           3470          15430           3939       5.000e-4       2.481e-1       5.274e-6
   1           4472          15913           6036       9.049e-4       2.496e-1       1.694e-6
   1           2092          15556           5444       7.507e-4       2.884e-1       5.904e-6
   1           4770          11832          13170       6.983e-4       2.947e-1       1.405e-6
   1           4981          17384           3223       4.657e-4       2.499e-1       3.496e-7
   1           5010           9529           5824       9.683e-4       1.939e-1       6.280e-6
   1           5126          11513          11626       3.633e-4       2.343e-1       8.100e-6
   1           3587          17005           8608       4.600e-4       2.988e-1       7.422e-6
   1           2888          15472           9423       6.485e-4       2.759e-1       8.032e-6
   1           3403          10897           4963       4.706e-4       2.410e-1       1.301e-6
   1           4586          13652            937       4.754e-4       3.000e-1       7.061e-6
   1           3590          10137          22812       4.450e-4       2.569e-1       8.739e-8
   1           6113          15864          10234       3.491e-4       2.778e-1       3.611e-6
   1           4356           8693           1692       3.637e-4       2.763e-1       2.979e-7
   1           5375           3929          14315       2.325e-4       1.508e-1       3.327e-6
   1           3067           8852          14598       5.738e-4       1.873e-1       5.619e-6
   1           3726          15791         87.244       8.312e-4       2.944e-1       1.971e-7
   1           3346          11516           6086       3.089e-4       2.882e-1       1.014e-6
   1           3850          13746           4547       8.344e-4       3.000e-1       1.310e-6
   1           4574          10524          15026       2.518e-4       3.000e-1       9.673e-6
   1           4234           5495           1554       7.706e-4       2.129e-1       3.401e-7
   1           4015           5967           7600       4.804e-4       1.489e-1       5.423e-7
   1           4930          16916          10413       3.535e-4       2.910e-1       1.257e-6
   1           4390          15351          16268       5.282e-4       1.914e-1       1.681e-6
   1           5136          12981           8368       4.871e-4       3.000e-1       5.020e-7
   1           5012          21398           7661       3.531e-4       2.467e-1       6.562e-6
   1           5111          14115           5544       4.567e-4       2.229e-1       6.202e-6
   1           5252           7294           2119       7.579e-4       2.984e-1       1.063e-7
   1           4460           4752           8264       6.105e-4       2.013e-1       9.064e-7
   1           3245          14735          18381       3.451e-4       2.978e-1       8.077e-6
   1           3900          12714           9890       3.403e-4       2.986e-1       9.750e-6
   1           5059          10888           5943       2.205e-4       2.962e-1       4.910e-7
   1           4279          12157           1580       4.471e-4       2.875e-1       9.362e-6
   1           3699          14454           5483       5.148e-4       2.713e-1       1.491e-6
   1           3572          14286           6189       2.029e-4       2.789e-1       4.334e-7
   1           4376          14213           5446       3.853e-4       2.858e-1       5.728e-6
   1           4370           6478          13777       2.678e-4       1.860e-1       7.962e-6
   1           5848          12067           6083       8.948e-4       2.672e-1       5.278e-7
   1           4076          12520           6488       3.402e-4       2.475e-1       2.240e-6
   1           2861           6789           8560       5.876e-4       2.384e-1       7.276e-6
   1           5008          13324           9443       5.044e-4       2.517e-1       5.649e-7
   1           4372          19602            422       3.578e-4       2.742e-1       1.833e-6
   1           3193          16334          17493       7.386e-4       2.968e-1       2.901e-6
   1           4326          12874            587       2.747e-4       2.858e-1       5.801e-8
   1           3629           5448           5145       3.987e-4       2.582e-1       1.552e-7
   1           3869          13295          15147       6.388e-4       1.288e-1       2.306e-6
   1           5371           8748           7754       3.984e-4       2.502e-1       1.684e-8
   1           3507           5824           2084       8.437e-4       2.743e-1       8.392e-7
   1           5375           6767           2886       6.264e-4       2.956e-1       2.581e-6
   1           2865          10470           6745       3.474e-4       2.847e-1       9.844e-6
   1           5409          10178           6410       2.137e-4       1.675e-1       3.038e-7
   1           4566          16279          11427       4.789e-4       1.836e-1       4.896e-6
   1           5594          13702           2491       4.040e-4       3.000e-1       8.148e-6
   1           5195          19763           2926       1.575e-4       2.899e-1       5.986e-6
   1           2493          11015           7042       8.045e-4       2.602e-1       8.317e-6
   1           4871          11251           3372       3.329e-4       2.688e-1       7.292e-6
   1           3644           9663          11387       4.386e-4       2.637e-1       6.867e-7
   1           5077          13181          10854       2.622e-4       2.371e-1       1.000e-5
   1           4943          18425           7748       7.009e-4       2.849e-1       1.561e-6
   1           4763           9129           2780       3.173e-4       1.631e-1       7.268e-6
   1           2583          12922           9126       4.345e-4       3.000e-1       8.908e-6
   1           4584          14754           9328       2.133e-4       3.000e-1       5.343e-6
   1           3649          12446           2597       5.902e-4       2.869e-1       9.596e-6
   1           6198          11660           2803       2.420e-4       2.928e-1       1.642e-6
   1           3981          13127           7911       8.329e-4       2.865e-1       6.154e-6
   1           3114          12284           4474       5.304e-4       2.971e-1       5.181e-6
   1           4238          13537           5764       4.906e-4       2.728e-1       2.031e-6
   1           4559          19689           5371       3.531e-4       2.710e-1       7.419e-7
   1           2266           8018          10805       6.797e-4       3.000e-1       1.000e-5
   1           3168          17466          14214       4.072e-4       2.496e-1       3.755e-6
   1           3878          13552           7046       4.476e-4       2.871e-1       3.612e-6
   1           4394          18928           3683       4.892e-4       2.982e-1       7.971e-6
   1           4448          13480           4878       6.036e-4       2.459e-1       1.169e-6
   1           3544          10125            510       2.790e-4       2.873e-1       5.016e-8
   1           4549          10640           7333       9.380e-4       2.956e-1       1.199e-6
   1           3980           8471          18995       7.372e-4       2.730e-1       2.530e-6
   1           4532          11425           8038       2.431e-4       2.551e-1       3.901e-7
   1           2664           9867           4041       5.899e-4       2.457e-1       6.675e-6
   1           3163          11771            578       5.059e-4       1.887e-1       4.603e-6
   1           5322           8331           1515       2.007e-4       2.950e-1       2.551e-6
   1           1820          18545           3814       4.493e-4       2.888e-1       1.549e-6
   1           5246           8468          11613       3.036e-4       2.984e-1       5.745e-6
   1           4231          10358           7849       2.936e-4       2.701e-1       2.416e-6
   1           5036           5665           5278       6.670e-4       2.887e-1       5.078e-7
   1           4163          20432           3430       3.885e-4       2.394e-1       2.403e-6
   1           4423           4838          11747       5.074e-4       2.849e-1       1.075e-6
   1           3561          12258           5546       6.567e-4       2.978e-1       7.721e-7
   1           5578           9272           4447       2.966e-4       2.114e-1       3.806e-6
   1           4167          16567           7555       7.307e-4       2.760e-1       3.255e-6
   1           4023          11373           7864       2.148e-4       2.353e-1       8.466e-6
   1           4869          13467          15185       5.010e-4       2.969e-1       6.396e-6
   1           3963          16134           3099       6.790e-4       2.881e-1       9.155e-7
   1           3218           3579          11158       6.579e-4       2.748e-1       3.206e-6
   1           4657          19064          11185       9.176e-4       2.606e-1       1.717e-6
   1           4479          15256           9422       7.104e-4       2.775e-1       1.305e-6
   1           5285           4887          12243       2.189e-4       2.691e-1       4.933e-7
   1           3215          12186           5150       6.996e-4       2.697e-1       6.215e-6
   1           5582          17130           4057       3.837e-4       2.845e-1       2.392e-6
   1           6607          12068          11651       3.203e-4       2.939e-1       4.535e-6
   1           4298          10578           4006       5.536e-4       2.443e-1       2.928e-6
   1           4244           1264           9887       2.923e-4       2.895e-1       1.337e-7
   1           3387          14686          19992       6.838e-4       2.921e-1       3.219e-6
   1           4598          10618           4334       6.898e-4       3.000e-1       9.219e-6
   1           5115          15443           3072       2.687e-4       2.617e-1       1.970e-6
   1           4081          10102           1433       8.499e-4       2.770e-1       5.381e-8
   1           4720          14133           4937       2.224e-4       2.482e-1       5.014e-6
   1           4169          12399           9678       3.459e-4       2.515e-1       1.647e-7
   1           4472           5428          13519       3.720e-4       2.667e-1       7.294e-6
   1           4245          15725           3572       5.102e-4       2.284e-1       2.475e-6
   1           5239          13434           2628       3.076e-4       3.000e-1       8.468e-6
   1           5277          13754            603       4.825e-4       1.936e-1       7.066e-7
   1           3496           7984           5065       5.479e-4       2.608e-1       4.321e-6
   1           2959          12304           9248       7.070e-4       2.993e-1       5.345e-7
   1           3003          10617          10247       7.148e-4       2.958e-1       3.984e-8
   1           4298           6945          21172       6.288e-4       1.874e-1       4.416e-6
   1           4213          18800            256       3.458e-4       2.980e-1       3.644e-7
   1           5137          10206           1664       1.678e-4       2.979e-1       1.827e-6
   1           4380          18323          21785       4.507e-4       3.000e-1       9.700e-6
   1           3425          11207           4560       3.054e-4       2.883e-1       5.790e-7
   1           3211          12927           4153       6.019e-4       3.000e-1       1.127e-6
   1           1728           8034           7196       7.663e-4       2.759e-1       4.216e-8
   1           4516          15696           4447       2.841e-4       3.000e-1       2.862e-6
   1           1799          14085          13369       7.061e-4       3.000e-1       1.558e-6
   1           5503          11214          13489       2.049e-4       2.794e-1       3.109e-7
   1           2678           8467          14869       8.889e-4       2.242e-1       5.712e-6
   1           4664          13247           7196       5.858e-4       2.886e-1       6.585e-8
   1           4637          11296           8058       7.295e-4       2.364e-1       4.951e-6
   1           4392          17772           2397       3.171e-4       2.334e-1       4.510e-6
   1           3812          15652           6953       8.476e-4       2.623e-1       4.922e-6
   1           3232          18142         57.448       2.441e-4       2.862e-1       5.842e-6
   1           2802          16394           8697       3.869e-4       2.994e-1       9.883e-6
   1           3404           2725           1613       8.121e-4       2.889e-1       3.612e-6
   1           5250          13728            300       8.006e-4       1.998e-1       2.507e-6
   1           3461          16248          13557       8.567e-4       2.752e-1       2.085e-7
   1           3431          15622          12900       6.201e-4       3.000e-1       9.566e-6
   1           4206          11334           6811       2.910e-4       2.472e-1       6.222e-6
   1           3727          12325           7817       4.031e-4       1.730e-1       8.668e-7
   1           3496          10803           5259       5.505e-4       1.515e-1       9.843e-7
   1           3315          14008          10454       5.067e-4       2.817e-1       8.595e-6
   1           3398          11846          17701       6.762e-4       2.677e-1       8.250e-6
   1           2510           8537          13446       8.370e-4       2.800e-1       8.513e-6
   1           4046          10547          14001       7.941e-4       1.390e-1       3.480e-6
   1           3606           5864           3779       6.774e-4       2.683e-1       9.304e-6
   1           4455          14025           2688       3.726e-4       2.857e-1       3.983e-6
   1           4170          16235          14133       3.599e-4       2.733e-1       4.430e-8
   1           3131          13269           3760       5.425e-4       2.722e-1       4.784e-6
   1           4393          18544           2135       3.288e-4       2.538e-1       2.414e-7
   1           4329          16891           4414       3.843e-4       1.848e-1       5.050e-6
   1           3739          16485           9936       9.233e-4       2.682e-1       4.122e-6
   1           4525          13905           7918       3.276e-4       2.978e-1       9.584e-6
   1           4622          13637           2362       6.639e-4       1.597e-1       2.828e-6
   1           4362          10864           1690       3.960e-4       3.000e-1       6.035e-6
   1           3056           8744           6828       8.695e-4       3.000e-1       3.393e-7
   1           4246          13315           7577       4.829e-4       3.000e-1       8.330e-8
   1           5934           3182          11979       1.795e-4       1.608e-1       6.854e-6
   1           4969          14889           3525       4.938e-4       2.841e-1       5.082e-7
   1           4257          13156          13795       3.577e-4       3.000e-1       6.010e-6
   1           2969          12626           5396       7.255e-4       2.810e-1       1.418e-6
   1           5511          12933           6620       2.415e-4       1.367e-1       6.071e-6
   1           5893          14878           8488       3.925e-4       2.436e-1       2.043e-7
   1           5043          10072           5454       6.340e-4       1.916e-1       7.937e-6
   1           3497          13059           7144       6.482e-4       2.738e-1       3.343e-6
   1           4564          12221           6036       3.326e-4       2.872e-1       9.486e-6
   1           4104          13316          16097       2.964e-4       2.620e-1       7.540e-6
   1           2472          15583           6424       5.463e-4       2.928e-1       8.293e-6
   1           4289           5401           2790       6.798e-4       2.837e-1       5.756e-7
   1           4177          13830           7170       8.368e-4       1.074e-1       1.240e-7
   1           3859          14678           5704       3.477e-4       2.690e-1       4.804e-6
   1           2609          13739          15053       4.064e-4       2.828e-1       9.002e-6
   1           2741          14903           4211       7.924e-4       1.158e-1       2.552e-8
   1           4533          15626           5763       4.996e-4       1.763e-1       8.013e-6
   1           6558           8604           6702       4.493e-4       2.055e-1       3.284e-8
   1           4884           9137           8079       2.366e-4       2.832e-1       3.899e-7
   1           4978           8960           7951       4.247e-4       1.954e-1       1.594e-7
   1           3626          14682           2861       4.566e-4       2.984e-1       2.204e-6
   1           3595          14143          12845       4.643e-4       2.293e-1       2.247e-6
   1           3773          11602           6378       3.065e-4       2.376e-1       4.235e-7
   1           6156           6368           2762       2.856e-4       2.400e-1       3.789e-7
   1           2708           9103          10284       5.777e-4       2.837e-1       5.314e-6
   1           4041           8129           8587       1.386e-4       2.133e-1       2.526e-7
   1           5363          16221          11156       2.733e-4       3.000e-1       2.182e-7
   1           4419          13003           8209       7.736e-4       1.655e-1       1.697e-6
   1           4045          16566           9654       3.498e-4       3.000e-1       8.739e-6
   1           5215          18188          11279       4.477e-4       2.774e-1       8.649e-6
   1           3808          14949           1773       6.973e-4       3.000e-1       2.494e-6
   1           3787          13012          11016       5.642e-4       2.376e-1       9.066e-6
   1           1933           5353           6132       9.266e-4       2.451e-1       1.000e-5
   1           4289           9947          18739       7.885e-4       2.217e-1       8.490e-6
   1           2275          13694           4273       5.212e-4       2.978e-1       5.811e-8
   1           2502           6666           5286       7.202e-4       1.998e-1       3.651e-6
   1           3216          21858           8204       5.146e-4       3.000e-1       6.108e-8
   1           5586          10920          19951       4.128e-4       2.666e-1       3.086e-7
   1           4700          11163            906       4.532e-4       2.629e-1       4.124e-6
   1           5722          15187          15095       1.860e-4       2.828e-1       8.730e-7
   1           5392          12427          11611       4.097e-4       3.000e-1       1.927e-6
   1           4973           7015           9757       7.549e-4       2.600e-1       2.425e-7
   1           4038          16728           5562       3.517e-4       2.378e-1       5.630e-7
   1           4545          11091          21450       8.359e-4       2.190e-1       1.437e-6
   1           4006           6438           6966       7.104e-4       2.039e-1       3.726e-8
   1           6382          15233           9537       5.832e-4       1.333e-1       4.172e-6
   1           3667          14962          15425       3.851e-4       2.707e-1       1.240e-7
   1           4713          16946           8424       4.443e-4       2.623e-1       2.195e-7
   1           3424          14944           5849       3.500e-4       2.764e-1       8.102e-6
   1           3743          14693           7806       3.585e-4       3.000e-1       2.913e-6
   1           3411          15410           7671       6.176e-4       2.936e-1       7.242e-6
   1           5081          14922           8918       5.369e-4       2.487e-1       4.805e-6
   1           4286          14382          14755       4.997e-4       2.586e-1       2.012e-6
   1           3972          11249           8395       2.644e-4       2.418e-1       2.061e-6
   1           4108          11808           2422       2.965e-4       2.634e-1       2.788e-8
   1           5907          18771           8495       1.834e-4       2.783e-1       1.163e-6
   1           6246           9892          19257       9.013e-4       1.782e-1       1.354e-6
   1           5547          12728          12326       5.968e-4       2.366e-1       7.701e-6
   1           4463          14873           9272       6.584e-4       2.183e-1       6.575e-7
   1           4006          10452           5462       4.952e-4       2.256e-1       1.133e-7
   1           2048           9011           4308       5.140e-4       2.895e-1       2.517e-6
   1           5123          18588          16393       4.285e-4       2.608e-1       7.509e-6
   1           4103          11235          12969       4.956e-4       2.229e-1       7.940e-6
   1           5170          12537          12171       5.495e-4       2.960e-1       5.119e-6
   1           3893          13094           1986       3.259e-4       2.576e-1       3.168e-7
   1           3712           9194           6260       7.920e-4       2.549e-1       1.696e-6
   1           2809          20721           2168       3.918e-4       3.000e-1       6.827e-7
   1           5852          11387          10012       4.609e-4       2.784e-1       2.014e-7
   1           4950          12467          11224       4.347e-4       2.862e-1       1.632e-7
   1           6679          14081           6332       2.437e-4       1.965e-1       3.074e-6
   1           5019          16844           3147       6.203e-4       2.203e-1       1.878e-6
   1           5815          10019           8645       2.392e-4       1.488e-1       3.577e-8
   1           4302          13527          13440       2.719e-4       2.024e-1       6.527e-6
   1           3925           8727           4328       5.605e-4       2.665e-1       9.542e-6
   1           4076           4531           5448       3.022e-4       2.412e-1       2.768e-7
   1           6110          14389          11133       1.000e-4       2.459e-1       1.115e-6
   1           5624          15242           9215       2.845e-4       2.698e-1       8.925e-6
   1           3361           9137           2003       5.903e-4       2.701e-1       2.014e-7
   1           2636          10982           6186       4.662e-4       2.642e-1       2.344e-7
   1           3175           9152           2971       6.889e-4       2.878e-1       3.177e-6
   1           5396           8298          10535       2.417e-4       2.736e-1       1.883e-7
   1           2417          13260          10383       5.520e-4       2.982e-1       4.719e-6
   1           3652          12316           3014       4.489e-4       1.745e-1       1.481e-6
   1           4851          16168           7398       4.316e-4       2.784e-1       1.209e-6
   1           3488           8897           7347       4.563e-4       3.000e-1       2.063e-6
   1           4741           8733           8741       3.109e-4       2.008e-1       8.254e-6
   1           3985          10627           6488       3.593e-4       2.857e-1       8.901e-6
   1           2601           6339          17519       5.820e-4       2.203e-1       2.642e-6
   1           3632          17219            874       4.840e-4       2.552e-1       4.180e-6
   1           6468          12568           9384       2.418e-4       2.354e-1       4.760e-8
   1           5027          17770          17377       3.733e-4       2.954e-1       4.860e-6
   1           1953          11544          10071       8.946e-4       2.249e-1       7.719e-7
   1           4656          12938          13724       2.739e-4       2.295e-1       1.569e-7
   1           4870          16822           8162       3.467e-4       2.734e-1       5.218e-6
