scenario      Ne            t             Na          µmic_1        pmic_1       snimic_1      NAL_1_1       HET_1_1       VAR_1_1       MGW_1_1    
  1            4410          8584          6437    7.170e-004    2.333e-001    4.016e-006      9.125000      0.762000      4.775039      1.000000
  1            3243         11308          5838    3.191e-004    1.922e-001    2.511e-007      5.875000      0.646555      1.701391      0.903846
  1            1536          6593          7011    5.667e-004    2.002e-001    4.726e-007      7.000000      0.700734      4.090862      0.888889
  1            4666          5196         18126    5.531e-004    2.895e-001    8.299e-008     10.000000      0.803678      9.309712      0.888889
  1            3141         14645         15105    3.905e-004    1.655e-001    5.088e-008      6.875000      0.573933      3.550993      0.873016
  1            5018          6074         17916    1.470e-004    1.194e-001    1.953e-007      5.875000      0.670795      2.220111      1.000000
  1            2224          1649          7237    6.000e-004    1.513e-001    1.232e-006      7.500000      0.707008      4.773082      0.888889
  1            4116          9349         12232    9.652e-004    2.166e-001    8.828e-007     10.000000      0.734258      5.271739      1.000000
  1            4204          6556          6670    6.311e-004    2.555e-001    1.882e-008     10.375000      0.719420      6.595007      1.024691
  1            3135         14624         10794    7.547e-004    2.817e-001    1.309e-006     10.375000      0.764405     13.345573      0.846939
  1            3494          4772          9237    5.316e-004    2.367e-001    2.038e-007      8.500000      0.634586      4.719604      1.062500
  1            2853         10417         11576    7.600e-004    1.512e-001    2.025e-006      8.375000      0.681983      6.241547      0.905405
  1            4516         11667         11302    2.117e-004    1.353e-001    1.605e-006      6.750000      0.669093      2.306319      1.018868
  1            4264         14512          1776    3.456e-004    2.393e-001    4.257e-006      7.500000      0.649785      1.965978      1.008403
  1            4045          4791         16440    2.331e-004    1.754e-001    2.699e-008      7.500000      0.670847      6.608802      0.833333
  1            4425         10411          1867    2.994e-004    1.685e-001    8.132e-006      6.000000      0.687573      1.667985      1.078652
  1            1594          7407          2683    3.200e-004    2.402e-001    3.574e-008      4.250000      0.550766      1.034713      0.883117
  1            1268         10120          7762    2.600e-004    2.236e-001    5.886e-006      4.125000      0.349810      1.518106      0.804878
  1            3027          5722          2375    1.877e-004    1.763e-001    1.961e-007      5.375000      0.525989      5.164728      0.735043
  1            3964         14112         12198    8.489e-004    1.469e-001    1.634e-006      8.250000      0.770595      7.233925      0.874172
  1            2276         15290          1193    6.804e-004    1.547e-001    8.534e-006      7.375000      0.631980      4.481032      0.967213
  1            3058         10660          9169    5.479e-004    2.420e-001    8.425e-006     10.500000      0.753224      7.821850      1.050000
  1            2779         11861         10145    5.919e-004    2.170e-001    9.297e-007      5.875000      0.630394      2.339836      0.839286
  1            2494         16409         10052    9.194e-004    2.200e-001    1.735e-008      9.500000      0.736812     10.763771      0.863636
  1            3183         10816         11105    6.234e-004    2.367e-001    3.841e-006      9.125000      0.747568      6.579077      0.924051
  1            2383          9113          5309    7.908e-004    2.742e-001    6.833e-008      9.750000      0.722470      5.208272      0.957055
  1            1802          6993          7726    1.264e-004    1.188e-001    5.055e-006      4.250000      0.465943      1.300446      0.985507
  1            2521          9590         23098    7.293e-004    2.268e-001    1.038e-006     10.000000      0.773331      8.547928      0.952381
  1            1981          8619         16096    9.656e-004    2.383e-001    1.336e-008      8.625000      0.723165      5.207367      0.926175
  1            3770          6222         17668    1.234e-004    2.945e-001    1.830e-008      5.125000      0.557014      1.643464      0.911111
  1            2223         12504          7992    4.715e-004    2.763e-001    1.023e-006      7.125000      0.516295      2.986777      0.950000
  1            1536         16264          4850    7.586e-004    1.442e-001    6.425e-006      8.625000      0.681001      5.221918      0.958333
  1            2057          8740           265    5.495e-004    2.464e-001    9.668e-007      8.375000      0.727794      4.303589      0.950355
  1            5273         13034         14458    8.928e-004    1.011e-001    7.311e-007      9.750000      0.802496     12.024643      0.871508
  1            2191         12659          2920    7.785e-004    2.516e-001    1.168e-007      6.125000      0.566562      1.516849      0.899083
  1            4003         10892          7803    8.923e-004    2.910e-001    1.636e-006     10.750000      0.748876     25.107586      0.830918
  1            2827         11586          2676    3.463e-004    2.562e-001    2.792e-007      6.125000      0.574264      3.940375      0.837607
  1            2970          6166          4195    4.311e-004    1.340e-001    1.185e-007      6.875000      0.675315      5.795476      0.901639
  1            3761         10310          3119    8.301e-004    1.301e-001    8.532e-008      9.500000      0.792410      4.837083      0.987013
  1            1741          9434          6728    1.778e-004    2.151e-001    5.042e-007      3.375000      0.402378      0.505447      0.900000
  1            1964         12904          9501    4.956e-004    2.348e-001    8.979e-006      5.375000      0.512555      1.892042      0.955556
  1            1787         16415          7581    1.745e-004    1.378e-001    1.277e-008      3.250000      0.322296      0.555170      0.866667
  1            3241          9804         14038    8.408e-004    2.013e-001    6.707e-008      8.250000      0.765063      4.737634      0.923077
  1            3313         10536         10169    6.984e-004    1.305e-001    5.522e-008     10.750000      0.803431     21.997631      0.815166
  1            3948         17317          7098    6.298e-004    2.851e-001    4.641e-006     12.125000      0.768815      6.878298      1.147929
  1            2137         15403         11939    1.259e-004    2.653e-001    1.812e-007      3.500000      0.418634      0.896319      0.933333
  1            4560         10916          4726    3.399e-004    2.295e-001    3.413e-006      9.375000      0.706658      5.432198      1.056338
  1            4834          9811          4516    1.703e-004    2.625e-001    4.319e-007      6.375000      0.692314      5.569563      0.733813
  1            2630          4167          7997    2.284e-004    1.779e-001    5.601e-007      5.125000      0.468138      0.816809      0.942529
  1            3171          8280         15175    3.698e-004    2.347e-001    2.023e-007      7.625000      0.726925      6.141349      0.903704
  1            4478          8228         17142    6.835e-004    2.061e-001    3.061e-008     10.250000      0.698400     17.801336      0.815920
  1            3355          4744         24472    5.128e-004    1.128e-001    9.508e-007     10.125000      0.749812     10.217143      0.895028
  1            3033         13307          4033    3.221e-004    2.736e-001    1.702e-008      6.000000      0.614873      2.338102      0.979592
  1            2815          4497         12273    7.746e-004    2.250e-001    2.445e-006      9.500000      0.751142      7.686636      0.950000
  1            2139         11470          4185    6.551e-004    1.754e-001    9.543e-006      9.500000      0.775315      4.625059      1.117647
  1            3128          8075         23882    6.998e-004    1.516e-001    2.328e-008      6.750000      0.639177      9.309221      0.760563
  1            3102          5890         11577    8.336e-004    2.869e-001    6.749e-006     10.500000      0.814237     10.642710      0.903226
  1            2217         11839         12196    1.332e-004    2.002e-001    8.076e-006      5.750000      0.531763      1.225437      1.069767
  1            4640          3627         13407    5.715e-004    1.062e-001    1.228e-008      7.375000      0.707441      2.776643      0.967213
  1            3699         21943          9801    7.311e-004    2.597e-001    3.883e-008      8.250000      0.690605      8.332486      0.891892
  1            4700          8624         10154    2.648e-004    1.996e-001    1.412e-008      6.375000      0.604049      7.053258      0.778626
