scenario      Ne            t             Na          µmic_1        pmic_1       snimic_1      NAL_1_1       HET_1_1       VAR_1_1       MGW_1_1    
  1            3478         14623          4927    8.719e-004    2.911e-001    1.721e-006     12.750000      0.807566     13.990552      0.953271
  1            5287          8761          9059    2.667e-004    3.000e-001    8.586e-006      8.625000      0.704200      2.567134      1.095238
  1            3318         15014         11748    9.313e-004    1.993e-001    4.828e-006     10.500000      0.766611     15.393356      0.875000
  1            4858         20584          9022    4.793e-004    2.193e-001    9.356e-006     10.875000      0.748375      9.390118      1.191781
  1            4334         17406         17181    5.085e-004    2.734e-001    1.515e-007      8.500000      0.730179      3.726345      0.985507
  1            4362         15052          7641    5.523e-004    2.486e-001    1.145e-007      6.625000      0.643095      2.724858      0.963636
  1            4526         13906          7918    3.276e-004    2.977e-001    9.584e-006      7.000000      0.628233      3.470562      0.941176
  1            5578          9273          4447    2.966e-004    2.114e-001    3.806e-006      6.500000      0.679739      1.686463      1.000000
  1            2193           114          7035    3.831e-004    2.310e-001    5.097e-006      8.500000      0.744755      4.504786      0.964539
  1            4159         16832          9463    5.850e-004    2.738e-001    2.545e-008     10.125000      0.805098     16.340693      0.835052
  1            2646         14071          1109    5.774e-004    2.629e-001    3.907e-006      7.125000      0.671906      2.515532      1.027027
  1            2266          8018         10806    6.797e-004    3.000e-001    1.000e-005      7.750000      0.711701      3.634799      0.892086
  1            4123         13413          5900    3.452e-004    2.513e-001    9.266e-008      7.375000      0.692495      6.633263      0.848921
  1            4762         11361         10182    6.452e-004    2.861e-001    1.323e-008      7.875000      0.743932      8.668599      0.736842
  1            4844         15695         10478    4.894e-004    2.957e-001    3.584e-007      9.375000      0.705895      5.389416      1.034483
  1            3652          9669         12145    4.768e-004    1.865e-001    5.902e-006      8.625000      0.745249      4.654527      0.992806
  1            2229          7020         14751    6.105e-004    2.640e-001    3.571e-007      8.000000      0.628778      4.276337      0.864865
  1            4695          9762          1625    6.064e-004    2.990e-001    7.570e-007     11.750000      0.776691     15.142826      0.912621
  1            3627          8902         17248    6.016e-004    2.984e-001    8.080e-007      8.625000      0.700257      9.512580      0.862500
  1            3846          3739          5679    2.133e-004    3.000e-001    7.644e-008      7.875000      0.728864      5.617314      0.887324
  1            5059         12366         10870    2.704e-004    1.298e-001    5.830e-006      7.875000      0.712708      1.856742      1.086207
  1            4762         11361         10182    6.452e-004    2.861e-001    1.323e-008      9.375000      0.750459      7.195747      0.949367
