scenario      Ne            t             Na          µmic_1        pmic_1       snimic_1      NAL_1_1       HET_1_1       VAR_1_1       MGW_1_1    
  1            4183         11742         16917    4.578e-004    2.334e-001    1.529e-008      9.875000      0.771204      6.135231      1.082192
  1            2993         13545          2889    2.978e-004    2.708e-001    1.708e-008      6.500000      0.577166      1.350964      0.852459
  1            2456         12768          3318    1.816e-004    2.089e-001    6.592e-007      4.125000      0.446096      0.606106      0.970588
  1            3754         15437         10618    3.505e-004    1.423e-001    1.263e-008      7.875000      0.693877      3.804038      0.940298
  1            4664          4854         10840    2.656e-004    2.111e-001    3.888e-007      7.500000      0.623276      4.652353      0.800000
  1            2343         11561         14574    7.475e-004    2.771e-001    2.935e-007      8.750000      0.730018      3.746321      1.000000
  1            2886          8842          9555    9.564e-004    2.124e-001    2.893e-006      9.750000      0.805060      8.736729      0.951219
  1            2648          1079          2044    7.953e-004    1.763e-001    3.126e-007      7.250000      0.746242      3.643167      0.935484
  1            4644         13518          4990    7.005e-004    2.716e-001    1.192e-006     10.375000      0.754482      6.078853      0.954023
  1            2641          4793         11077    5.669e-004    1.822e-001    1.057e-006      7.875000      0.727077      4.060678      0.812903
  1            3493         16088          4992    7.363e-004    1.901e-001    6.632e-008      8.125000      0.743964      4.163463      0.970149
  1            4731         12040         10752    7.551e-004    1.074e-001    3.467e-007     11.000000      0.820804      8.625360      0.936170
  1            1481          9613          1467    7.504e-004    2.233e-001    1.967e-008      6.750000      0.602878      2.897860      0.947368
  1            3611          6545          3454    4.150e-004    1.325e-001    6.899e-006      7.250000      0.645713      3.139248      0.943089
  1            3758          6814         14847    9.802e-004    1.535e-001    5.390e-007     10.500000      0.794895      9.152945      0.908108
  1            3406         10552          4898    2.216e-004    1.323e-001    4.119e-006      4.875000      0.541327      3.142971      0.829787
  1             556         12352          7101    1.689e-004    1.809e-001    2.518e-006      3.250000      0.401955      0.431530      0.945455
  1            4634         12854          8216    4.142e-004    2.672e-001    6.115e-008     10.625000      0.673134     10.192084      0.867347
  1            3052         10359         11279    7.234e-004    1.092e-001    2.936e-008      7.750000      0.693053      6.267242      0.961240
  1            1766          7121          5995    8.115e-004    1.278e-001    1.214e-007      7.375000      0.661274      2.934820      0.936508
  1            4501          4539          9592    3.169e-004    1.872e-001    3.576e-007      6.875000      0.695483      2.904755      1.009174
  1            3901         12190          9544    4.446e-004    1.129e-001    1.183e-008      6.500000      0.659998      2.213232      0.981132
  1            2831         10323          3112    6.398e-004    2.407e-001    2.352e-007      8.500000      0.703904     10.644279      0.768362
  1            2041         10450         18014    1.285e-004    2.517e-001    8.360e-007      3.500000      0.341533      1.034643      0.767123
  1            3930          8784          9744    4.093e-004    2.026e-001    3.590e-008      7.750000      0.708481      4.035665      0.905109
  1            2365         13190         11685    2.577e-004    1.557e-001    1.432e-008      6.750000      0.572782      4.021466      0.892562
  1            4172          5962         10443    4.547e-004    2.913e-001    4.373e-006     10.375000      0.692132      8.395516      1.037500
  1            3285         12308         12084    4.840e-004    1.735e-001    1.739e-006      5.875000      0.673177      1.918947      1.021739
  1            3089          7312         12211    4.276e-004    1.583e-001    8.219e-008      7.125000      0.679173      3.547805      0.934426
  1            2823         18218          5151    8.917e-004    2.730e-001    3.247e-008     12.000000      0.792872      9.771568      0.932039
  1            3604         12211           609    2.046e-004    1.188e-001    2.755e-006      5.375000      0.557505      1.400200      1.075000
  1            2845         16142          6068    9.585e-004    2.497e-001    1.013e-008     10.125000      0.806195      6.480060      0.931035
  1            4662          4641          7799    3.670e-004    1.415e-001    1.941e-007      7.625000      0.674128      3.919704      0.983871
  1            2992          2164          6843    8.093e-004    1.602e-001    1.216e-008      7.250000      0.737256      5.205803      0.920635
  1            4368          4914          1760    6.212e-004    2.304e-001    1.122e-006      6.375000      0.618052      1.559841      1.000000
  1            2760          8450          1225    1.087e-004    2.729e-001    1.338e-007      3.875000      0.426747      2.403195      0.784810
  1            3293          4779         10800    9.359e-004    2.308e-001    3.288e-006     10.750000      0.767050     24.992100      0.830918
  1            2225         12306          9340    5.586e-004    2.203e-001    8.247e-006      7.000000      0.591466      3.565814      0.903226
  1            3548         10445          7591    1.171e-004    1.446e-001    3.373e-008      3.375000      0.345957      0.587196      0.900000
  1            4431         16224          7102    2.075e-004    2.525e-001    2.122e-008      6.625000      0.617979      5.063070      0.868852
  1            2039         16382         15516    5.769e-004    1.990e-001    1.111e-008      7.250000      0.680845      2.977449      0.920635
