State	Muts	LogL	Ne_Mean	Ne_SD	Na_Mean	Na_SD	Mu_Mean	Mu_SD	t_Mean	t_SD
1	0.423729	-3007.728881	4.044219	1.164993	4.044219	0.652683	-3.547124	0.379069	3.570753	0.486963
2	0.378947	-3501.827312	3.893136	1.416895	3.894895	0.661137	-3.461046	0.379468	3.482916	0.60055
3	0.28125	-3387.943597	4.600972	1.624375	4.624893	0.580524	-4.158732	0.397031	4.180601	0.372983
4	0.454545	-3290.510561	3.237374	1.649594	3.261296	0.49704	-2.795135	0.307173	2.913929	0.111234
5	0.417582	-3449.626508	4.273891	1.045227	4.311443	0.787934	-3.930648	0.379676	3.938661	0.128828
6	0.371134	-3611.56544	2.779357	1.026804	2.877324	0.602029	-2.430445	0.218796	2.434634	0.08817
7	0.357798	-3496.217309	3.734548	0.387066	3.835959	0.591764	-3.38908	0.273198	3.393268	0.515764
8	0.20202	-3749.736987	4.045079	0.33745	4.303111	0.550746	-3.789525	0.273198	3.860421	0.470752
9	0.28972	-3428.936469	4.175811	0.403194	4.408971	0.555298	-3.920257	0.290177	3.991153	0.463594
10	0.285714	-3366.13199	2.325665	0.357339	2.558824	0.706242	-2.070111	0.296843	2.141007	0.284213
11	0.196262	-3544.915319	3.044761	0.302985	3.299074	0.736345	-2.759227	0.295267	2.830122	0.422651
12	0.243902	-3615.646327	4.000852	0.256979	4.246104	0.820604	-3.754538	0.273885	3.786214	0.78358
13	0.198113	-3762.94948	3.690838	0.438861	4.015551	0.843396	-3.523985	0.327727	3.55566	0.712827
14	0.25	-4222.567426	3.9179	0.56402	4.317814	0.589633	-3.846115	0.168906	3.342778	0.519296
15	0.239583	-4081.777486	3.139059	0.482005	3.556827	0.775388	-3.064982	0.260258	2.568067	0.909334
16	0.213592	-4405.366341	2.772862	0.431205	3.190631	0.618656	-2.698785	0.193134	2.20187	1.004629
17	0.330275	-4058.878298	3.677008	0.624659	4.094776	0.731228	-3.631392	0.183248	3.134477	0.667479
18	0.221154	-3990.322364	5.066859	0.491345	5.453445	0.874726	-5.006785	0.19383	4.522796	0.707199
19	0.188889	-3506.103525	3.366858	0.348196	3.762654	1.131648	-3.306805	0.26579	2.822796	1.169797
20	0.19	-3761.851293	4.167155	0.410072	4.56295	0.929364	-4.107102	0.301784	3.623092	1.04672
21	0.076923	-4142.857967	4.228887	0.465389	4.624683	0.829617	-4.168834	0.372723	3.684824	1.007134
22	0.14433	-4488.611898	4.932532	0.554327	5.458444	0.698441	-5.002596	0.415431	4.38847	0.839665
23	0.067568	-4307.714738	4.584703	0.554327	5.050593	0.698441	-4.602885	0.481473	4.048241	0.800723
24	0.144444	-4340.902695	2.781907	0.527483	3.247797	0.631027	-2.800089	0.481473	2.245445	0.679002
25	0.21978	-4675.084035	3.421534	0.607044	3.887424	0.482082	-3.439716	0.289185	2.885072	0.637378
26	0.068182	-4471.319412	3.87538	0.491697	4.34127	0.492782	-3.90344	0.319502	3.338918	0.637378
27	0.103774	-4668.716429	1.418498	0.51362	1.879284	0.645697	-1.441454	0.351684	0.876932	0.700746
28	0.173913	-4500.328041	4.578511	0.680602	5.039297	0.387426	-4.601467	0.365015	4.036945	0.907771
29	0.196262	-4135.435752	2.341241	0.435653	2.717799	0.41133	-2.279969	0.380438	1.755042	0.923665
30	0.126437	-4202.297031	2.940613	0.494201	3.362381	0.468004	-2.924248	0.379058	2.535259	0.878248
31	0.19802	-4020.038852	2.420397	0.299857	2.775575	0.491247	-2.337442	0.261668	1.948452	0.784305
32	0.277778	-3956.101973	3.755149	0.307262	4.080868	0.587465	-3.688939	0.263128	3.299949	0.650514
33	0.155556	-3996.100913	2.928395	0.16939	3.268222	0.617045	-2.87777	0.216605	2.488781	0.671266
34	0.222222	-4264.215043	2.98998	0.273834	3.44285	0.610908	-3.052398	0.249018	2.550365	0.858152
35	0.1875	-4496.707095	3.504244	0.235607	3.957114	0.536113	-3.566662	0.248207	3.064629	0.44828
36	0.191011	-4102.540366	5.392698	0.395649	5.817143	0.574948	-5.448746	0.167715	4.961199	0.588981
37	0.166667	-4329.148866	4.48037	0.400464	4.904815	0.552408	-4.536418	0.21196	4.048871	0.56414
38	0.214286	-4303.120778	3.806741	0.307399	4.231186	0.459396	-3.816738	0.213734	3.375242	0.534887
39	0.168539	-4115.436305	2.641799	0.233215	3.066244	0.669539	-2.650456	0.247393	2.20896	0.559087
40	0.155963	-3895.749062	2.262855	0.229829	2.688005	0.644534	-2.220347	0.223021	1.778145	0.660749
41	0.258929	-4045.749373	4.21923	0.187353	4.70441	0.710101	-4.231808	0.213401	3.789606	0.41366
42	0.148515	-3855.019377	2.848231	0.184073	3.272888	0.675042	-2.880776	0.194733	2.438574	0.489303
43	0.142857	-3907.785234	3.196787	0.137516	3.529726	0.6723	-3.138036	0.220708	2.676479	0.779652
44	0.197917	-3657.206359	2.699001	0.22228	3.045965	0.763625	-2.654275	0.178428	2.178694	0.552561
45	0.27619	-3929.021819	1.770739	0.118938	2.061868	0.684511	-1.684143	0.216853	1.250432	0.703666
46	0.168421	-3559.327041	1.586999	0.229827	1.878128	0.73243	-1.500402	0.194602	1.066692	0.680529
47	0.213592	-3848.657952	1.960647	0.131753	2.288061	0.78502	-1.946917	0.21618	1.44034	0.660333
48	0.120879	-3814.139729	3.129415	0.110949	3.410329	0.843124	-3.069186	0.248685	2.640367	0.740935
49	0.14433	-3530.457001	3.992034	0.103133	4.190576	0.63731	-3.849433	0.204916	3.502986	0.570084
50	0.207207	-3709.768044	2.884898	0.027767	3.229448	0.769719	-2.742296	0.194479	2.39585	0.669521
51	0.37	-3703.037602	3.48457	0.042315	3.859724	0.612296	-3.378642	0.199928	2.995642	0.66465
52	0.295455	-3835.907805	4.481611	0.067993	4.856764	0.913914	-4.421855	0.261756	4.038855	0.69974
53	0.1875	-4153.007555	3.09509	0.07845	3.455817	0.785639	-3.035333	0.261756	2.652333	0.623243
54	0.195876	-4101.825935	3.805264	0.095583	4.165992	0.87966	-3.735237	0.256266	3.352237	0.560753
55	0.223301	-4049.823742	1.284114	0.112045	1.644842	0.789328	-1.214087	0.27053	0.831087	1.007371
56	0.206897	-4069.081729	3.45069	0.186344	3.811418	0.832159	-3.380663	0.244734	2.997663	0.974948
57	0.234568	-4071.173574	3.269158	0.113977	3.640093	0.811577	-3.199131	0.266269	2.81613	0.850018
58	0.284211	-3541.311403	4.34494	0.161784	4.600824	0.828898	-4.159861	0.250193	3.806192	0.577922
59	0.201923	-3816.656942	5.180409	0.236066	5.436294	0.802906	-4.995331	0.264705	4.641662	0.48041
60	0.176471	-3803.021412	3.880038	0.263077	4.127569	0.815479	-3.686606	0.250161	3.332937	0.423448
61	0.157895	-3479.866098	4.248026	0.36518	4.418622	0.585896	-4.008042	0.260698	3.700925	0.514767
62	0.254902	-3645.90122	3.78707	0.678174	3.957666	0.638618	-3.547086	0.286883	3.239969	0.166474
63	0.212963	-3579.922876	4.759102	0.624598	4.929698	0.668999	-4.519118	0.244529	4.212001	0.115806
64	0.174312	-3825.104317	4.168651	0.690546	4.399159	0.805734	-3.971306	0.262369	3.70879	0.200242
65	0.286957	-4069.691039	1.964865	0.524322	2.195373	0.936637	-1.767519	0.22653	1.505004	0.082473
66	0.240385	-4065.91907	2.818672	0.294901	3.018249	0.767245	-2.637064	0.230795	2.374548	0.485826
67	0.165138	-4411.336517	4.256882	0.497309	4.456459	0.810396	-4.075274	0.300099	3.812759	0.637412
68	0.188034	-4276.376012	3.74772	0.462498	3.947297	0.840753	-3.5157	0.427468	3.303596	0.599486
69	0.173913	-3953.23782	3.97771	0.352873	4.177287	0.558961	-3.69051	0.277259	3.478407	0.566713
70	0.25	-4491.722377	4.691151	0.417644	5.015272	0.644953	-4.453505	0.3222	4.241401	0.829402
71	0.195876	-4039.480974	4.027943	0.126026	4.384431	0.591058	-3.834366	0.252233	3.622263	0.635216
72	0.336538	-4150.547261	3.302138	0.046217	3.699836	0.665174	-3.194045	0.259508	2.986364	0.630832
73	0.189189	-3943.254516	3.091789	0.163968	3.425945	0.698937	-2.939108	0.156229	2.731428	0.630832
74	0.206897	-3710.766391	4.774444	0.039467	5.108599	0.62703	-4.621763	0.261611	4.414082	0.581352
75	0.210526	-3541.991972	2.45374	0.182965	2.818765	0.498715	-2.301059	0.248734	2.093379	0.510847
76	0.221154	-3564.589538	4.536932	0.132183	4.901957	0.86773	-4.400641	0.266833	4.19296	0.563307
77	0.268041	-3363.248893	2.154928	0.088278	2.489227	1.010573	-2.096216	0.289296	1.836179	0.677955
78	0.226804	-3948.246534	4.133411	0.167915	4.467711	1.009817	-4.074699	0.225294	3.814663	0.555475
79	0.261364	-3504.596339	3.659963	0.11924	3.910012	0.980993	-3.520662	0.254942	3.341214	0.529167
80	0.235955	-3510.314913	3.734194	0.093274	3.984244	0.960251	-3.567515	0.3474	3.415446	0.556233
81	0.336735	-3316.773243	3.745218	0.07776	4.002981	0.77927	-3.586252	0.351513	3.434183	0.494917
82	0.258065	-3872.273292	5.09408	0.044507	5.351843	0.683221	-4.935114	0.344486	4.783045	0.523998
83	0.253165	-3367.766148	4.277162	0.133363	4.517237	0.674769	-4.044845	0.297925	3.892776	0.61757
84	0.202532	-3375.481758	3.235172	0.134472	3.480406	0.689268	-3.024278	0.293185	2.86705	0.639844
85	0.141304	-3586.734232	2.120509	0.182477	2.400294	0.769528	-2.069923	0.286588	1.772754	0.66412
86	0.122449	-3788.293305	2.867768	0.216089	3.147552	0.773938	-2.817182	0.286588	2.520012	0.66412
87	0.079545	-3567.493719	2.818457	0.268549	3.105818	0.840011	-2.775448	0.288614	2.478278	0.800311
88	0.095238	-3859.437316	2.601128	0.184378	2.88849	0.856359	-2.558119	0.277441	2.260949	0.785222
89	0.084112	-4228.904454	1.188069	0.125553	1.47543	0.902558	-1.149893	0.277441	0.852723	0.806566
90	0.114583	-3782.585542	3.738495	0.119391	4.00172	1.025631	-3.709405	0.314791	3.40315	0.885852
91	0.222222	-3980.111604	3.65028	0.008187	3.946224	0.999888	-3.650795	0.328758	3.34454	0.659247
92	0.207547	-3495.583717	3.182612	0.003427	3.33413	0.969379	-3.038701	0.323505	2.836249	0.625104
93	0.257143	-3312.632702	3.721881	0.024324	3.847092	0.964375	-3.556932	0.308839	3.338321	0.770737
94	0.254545	-3652.51794	1.822003	0.011487	1.997433	1.012139	-1.723048	0.289338	1.438443	0.75613
95	0.21978	-3603.429431	4.739712	0.011755	4.924361	0.938488	-4.637855	0.275954	4.365421	0.706678
96	0.298969	-3454.36679	4.915349	0.005393	5.099997	0.868358	-4.769357	0.267943	4.556067	0.706678
97	0.225225	-3518.934108	5.986711	0.001104	6.17136	0.762989	-5.838001	0.240733	5.662158	0.720822
98	0.330508	-4025.45518	3.27434	0.024835	3.524953	0.743386	-3.191595	0.250101	3.015751	0.485005
99	0.288462	-3617.757771	2.713524	0.037347	2.933221	0.751389	-2.599862	0.25449	2.454935	0.652425
100	0.227723	-3702.294367	3.811185	0.011501	3.996608	0.738811	-3.66325	0.253134	3.518323	0.610297
101	0.256	-3220.920049	3.292288	0.013447	3.4659	0.761137	-3.220238	0.322549	3.075311	0.6485
102	0.247619	-3211.320118	1.102132	0.074892	1.275743	0.842435	-1.068223	0.313338	0.923295	0.43635
103	0.207547	-3091.812661	3.855845	0.058611	4.029456	0.781279	-3.855568	0.375487	3.684707	0.313611
104	0.207547	-3104.635913	2.667022	0.005141	2.931719	0.781279	-2.747304	0.375487	2.495884	0.582493
105	0.411215	-2757.453817	2.678921	0.042502	2.849128	0.825622	-2.664713	0.372329	2.413292	0.516143
106	0.193878	-3340.226054	3.503331	0.025471	3.687516	0.798903	-3.482241	0.342312	3.200621	0.404562
107	0.177778	-3467.443779	2.713908	0.11009	2.962052	0.798903	-2.732953	0.388468	2.480706	0.547245
108	0.177083	-3305.158453	4.328961	0.126358	4.575779	0.800859	-4.351984	0.388468	4.099737	0.344578
109	0.210526	-3342.504136	3.097516	0.180089	3.236286	0.910762	-3.137627	0.406235	2.829855	0.371629
110	0.252747	-3323.882303	2.196133	0.079668	2.334902	0.990468	-2.236243	0.436647	1.928472	0.537685
111	0.21	-3612.911729	3.437078	0.02383	3.548239	0.990468	-3.44958	0.352014	3.17243	0.460725
112	0.261364	-3400.245713	4.347581	0.009482	4.341725	0.956903	-4.243066	0.37991	4.040037	0.493999
113	0.277228	-3044.774415	4.408446	0.072495	4.401872	0.806879	-4.303931	0.329201	4.100902	0.587496
114	0.202128	-2847.641922	3.330959	0.175217	3.291117	0.866658	-3.193177	0.27937	2.998678	0.772038
115	0.137615	-3008.902273	4.171205	0.201478	4.131364	0.812098	-4.033423	0.292094	3.838925	0.765636
116	0.11	-2850.112579	3.798668	0.179325	3.710761	0.821762	-3.602236	0.273189	3.46372	0.635077
117	0.242718	-3229.184144	4.450435	0.056753	4.362527	0.821762	-4.24781	0.259041	4.109294	0.908947
118	0.2	-2882.231135	5.240296	0.106856	5.081199	0.987037	-5.049986	0.27193	4.877135	0.592346
119	0.165414	-2232.973624	5.587039	0.184711	5.347866	0.950264	-5.316653	0.298511	5.223878	0.817755
120	0.170213	-2206.010549	3.032859	0.155241	2.793686	0.950264	-2.748762	0.314426	2.669697	0.968904
121	0.210526	-2653.595365	4.081739	0.033108	3.842566	1.001806	-3.797642	0.304399	3.718577	0.673323
122	0.303371	-2416.250881	3.066082	0.066392	2.82691	0.938344	-2.781986	0.315389	2.702921	0.684881
123	0.310345	-2529.130251	2.500818	0.022534	2.261645	1.036247	-2.216721	0.281407	2.137657	0.807734
124	0.316327	-2588.417326	3.350911	0.001979	3.111738	0.892421	-3.098323	0.351825	2.98775	0.672014
125	0.308642	-3580.2542	3.090345	0.024806	3.119896	0.977916	-3.099997	0.387703	2.7207	0.812674
126	0.247525	-3080.607833	4.339717	0.074987	4.391082	0.825931	-4.319406	0.47037	3.970072	1.116616
127	0.130841	-3244.08857	4.141872	0.093695	4.193237	0.779761	-4.121561	0.384091	3.772227	1.042535
128	0.118812	-3823.057905	2.946092	0.148928	2.997457	0.820847	-2.925781	0.310749	2.576448	0.852882
129	0.152174	-3487.555542	4.097574	0.111307	4.056402	0.805798	-4.004034	0.321384	3.747238	1.017799
130	0.176471	-3614.249695	4.166169	0.113103	4.076545	0.822762	-4.024177	0.312821	3.815833	1.042711
131	0.161017	-2937.465126	3.659284	0.064709	3.56966	0.796795	-3.441431	0.283579	3.308948	1.042711
132	0.147368	-2679.828028	3.134739	0.127496	3.028587	0.859806	-2.916886	0.291866	2.784403	1.089017
133	0.218391	-2930.258916	4.414296	0.286552	4.308144	0.825719	-4.225673	0.23572	4.06396	0.969461
134	0.127451	-3123.724988	3.691828	0.372787	3.599322	0.825719	-3.516851	0.228064	3.355138	0.890277
135	0.105263	-2925.354096	2.587019	0.383887	2.494514	0.892497	-2.412043	0.252738	2.25033	0.79456
136	0.209877	-2379.132515	4.236856	0.403078	4.144351	0.82997	-4.03804	0.330787	3.900167	0.9674
137	0.212963	-2124.02398	3.415068	0.222817	3.298676	0.767332	-3.227435	0.349647	3.078378	1.003082
138	0.177215	-2551.319315	4.786572	0.26699	4.675003	0.785045	-4.652345	0.349647	4.468164	0.768947
139	0.086538	-2436.927382	3.537063	0.318335	3.425494	0.755865	-3.434582	0.381768	3.250401	0.780234
140	0.137615	-2386.434321	2.565515	0.431819	2.434851	0.751311	-2.41864	0.385262	2.134077	0.878984
141	0.087912	-3258.853086	5.203033	0.422279	5.072369	0.705467	-5.098347	0.379408	4.86557	0.878984
142	0.164948	-3063.85751	4.062053	0.263867	3.835081	0.662135	-3.861059	0.374124	3.628282	0.634501
143	0.151786	-3203.972224	1.964084	0.330221	1.799298	0.647728	-1.76309	0.317708	1.530314	0.604411
144	0.131868	-3226.868793	3.639946	0.297912	3.46451	0.647728	-3.428302	0.328223	3.206175	0.658416
145	0.158416	-2805.876098	2.44932	0.27775	2.287424	0.631142	-2.244758	0.317597	2.022631	0.54331
146	0.119266	-2606.701551	3.403231	0.338986	3.241334	0.550185	-3.198669	0.335279	2.976541	0.581365
147	0.176991	-2713.832873	2.823231	0.245321	2.658244	0.541773	-2.615578	0.230052	2.504315	0.500239
148	0.150538	-2601.09592	2.492476	0.205508	2.277851	0.596398	-2.235186	0.230052	2.17356	0.637045
149	0.18	-2978.398173	1.820032	0.26784	1.605407	0.584838	-1.562741	0.11036	1.501115	0.545211
150	0.208333	-3004.329926	2.999103	0.307611	2.753419	0.558152	-2.734341	0.155097	2.807895	0.318666
151	0.212963	-3030.841831	3.354067	0.363247	3.102061	0.487646	-3.034623	0.196542	3.156537	0.418184
152	0.180952	-2827.027895	4.131395	0.463133	3.879388	0.55273	-3.845664	0.244335	3.967578	0.260057
153	0.152174	-2797.625049	3.949499	0.515891	3.649939	0.554523	-3.616214	0.22316	3.785681	0.227499
154	0.236111	-2653.116954	4.873665	0.553597	4.404179	0.604911	-4.39224	0.170209	4.561707	0.361836
155	0.21	-2631.061265	3.778121	0.553597	3.236767	0.663136	-3.296696	0.193802	3.466163	0.255912
156	0.231579	-2409.53567	1.863764	0.486685	1.308773	0.670012	-1.382339	0.151448	1.551806	0.36058
157	0.139785	-2898.563069	2.245752	0.486685	1.712223	0.670012	-1.844084	0.119071	1.933794	0.184098
158	0.25	-2979.037837	3.82319	0.443549	3.289662	0.69551	-3.472495	0.180406	3.511232	0.329668
159	0.235294	-3280.106439	3.983785	0.608867	3.474911	0.718094	-3.64487	0.226107	3.621114	0.226952
160	0.180952	-3201.285015	4.220039	0.502771	3.670913	0.677767	-3.840872	0.107354	3.857367	0.196664
161	0.247312	-3148.625642	3.61491	0.585711	3.171926	0.641018	-3.266552	0.183696	3.252238	0.283987
162	0.157895	-3054.0786	3.368027	0.667518	2.911397	0.632656	-2.963561	0.202713	2.969314	0.25416
163	0.204082	-3099.946299	3.976236	0.571601	3.452706	0.572962	-3.57177	0.181407	3.577522	0.239109
164	0.118812	-3244.947565	3.503769	0.549635	3.049894	0.611217	-3.168958	0.208511	3.105055	0.318144
165	0.148148	-3434.163725	3.579825	0.505061	3.12595	0.63874	-3.267876	0.191929	3.203973	0.31801
166	0.211538	-2984.55518	5.026975	0.465452	4.485066	0.599461	-4.626992	0.181517	4.641161	0.131695
167	0.258824	-3012.762834	4.586061	0.539478	4.044152	0.624898	-4.186078	0.231157	4.200248	0.39095
168	0.230769	-2938.313213	4.989241	0.599742	4.475965	0.604999	-4.596784	0.231157	4.603427	0.278597
169	0.19802	-2975.026947	4.122152	0.559919	3.658816	0.536769	-3.776552	0.237316	3.736338	0.147027
170	0.198113	-2968.274426	3.898162	0.586319	3.434826	0.529566	-3.552562	0.224562	3.43172	0.232235
171	0.177083	-2754.84657	4.157219	0.629591	3.667639	0.545827	-3.811619	0.267819	3.690778	0.177878
172	0.204301	-2853.983671	3.467447	0.554127	2.97619	0.566954	-3.139336	0.237461	3.053951	0.109946
173	0.179775	-2816.715896	3.646045	0.62095	3.202748	0.622472	-3.330115	0.28104	3.244731	0.200958
174	0.244898	-3012.280095	2.278457	0.630754	1.83516	0.562871	-1.962527	0.286191	1.877143	0.064305
175	0.19469	-2923.932272	4.139268	0.795086	3.739465	0.565434	-3.859832	0.286191	3.737954	0.16218
176	0.116505	-3154.021002	3.510673	0.695525	3.270249	0.498985	-3.296961	0.298802	3.123801	0.127884
177	0.178571	-3226.684173	4.289437	0.47699	4.049014	0.544461	-4.052657	0.301164	3.879497	0.377482
178	0.147368	-3052.494845	3.397946	0.426339	3.143594	0.468853	-3.140062	0.301164	2.974078	0.375657
179	0.197917	-2900.933787	3.375931	0.364681	3.121579	0.426979	-3.118047	0.316249	2.952062	0.290471
180	0.193182	-2823.71644	3.096932	0.520589	2.831508	0.462966	-2.827976	0.364776	2.673064	0.319116
181	0.159292	-2925.743749	2.687296	0.373713	2.455034	0.515571	-2.451502	0.29106	2.263427	0.229613
182	0.17757	-2919.583328	3.645377	0.625636	3.449683	0.430749	-3.415795	0.325099	3.142949	0.343942
183	0.259259	-3012.230019	4.19765	0.457896	4.029769	0.365482	-3.968067	0.308951	3.695221	0.518035
184	0.154545	-3029.068641	3.723672	0.412853	3.61407	0.3532	-3.577284	0.324297	3.304438	0.243363
185	0.333333	-3181.500833	2.747219	0.550333	2.65643	0.318	-2.600831	0.386678	2.327985	0.00243
186	0.313953	-2980.400188	2.62095	0.497527	2.530161	0.197327	-2.474562	0.425112	2.201716	0.005069
187	0.285714	-3687.16195	2.995015	0.232956	3.120153	0.296033	-3.064555	0.413208	2.575781	0.138309
188	0.315217	-3341.200771	1.96557	0.297412	2.03183	0.25325	-1.976231	0.444314	1.620917	0.16084
189	0.327103	-3272.903697	2.83324	0.244447	2.978899	0.242681	-2.830933	0.424653	2.56534	0.268028
190	0.255102	-3211.802009	2.443174	0.274842	2.583427	0.152572	-2.401227	0.429646	2.175274	0.329235
191	0.231579	-3453.204582	1.780638	0.271919	1.920891	0.276248	-1.73869	0.417845	1.512738	0.564734
192	0.175824	-3455.658279	3.100731	0.342569	3.329726	0.154916	-3.116758	0.43007	2.832831	0.330864
193	0.35	-3216.57256	4.311341	0.321124	4.437193	0.168929	-4.263397	0.414715	4.073528	0.072846
194	0.298969	-3253.256483	2.513578	0.260732	2.62148	0.137533	-2.465634	0.394858	2.381267	0.162517
195	0.361905	-3369.072728	3.790321	0.138554	3.934482	0.212023	-3.778636	0.403755	3.65801	0.03504
196	0.281553	-3293.737635	2.937006	0.161938	3.081168	0.201875	-2.925322	0.417161	2.804696	0.187185
197	0.252427	-3484.27549	2.69706	0.140694	2.943531	0.245844	-2.787685	0.417603	2.667059	0.188357
198	0.29	-3633.533264	2.607568	0.106842	2.854039	0.248183	-2.776913	0.430563	2.410562	0.062242
199	0.3	-3268.32392	3.981606	0.12403	4.199975	0.279554	-4.122849	0.463325	3.7846	0.114644
200	0.224719	-3676.581972	3.097739	0.169857	3.307741	0.358054	-3.238982	0.463325	2.900733	0.028736
201	0.25	-3306.497138	4.440087	0.12532	4.622679	0.397001	-4.524576	0.518041	4.397932	0.038872
202	0.224299	-3341.824981	4.46076	0.148525	4.651407	0.356571	-4.553305	0.515804	4.42666	0.171505
203	0.253012	-3234.628679	3.665493	0.13872	3.85614	0.433577	-3.758038	0.494217	3.631394	0.132778
204	0.202247	-3240.730269	3.940574	0.10149	4.131221	0.40749	-4.001307	0.469531	3.874663	0.241328
205	0.235294	-3274.230043	3.89711	0.041891	4.087757	0.300226	-3.961553	0.54522	3.806165	0.197153
206	0.289474	-3324.250538	3.673009	0.048374	3.88877	0.308528	-3.737451	0.54522	3.582064	0.50452
207	0.252632	-3295.326619	2.042419	0.058378	2.25818	0.353562	-2.106861	0.545921	1.951474	0.461104
208	0.221239	-3584.563937	3.255774	0.029656	3.492657	0.385116	-3.341338	0.526909	3.164829	0.247952
209	0.255319	-3413.28882	3.446669	0.030766	3.719987	0.379397	-3.568668	0.608393	3.355725	0.372721
210	0.284314	-3327.539825	3.018126	0.036285	3.291445	0.302333	-3.140125	0.538608	2.94486	0.532166
211	0.3125	-3610.741237	4.516194	0.117657	4.804343	0.325594	-4.70481	0.573278	4.442927	0.568791
212	0.126437	-3461.071736	3.838482	0.118201	4.126631	0.248306	-4.027099	0.585889	3.765216	0.308232
213	0.280488	-3269.829235	2.779213	0.14075	3.069359	0.183514	-2.88593	0.518847	2.705946	0.172555
214	0.225225	-3558.974155	2.25929	0.174209	2.549436	0.352523	-2.366007	0.503954	2.186023	0.341374
215	0.228916	-3700.316073	2.960818	0.117862	3.332053	0.263671	-3.119002	0.503954	2.904078	0.328913
216	0.261682	-3561.805132	1.136738	0.167371	1.415303	0.372823	-1.192441	0.473791	1.079998	0.181378
217	0.257732	-3476.897663	1.906239	0.165969	2.184805	0.336477	-1.961942	0.563072	1.849499	0.285565
218	0.242718	-3386.057791	2.523196	0.327242	2.801761	0.359756	-2.551368	0.563072	2.466455	0.156181
219	0.202381	-3188.617495	2.210098	0.22442	2.471707	0.355273	-2.221315	0.596466	2.232019	0.192958
220	0.282353	-3368.517965	3.297156	0.25448	3.63231	0.305709	-3.381917	0.60665	3.319077	0.148069
221	0.259259	-3203.75729	4.707939	0.205699	5.043092	0.237074	-4.816524	0.60329	4.753684	0.159819
222	0.376344	-3576.043598	4.027413	0.29768	4.541902	0.257708	-4.179486	0.60329	4.116647	0.263137
223	0.234043	-3447.447592	3.354147	0.173442	3.763607	0.331634	-3.487811	0.60329	3.424971	0.030563
224	0.350427	-3733.681205	2.173973	0.2701	2.571233	0.282354	-2.295437	0.589577	2.232597	0.230467
225	0.340909	-3687.73291	4.124693	0.235912	4.56132	0.424695	-4.394166	0.655418	4.318583	0.198813
226	0.161017	-3361.195279	3.491476	0.117437	3.928104	0.379811	-3.748944	0.692124	3.685367	0.234259
227	0.300885	-3387.713283	2.997568	0.242351	3.434196	0.32537	-3.255036	0.694615	3.191459	0.31984
228	0.240741	-3426.137787	3.588618	0.171707	4.025246	0.306329	-3.831281	0.658788	3.767704	0.245315
229	0.221053	-3454.246327	3.283812	0.157383	3.707155	0.417612	-3.513191	0.686978	3.449613	0.256259
230	0.172414	-3360.949478	4.2989	0.142688	4.726941	0.433093	-4.536658	0.690371	4.47308	0.23986
231	0.193548	-3775.124596	3.312515	0.180218	3.842465	0.425494	-3.633357	0.682826	3.474544	0.330378
232	0.21	-3546.185435	3.405431	0.228086	3.93538	0.281779	-3.726273	0.708597	3.56746	0.298922
233	0.282353	-3498.581217	1.774904	0.23777	2.329365	0.299491	-2.133933	0.708597	1.936932	0.3776
234	0.245098	-3727.788205	2.526608	0.184979	3.047525	0.247563	-2.839072	0.754678	2.688637	0.512317
235	0.252427	-3302.34821	2.050941	0.234927	2.446603	0.353654	-2.363405	0.746394	2.21297	0.288675
236	0.156863	-3630.832223	2.858838	0.136863	3.254499	0.445454	-3.171302	0.746394	3.020867	0.327254
237	0.145833	-3521.911568	3.31626	0.227211	3.711921	0.464243	-3.590127	0.677148	3.439692	0.245196
238	0.161616	-3911.948303	2.465192	0.22673	2.952685	0.369909	-2.739059	0.572641	2.588624	0.169988
239	0.27381	-3629.740031	3.712443	0.556875	4.128268	0.364913	-3.889863	0.725387	3.820094	0.290574
240	0.190909	-3746.072136	4.291932	0.562365	4.682942	0.34733	-4.444536	0.730672	4.374767	0.315428
241	0.26087	-3531.747193	3.757025	0.528311	4.193285	0.314635	-3.954879	0.799787	3.88511	0.20866
242	0.147059	-3646.624767	4.159974	0.528311	4.596234	0.327182	-4.357828	0.799787	4.288059	0.165516
243	0.197917	-3548.848937	3.285128	0.461702	3.721388	0.334734	-3.482983	0.797263	3.413214	0.268156
244	0.188679	-3439.497981	3.923791	0.529444	4.314212	0.361714	-4.121645	0.852054	3.973979	0.351721
245	0.095238	-3309.419955	4.12303	0.553863	4.513451	0.361714	-4.282996	0.852054	4.173218	0.41525
246	0.170213	-3447.371237	2.758309	0.478254	3.15222	0.361369	-2.918275	0.728067	2.808498	0.241694
247	0.115044	-3160.985301	4.698261	0.452587	5.092172	0.478118	-4.858227	0.728067	4.897055	0.387429
248	0.104762	-3333.540281	5.118196	0.553954	5.480824	0.414687	-5.24688	0.728067	5.285708	0.395632
249	0.156863	-3214.628731	4.37884	0.526635	4.741469	0.359024	-4.507524	0.735459	4.546352	0.491766
250	0.168142	-3203.722524	2.846813	0.521135	3.260215	0.33045	-2.975497	0.714742	3.014325	0.435308
251	0.202247	-3169.224025	4.171495	0.549536	4.623089	0.585151	-4.305602	0.757407	4.34443	0.443581
252	0.082353	-2958.976365	4.369847	0.551762	4.821441	0.511388	-4.467509	0.748659	4.51679	0.360857
253	0.161616	-2850.677589	4.31127	0.586836	4.753726	0.511499	-4.408933	0.747812	4.458214	0.41337
