0 0.003160 0.265823
1 0.103410 0.368085
2 0.085319 0.457156
3 0.104400 0.381742
4 0.104330 0.379122
5 0.084068 0.478111
6 0.075368 0.525080
7 0.000000 -1.000000
8 0.000000 -1.000000
9 0.000000 -1.000000
10 0.000000 -1.000000
11 0.000000 -1.000000
12 0.208881 0.990520
13 0.000000 -1.000000
14 0.000000 -1.000000
15 0.000000 -1.000000
16 0.211281 0.993184
17 0.000000 -1.000000
18 0.000000 -1.000000
19 0.000000 -1.000000
20 0.001020 0.235294
21 0.001130 0.176991
22 0.003800 0.626316
23 0.001040 0.317308
24 0.001090 0.183486
25 0.000910 0.340659
26 0.009751 0.626667
27 0.000000 -1.000000
28 0.000000 -1.000000
29 0.001040 0.182692
