0 0.003700 0.100000
1 0.101720 0.374791
2 0.092719 0.397800
3 0.098710 0.354813
4 0.099890 0.342611
5 0.089869 0.391609
6 0.088599 0.396433
7 0.000000 -1.000000
8 0.000000 -1.000000
9 0.000000 -1.000000
10 0.000000 -1.000000
11 0.000000 -1.000000
12 0.202100 0.987233
13 0.000000 -1.000000
14 0.000000 -1.000000
15 0.000000 -1.000000
16 0.202230 0.991692
17 0.000000 -1.000000
18 0.000000 -1.000000
19 0.000000 -1.000000
20 0.001180 0.194915
21 0.001100 0.090909
22 0.004050 0.651852
23 0.001040 0.259615
24 0.000970 0.134021
25 0.001050 0.219048
26 0.010231 0.454545
27 0.000000 -1.000000
28 0.000000 -1.000000
29 0.000840 0.190476
