scenario      Ne            t             Na          µmic_1        pmic_1       snimic_1      NAL_1_1       HET_1_1       VAR_1_1       MGW_1_1    
  1            3281         15413         12164    9.775e-004    2.994e-001    7.847e-006     15.181818      0.811906     21.787800      0.982353
  1            5127         17916          9366    9.022e-004    2.451e-001    3.442e-007     10.363636      0.784866     14.945809      0.870229
  1            4308          4165          5142    7.904e-004    3.000e-001    6.823e-008      9.909091      0.803600     10.954593      0.828897
  1            6182         15445          9707    5.314e-004    3.000e-001    2.446e-006     14.545455      0.814147     18.644773      1.042345
  1            3941         20720          5189    7.107e-004    3.000e-001    9.696e-007     12.454545      0.789326     20.229942      0.830303
  1            4960         18883          3221    8.529e-004    3.000e-001    4.945e-006     11.818182      0.818406     10.435326      0.881356
  1            5885         13094          5890    9.387e-004    2.613e-001    5.618e-007     14.181818      0.832357     36.589245      0.859504
  1            3577         12935          5804    7.642e-004    3.000e-001    1.000e-005     12.727273      0.808729     14.005425      0.955631
  1            5515         11717          7664    8.227e-004    3.000e-001    4.069e-006     13.545455      0.821556     17.526213      0.970684
  1            5291          9181          7676    6.558e-004    3.000e-001    7.133e-007     11.909091      0.802891      9.389029      0.970370
  1            3903         16250          4005    7.744e-004    3.000e-001    8.802e-006     10.636364      0.748836      7.407418      1.026316
  1            4855         13186         14156    5.719e-004    2.904e-001    8.573e-006     12.909091      0.827531      8.405708      1.047971
  1            4050         10963          2209    8.429e-004    3.000e-001    2.734e-006     12.181818      0.802160     22.435623      0.832298
  1            4442         11717          7559    7.745e-004    3.000e-001    3.092e-007     11.181818      0.764832      8.003509      0.928302
  1            5968         14434          5258    8.777e-004    2.959e-001    6.669e-006     15.727273      0.841123     20.418505      1.000000
  1            4382          7898          5170    8.183e-004    3.000e-001    1.810e-006     11.454545      0.776287      9.388489      0.992126
  1            5684         11585         10768    9.304e-004    2.943e-001    5.937e-008     13.727273      0.829336     17.498867      0.920732
  1            4689         17500          4582    9.174e-004    3.000e-001    6.595e-006     12.545455      0.810848     12.577313      0.887460
  1            3407          9734          3812    9.268e-004    3.000e-001    7.841e-006     14.090909      0.834217     16.286890      1.065292
  1            3923         12823          6241    8.643e-004    3.000e-001    7.976e-007     12.727273      0.825544     15.854425      0.851064
  1            5294          2485         10014    4.925e-004    3.000e-001    1.198e-006     11.545455      0.805825     13.176876      0.930403
  1            3896         14363          3170    8.127e-004    3.000e-001    9.866e-008     12.272727      0.757569     28.674263      0.868167
  1            5096          2138         14156    5.812e-004    3.000e-001    9.190e-006     12.727273      0.776495     13.331508      0.927152
  1            4536          7391          6662    8.455e-004    2.748e-001    8.461e-006     12.909091      0.814243     29.807413      0.865854
  1            5681         11452          4936    6.435e-004    3.000e-001    3.486e-007     13.454545      0.820171     20.633318      0.922118
  1            6179         16882          6919    7.916e-004    3.000e-001    6.354e-007     12.090909      0.804901     11.132646      0.883721
  1            4094          4506         10232    9.112e-004    1.907e-001    4.263e-006     11.636364      0.776611     10.766432      0.984615
  1            4036         16317          5120    8.190e-004    2.991e-001    2.597e-006     13.272727      0.807590     12.578547      0.912500
  1            4828          8682          1605    8.426e-004    3.000e-001    1.744e-006     11.363636      0.826337      7.919751      0.946970
  1            5346          6753          9913    8.324e-004    2.299e-001    1.927e-007     12.000000      0.823851      9.386525      0.960000
  1            7223         16991          6480    3.165e-004    2.605e-001    3.237e-006      7.363636      0.712253      2.069223      0.981818
  1            3904         12154          3313    9.669e-004    3.000e-001    8.373e-006     13.818182      0.821316     15.170401      0.924012
  1            5630         18903          5665    6.287e-004    3.000e-001    2.547e-007     12.363636      0.782262     14.304879      0.903654
  1            4654         10063          4602    9.695e-004    2.944e-001    2.576e-007     10.818182      0.774036      8.641047      1.000000
  1            4854         11480         18166    5.767e-004    2.867e-001    9.671e-006     14.000000      0.809907     15.881591      1.023256
  1            4594         13221         13865    6.752e-004    2.919e-001    9.628e-006     14.454545      0.825980     29.835327      0.921739
  1            4625         13851          9655    9.396e-004    2.900e-001    5.751e-007     11.181818      0.736998     12.823957      0.953488
  1            3934          7692         12437    9.817e-004    3.000e-001    1.000e-005     16.000000      0.787327     15.117938      1.103448
  1            5190         13542           663    7.816e-004    2.981e-001    3.133e-008     12.363636      0.823937     15.408235      0.774929
  1            3374         16097           112    9.562e-004    3.000e-001    7.547e-006     10.545455      0.770005      6.833831      1.017544
  1            5026          5039          8468    5.128e-004    3.000e-001    7.114e-006      8.272727      0.746245      5.933178      0.858491
  1            6233          5208          7001    8.086e-004    2.240e-001    4.754e-006     11.363636      0.815015     15.846964      0.853242
  1            4281         14056          3295    9.855e-004    2.930e-001    7.190e-007     11.363636      0.787897      8.191381      1.012146
  1            4991          9325         11141    9.198e-004    2.830e-001    5.431e-006     13.000000      0.787525     12.728881      0.937705
  1            4337         11329          4863    9.730e-004    3.000e-001    4.706e-006     12.000000      0.793173     11.240275      0.981413
  1            5048         10837          6446    7.430e-004    3.000e-001    2.748e-006      9.454545      0.769320      6.602354      0.908297
  1            4493         15977          6751    9.948e-004    3.000e-001    8.731e-007     13.727273      0.743850     28.967537      0.952681
  1            5866         17685          8639    6.686e-004    3.000e-001    8.694e-007     15.363636      0.838702     18.448780      1.018072
  1            5859         11220          2895    9.024e-004    2.673e-001    4.488e-006     13.545455      0.856637      9.269651      1.031142
  1            4941          6079         11076    9.535e-004    3.000e-001    2.687e-006     14.636364      0.851511     37.047325      0.961194
  1            5158          5460          8923    8.561e-004    3.000e-001    6.147e-006     12.727273      0.754326     16.047428      0.875000
  1            3638         14196          4725    6.999e-004    2.970e-001    1.000e-005      9.545455      0.762274      3.991163      1.044776
  1            6013         18089          2874    8.365e-004    2.899e-001    1.208e-006     14.000000      0.840207     12.097657      0.987179
  1            5029         11233         11272    6.348e-004    3.000e-001    1.202e-006     12.454545      0.798174     13.244091      0.910299
  1            6393         10864          5349    7.396e-004    3.000e-001    5.320e-008     11.272727      0.821060      8.017710      0.950192
  1            4851          8884          4985    6.604e-004    2.959e-001    2.862e-007     11.909091      0.793602     14.276690      0.789157
  1            5193         10608          6308    7.775e-004    2.899e-001    9.235e-006     11.090909      0.772552      8.766363      0.995918
  1            5418         15604         10668    9.256e-004    2.999e-001    3.571e-006     11.636364      0.771032      7.812777      1.057851
  1            5754         19350         15568    6.322e-004    3.000e-001    1.320e-006     12.000000      0.808817     18.299582      0.897959
  1            4056         10958          6754    9.608e-004    3.000e-001    7.343e-006     11.909091      0.777262     12.897680      0.952727
  1            5045         19296          4122    5.909e-004    3.000e-001    1.251e-007     10.000000      0.761741      7.838748      0.873016
  1            5132         19600          6599    8.446e-004    2.909e-001    1.868e-007     13.000000      0.844599     13.658362      0.888199
  1            5475         16586         11191    9.523e-004    3.000e-001    9.190e-006     13.545455      0.834034      8.847957      1.133080
  1            4734         11552          1184    9.977e-004    2.969e-001    3.795e-007     17.272728      0.852376     27.631922      0.929095
  1            4208         15909          6070    8.891e-004    2.989e-001    7.214e-007     10.545455      0.795319      6.452755      0.978903
  1            4027         12341          5262    7.403e-004    2.941e-001    1.652e-006     10.181818      0.668832      8.894281      0.973913
  1            3031          8605         10318    9.807e-004    2.977e-001    5.527e-006     10.545455      0.793179      7.079067      0.928000
  1            5424         13395          5496    8.715e-004    2.984e-001    5.985e-008     13.272727      0.822465     11.204355      0.986486
  1            3720         15689          4210    8.771e-004    3.000e-001    5.244e-006     12.090909      0.826956     11.475495      0.974359
  1            5535         13915          7470    9.711e-004    2.788e-001    4.848e-006     14.636364      0.839620     16.485842      0.961194
  1            4973         14120          2883    7.798e-004    3.000e-001    4.195e-006     11.909091      0.818480     19.155336      0.806154
  1            3736         16218          2162    7.987e-004    3.000e-001    1.000e-005     11.636364      0.757644     12.131669      0.842105
  1            6477         12188          9353    9.136e-004    2.939e-001    1.275e-006     12.727273      0.805121      9.149833      1.052632
  1            4556         11673          5615    8.759e-004    2.872e-001    2.040e-007     10.636364      0.807952     10.750510      0.829787
  1            3821          5557          5106    7.476e-004    2.961e-001    3.985e-006     10.545455      0.786886      4.782198      1.013100
  1            3849          9632         10017    9.830e-004    3.000e-001    3.657e-007     13.909091      0.843525     20.503803      0.921687
  1            5347         14729          3121    8.052e-004    2.971e-001    3.401e-006     11.272727      0.721966     13.258512      0.918519
  1            3311          6407          5383    8.903e-004    2.847e-001    5.653e-007      8.181818      0.671413     11.571677      0.837209
  1            5994         11416          4126    4.307e-004    3.000e-001    6.867e-006     14.000000      0.795661     13.281130      1.096085
  1            6769         10007          5532    6.226e-004    3.000e-001    6.716e-007     11.545455      0.821041     14.688669      0.858108
  1            3978          8201          1367    9.753e-004    2.827e-001    1.152e-006     14.909091      0.859105     17.562021      0.896175
  1            4780         11241         11248    8.428e-004    2.677e-001    1.802e-007     12.090909      0.823814      8.057699      0.996255
  1            7236         11611          2457    6.943e-004    3.000e-001    3.716e-006     16.090910      0.818162     22.562595      1.029070
  1            6072          9863          7464    7.632e-004    2.622e-001    1.640e-007     10.272727      0.782571      6.343535      0.949580
  1            2965          5616          3117    9.003e-004    3.000e-001    7.587e-006     11.545455      0.772386      8.463917      0.861017
  1            4519         10358         13433    8.790e-004    2.029e-001    2.794e-006     11.363636      0.736525     18.065140      0.838926
  1            3623         11035          7724    9.157e-004    2.941e-001    9.154e-007     10.545455      0.786558     11.885023      0.924303
  1            4427          8595         12301    7.911e-004    2.879e-001    6.557e-006     14.181818      0.821492     19.605112      0.864266
  1            5208         11098          3992    8.348e-004    3.000e-001    2.597e-006     12.818182      0.808734     23.370888      0.834320
  1            3960          3097         12400    7.830e-004    2.642e-001    8.872e-006     11.636364      0.745217     10.133342      1.011858
  1            4444          9235          6043    9.839e-004    3.000e-001    5.155e-007     12.545455      0.833371     12.630362      0.951724
  1            3876          6133         12965    8.023e-004    2.510e-001    2.110e-006     10.181818      0.716933      6.597499      0.892430
  1            4489         12282          4272    9.215e-004    2.997e-001    1.383e-007     13.090909      0.833788     15.114063      0.908517
  1            4076         11963         23674    7.706e-004    3.000e-001    8.835e-006     14.090909      0.829702     13.005970      0.984127
  1            4243         11094         11228    8.226e-004    3.000e-001    6.274e-007     11.636364      0.822170      9.992198      0.911032
  1            3253         13431          9449    1.000e-003    3.000e-001    4.307e-007     10.636364      0.772386     12.548859      0.854015
  1            5922         15203          4509    8.015e-004    2.770e-001    3.156e-008     10.818182      0.750333      9.977811      0.940711
  1            4825         15369          8912    9.978e-004    3.000e-001    5.219e-006     15.818182      0.839985     21.930332      1.029586
  1            5483         10672          4526    7.488e-004    2.985e-001    8.964e-006     11.454545      0.788927      7.964692      0.992126
  1            5552         13655         10951    8.492e-004    3.000e-001    3.594e-006     15.545455      0.831098     13.011930      1.052308
  1            3877         15575         19468    8.170e-004    3.000e-001    9.133e-006     11.454545      0.764022      7.368318      1.008000
  1            3341         11820          1620    6.059e-004    2.802e-001    4.287e-007      9.818182      0.782446      5.347440      1.009346
  1            4608         15623           945    9.915e-004    2.912e-001    2.194e-006     12.272727      0.803818     12.980848      0.947368
  1            5886         19470         10911    3.494e-004    3.000e-001    3.382e-007      9.545455      0.697879      7.514071      0.945946
  1            5681          7874          8401    6.092e-004    2.438e-001    2.475e-007     10.454545      0.782400      7.671872      0.934959
  1            4274         16660          5812    1.000e-003    2.539e-001    5.096e-006     12.363636      0.773974     13.735885      0.951049
  1            5338          9395          3643    8.318e-004    2.957e-001    1.468e-006     13.363636      0.809588     12.860274      0.967105
  1            3850         11828          3999    8.712e-004    3.000e-001    4.013e-006     13.181818      0.794172     16.520788      0.886850
  1            5800         11246          3167    7.862e-004    3.000e-001    3.405e-007     11.000000      0.775679      8.649270      0.960317
  1            5346         15026          9334    6.834e-004    2.704e-001    5.248e-006      9.363636      0.690502      7.240645      1.019802
  1            3846         10713         10082    9.813e-004    3.000e-001    9.878e-006     12.909091      0.812510     11.703048      1.014286
  1            4363         18845          6617    8.744e-004    2.817e-001    3.875e-006     12.272727      0.811126     17.811142      0.934256
  1            5124         12547         16570    9.533e-004    2.879e-001    6.540e-007     10.272727      0.794805      9.849965      0.875969
  1            4141          2956          7495    7.153e-004    3.000e-001    7.176e-006     12.000000      0.780255     13.064621      0.936170
  1            5470         11239          3758    8.902e-004    2.965e-001    4.499e-006     15.363636      0.861479     29.399557      0.866667
  1            4928          9920          5390    1.000e-003    1.537e-001    3.816e-007      9.636364      0.758935      7.649738      0.890756
  1            6298          6787         11369    9.942e-004    3.000e-001    2.486e-007     13.000000      0.849018     17.460526      0.874618
  1            5577          9488         14547    7.805e-004    2.886e-001    8.849e-006     12.363636      0.817112     18.286276      0.922034
  1            5547          9683          5879    4.788e-004    3.000e-001    5.548e-007     10.272727      0.741307     14.120622      0.859316
  1            4072          9129          6387    8.381e-004    3.000e-001    3.482e-006     11.818182      0.800505     18.096502      0.830671
