scenario      Ne              t             Na           µmic_1        pmic_1        snimic_1    
   1           5122          17535           7008       9.592e-4       3.000e-1       1.661e-6
   1           4752          12191          15676       9.360e-4       2.761e-1       5.823e-6
   1           4594          14410           9875       6.775e-4       2.957e-1       1.009e-6
   1           5126           7582           4925       8.427e-4       2.763e-1       3.332e-6
   1           6236          15712           1329       6.191e-4       3.000e-1       3.780e-6
   1           5056           4508           5899       8.993e-4       2.985e-1       1.166e-7
   1           4302          14180          11580       7.225e-4       3.000e-1       2.179e-6
   1           3842          10248          13008       7.167e-4       2.800e-1       6.965e-6
   1           3431          15709           1619       7.368e-4       3.000e-1       6.758e-6
   1           5053          15328           7500       6.985e-4       2.902e-1       8.638e-7
   1           4632           8712           6717       5.303e-4       2.919e-1       4.700e-6
   1           4208          14874          11916       9.204e-4       2.141e-1       7.096e-6
   1           3818           8221           3672       8.578e-4       2.702e-1       4.936e-7
   1           4261          16125           3178       9.810e-4       3.000e-1       8.304e-6
   1           5255          20342           7711       9.043e-4       3.000e-1       1.690e-7
   1           5146           9742          11462       1.000e-3       3.000e-1       2.935e-6
   1           4051           7014           4261       6.423e-4       2.968e-1       8.818e-8
   1           5088           7027           9522       7.221e-4       2.783e-1       8.715e-6
   1           5582          15929           8210       8.197e-4       3.000e-1       3.630e-6
   1           3182          12093           6118       9.042e-4       3.000e-1       8.499e-6
   1           5671          17013           1740       8.164e-4       3.000e-1       1.041e-6
   1           4191          13069           8034       8.966e-4       3.000e-1       2.960e-7
   1           2525          11902          14240       8.898e-4       2.956e-1       9.985e-6
   1           4366           5596           5168       8.306e-4       3.000e-1       1.089e-7
   1           5453          14617           4026       6.319e-4       3.000e-1       9.966e-6
   1           4603           6801           4596       9.829e-4       3.000e-1       8.344e-6
   1           5669           5252           4962       7.092e-4       2.876e-1       6.808e-7
   1           3969           5313          10521       9.731e-4       2.580e-1       1.922e-7
   1           4596          12599           4197       8.160e-4       2.987e-1       5.956e-8
   1           4689          19842           9068       6.769e-4       2.951e-1       1.513e-7
   1           4587           8012           4481       8.939e-4       3.000e-1       1.069e-7
   1           3973           7739           6278       8.158e-4       3.000e-1       3.626e-7
   1           3516          10913           5982       9.426e-4       2.920e-1       6.449e-7
   1           5620           2788          11598       5.128e-4       3.000e-1       1.906e-8
   1           5858           5266           6675       9.449e-4       2.975e-1       4.184e-6
   1           4242           7222           8299       8.195e-4       3.000e-1       2.137e-7
   1           3271           7253           2501       7.693e-4       2.972e-1       6.070e-6
   1           4230           8656            539       9.892e-4       2.985e-1       2.685e-6
   1           5353           6248          14693       6.051e-4       3.000e-1       2.965e-7
   1           4697           6204           5598       8.566e-4       2.965e-1       1.000e-5
   1           6225          14017          14765       6.098e-4       3.000e-1       2.225e-6
   1           4920          12883          10300       8.083e-4       2.610e-1       1.968e-6
   1           5884           4898           9510       9.317e-4       3.000e-1       6.317e-7
   1           3984          14309           2867       9.590e-4       2.952e-1       8.179e-8
   1           4750          11962           7430       7.365e-4       2.984e-1       9.301e-8
   1           4509          14830           2286       8.847e-4       3.000e-1       4.254e-6
   1           4903          12931           9461       1.000e-3       3.000e-1       5.893e-6
   1           5686           6532           8504       9.037e-4       2.568e-1       5.542e-6
   1           4476          17571           3737       9.923e-4       2.872e-1       7.057e-7
   1           4589           8261           4010       5.491e-4       2.739e-1       3.533e-7
   1           4764           7668          12089       8.394e-4       2.912e-1       2.764e-6
   1           5060          14525           7677       9.326e-4       3.000e-1       8.994e-6
   1           4707           9438           8818       6.126e-4       3.000e-1       4.229e-8
   1           4535          14261           9268       8.824e-4       3.000e-1       1.095e-6
   1           4723           5000            755       9.822e-4       2.970e-1       5.763e-6
   1           5231          13857          14989       9.327e-4       2.877e-1       4.629e-8
   1           5475          14286          11334       7.751e-4       3.000e-1       8.260e-7
   1           4115          13455          12056       9.061e-4       3.000e-1       2.163e-7
   1           5698           8994           6080       8.422e-4       2.923e-1       5.225e-6
   1           3603          13635           4175       8.045e-4       3.000e-1       5.437e-6
   1           4326          16016          16086       9.574e-4       2.626e-1       3.127e-6
   1           4102          12817           7919       9.381e-4       3.000e-1       1.247e-6
   1           3270          14902           9619       8.934e-4       3.000e-1       8.781e-7
   1           3906          15930           1320       9.225e-4       3.000e-1       1.072e-6
   1           3876          21801           7292       7.997e-4       3.000e-1       2.594e-6
   1           5093          21662           8777       5.538e-4       3.000e-1       4.158e-6
   1           4188          17172           3262       8.705e-4       3.000e-1       5.625e-8
   1           5078          10830           2284       8.486e-4       3.000e-1       2.110e-7
   1           4814          13968          13532       8.145e-4       3.000e-1       1.740e-6
   1           4527          11423           3166       8.258e-4       2.932e-1       5.193e-6
   1           4000           8968           5267       7.474e-4       3.000e-1       8.508e-6
   1           4799          11948           3048       9.676e-4       2.993e-1       5.728e-6
   1           5671           8419          12659       6.680e-4       3.000e-1       2.256e-6
   1           4886           6126           2962       6.331e-4       3.000e-1       5.290e-7
   1           3407           1058           1912       1.000e-3       3.000e-1       7.857e-6
   1           4481           9898           6533       8.839e-4       2.966e-1       3.653e-7
   1           4567          11190           8264       7.394e-4       3.000e-1       1.292e-6
   1           3093          10611           4434       9.497e-4       3.000e-1       1.848e-8
   1           4455           5834          16894       9.824e-4       2.994e-1       9.835e-6
   1           4061           9371           6209       9.752e-4       3.000e-1       9.522e-6
   1           7110          14156           2104       5.244e-4       3.000e-1       9.697e-6
   1           4745          12023          11921       7.483e-4       3.000e-1       8.026e-6
   1           3588          16919           6832       8.681e-4       3.000e-1       1.084e-6
   1           6092          17519           3633       7.516e-4       2.851e-1       1.215e-6
   1           4221          10006          12798       9.545e-4       3.000e-1       2.122e-7
   1           5039          13262           6637       8.882e-4       2.944e-1       8.652e-6
   1           4753           4631           9526       9.597e-4       1.855e-1       3.794e-6
   1           3073           9586           7513       9.660e-4       3.000e-1       9.626e-6
   1           4236          16336           8346       7.956e-4       2.922e-1       3.620e-7
   1           4464          12106           2568       9.018e-4       2.908e-1       8.627e-8
   1           4415           8894           9243       9.067e-4       2.858e-1       1.254e-6
   1           5013          10285          12240       6.624e-4       3.000e-1       8.795e-6
   1           4570          16799          20499       6.640e-4       3.000e-1       7.140e-6
   1           3970           9345           5712       9.302e-4       3.000e-1       5.069e-7
   1           3578           1753           5373       9.272e-4       3.000e-1       2.742e-6
   1           4738          13130          11210       7.288e-4       3.000e-1       1.436e-7
   1           5551          10543           9326       8.706e-4       3.000e-1       8.906e-6
   1           4302          11305           2550       7.604e-4       3.000e-1       1.853e-6
   1           3589           1850           8829       8.965e-4       2.710e-1       7.959e-6
   1           5874           8329          10783       8.719e-4       3.000e-1       7.988e-8
   1           2619           5140           7071       1.000e-3       2.935e-1       6.449e-6
   1           5942          11986          11242       3.962e-4       2.787e-1       9.853e-6
   1           5072          11020          10534       7.523e-4       3.000e-1       5.149e-8
   1           4723          10680          12471       7.800e-4       2.958e-1       7.802e-6
   1           4038           8051           3920       9.484e-4       3.000e-1       2.885e-6
   1           4525          12065           6452       7.746e-4       3.000e-1       6.641e-6
   1           3476           2727          10424       8.729e-4       2.955e-1       9.128e-6
   1           3991           7237           5715       7.476e-4       3.000e-1       9.914e-6
   1           2845           2213           7215       8.101e-4       2.666e-1       2.974e-6
   1           4877           8052           7682       6.706e-4       3.000e-1       9.389e-6
   1           4663           9938          15739       9.465e-4       3.000e-1       1.000e-5
   1           5602          18527          10528       9.647e-4       3.000e-1       2.139e-7
   1           3466          13691           6578       9.548e-4       3.000e-1       9.568e-6
   1           4740          16304           2670       9.829e-4       3.000e-1       5.433e-6
   1           4645          10534          14834       8.411e-4       1.964e-1       7.686e-7
   1           4041          16224           8839       9.049e-4       3.000e-1       2.913e-6
   1           4244          12816          12305       8.184e-4       2.983e-1       5.340e-7
   1           5154          17308           4541       8.087e-4       2.735e-1       6.001e-6
   1           5256          13234          16702       8.056e-4       2.898e-1       9.888e-6
   1           5324          14831          10897       9.433e-4       2.687e-1       2.168e-6
   1           5126          17916           9366       9.022e-4       2.451e-1       3.442e-7
   1           3991           6712           4131       7.108e-4       2.709e-1       9.012e-6
   1           5115          16158          14699       8.921e-4       3.000e-1       4.476e-7
   1           5290           6066          10024       9.899e-4       3.000e-1       1.148e-7
   1           5445          11468           6826       9.347e-4       2.845e-1       3.020e-8
   1           4588           3145           3396       9.468e-4       2.723e-1       9.164e-6
   1           3334           4964           4259       9.604e-4       3.000e-1       7.307e-7
   1           4255          18194           9939       8.113e-4       3.000e-1       9.565e-6
   1           4455          17513           8637       5.458e-4       3.000e-1       2.466e-7
   1           4771           8753          13413       8.247e-4       3.000e-1       5.604e-6
   1           5238           8285           3974       9.688e-4       1.419e-1       3.223e-6
   1           5128          17687           7677       7.193e-4       3.000e-1       4.428e-7
   1           6679          10622           6859       5.975e-4       3.000e-1       6.330e-7
   1           4203          10273           6219       7.600e-4       3.000e-1       4.298e-7
   1           4863          11274           4648       9.476e-4       2.950e-1       2.440e-7
   1           3819          14883           6271       9.955e-4       3.000e-1       8.768e-6
   1           4585          10553            912       8.910e-4       3.000e-1       2.441e-7
   1           6388          18904            858       9.235e-4       2.953e-1       1.593e-6
   1           4671          12697          21494       8.423e-4       2.790e-1       5.576e-7
   1           5334          14599           2589       8.081e-4       2.918e-1       7.557e-7
   1           3347          17651           4356       9.856e-4       3.000e-1       6.149e-8
   1           5367          12645           8679       6.138e-4       2.939e-1       5.091e-6
   1           4806          17529           5967       8.800e-4       2.786e-1       3.904e-6
   1           4995           7969           1792       9.977e-4       3.000e-1       5.149e-6
   1           3872           6272           5274       9.672e-4       3.000e-1       6.444e-6
   1           4036          25424          10071       7.783e-4       3.000e-1       5.236e-7
   1           5474          14064           9845       9.098e-4       2.800e-1       8.175e-6
   1           4894          11663           9073       8.898e-4       3.000e-1       4.595e-6
   1           5763          13477           9726       8.137e-4       3.000e-1       6.566e-7
   1           4778          15164          12736       6.706e-4       2.813e-1       2.082e-8
   1           4428          13987           3506       9.941e-4       3.000e-1       4.086e-6
   1           5349          17235           6771       8.648e-4       2.985e-1       2.641e-6
   1           6686          14706           2449       8.717e-4       2.777e-1       1.549e-6
   1           3710          15939          13000       9.032e-4       3.000e-1       3.742e-8
   1           5659          15161           9248       7.268e-4       2.937e-1       8.546e-8
   1           3777          15497           7826       8.120e-4       2.889e-1       5.501e-6
   1           4688           7421           3821       7.726e-4       3.000e-1       1.442e-6
   1           3211          11381           3935       6.487e-4       3.000e-1       1.472e-8
   1           4123          12358           5376       6.724e-4       2.977e-1       4.350e-7
   1           3543          17813           7363       8.119e-4       3.000e-1       1.500e-6
   1           4989           9173           9575       6.990e-4       3.000e-1       9.498e-6
   1           4833          14374           8745       7.619e-4       3.000e-1       6.424e-6
   1           3101          16047           6045       9.553e-4       3.000e-1       5.042e-6
   1           4614           3655           6035       7.040e-4       3.000e-1       9.061e-6
   1           4643          14731           4093       7.893e-4       3.000e-1       7.612e-7
   1           4701           9327          10298       9.419e-4       3.000e-1       1.084e-6
   1           4645          11630           5565       9.252e-4       3.000e-1       8.644e-7
   1           4913          14401           2656       9.577e-4       2.962e-1       4.995e-8
   1           5381           5960           4652       9.668e-4       2.940e-1       3.276e-8
   1           4214          10128           3867       8.315e-4       3.000e-1       2.149e-7
   1           3497          14040           6381       9.388e-4       3.000e-1       2.973e-7
   1           5974          15457          12719       6.811e-4       2.913e-1       5.469e-6
   1           4363           1415          21187       5.772e-4       3.000e-1       7.553e-8
   1           5416          12207          13523       9.243e-4       3.000e-1       1.878e-6
   1           6171           8160          11530       9.221e-4       3.000e-1       2.859e-6
   1           4958          10375           5230       6.503e-4       3.000e-1       1.802e-6
   1           3263          10978          10662       9.742e-4       3.000e-1       7.425e-7
   1           4559          18865           8738       9.073e-4       2.969e-1       6.448e-6
   1           5126           6235           6157       7.225e-4       3.000e-1       3.871e-7
   1           5069           4898           4186       9.858e-4       2.995e-1       3.790e-7
   1           4117           5902           5266       9.760e-4       3.000e-1       1.182e-6
   1           4609           9066          11078       6.606e-4       3.000e-1       8.518e-6
   1           6281          10994           5119       8.034e-4       2.474e-1       3.879e-7
   1           6557          10268           8205       7.389e-4       3.000e-1       5.961e-7
   1           3282          21329           3552       9.563e-4       2.771e-1       2.343e-7
   1           4854          14194           9845       9.803e-4       3.000e-1       1.032e-7
   1           3746          10087           3382       7.929e-4       3.000e-1       9.317e-6
   1           3982           7463           6757       7.196e-4       3.000e-1       2.681e-6
   1           6078          16630           6057       6.546e-4       3.000e-1       3.247e-6
   1           4149           6944           9389       7.276e-4       2.930e-1       8.309e-7
   1           3617          14226           1253       9.606e-4       2.759e-1       8.417e-6
   1           3516           7981           3879       9.776e-4       3.000e-1       6.705e-8
   1           4182          16145          10797       9.972e-4       2.962e-1       5.216e-7
   1           4041          12150          12828       8.314e-4       2.976e-1       5.031e-8
   1           4030           8259           8482       8.730e-4       3.000e-1       4.710e-6
   1           5771          13403           7697       8.482e-4       3.000e-1       9.324e-6
   1           3918          13681          11186       9.429e-4       3.000e-1       7.768e-6
   1           4141          15431           9798       1.000e-3       3.000e-1       1.812e-6
   1           2981           6561           2060       9.268e-4       3.000e-1       3.036e-7
   1           6764          10991           9457       6.579e-4       2.923e-1       5.701e-7
   1           4727          10961            850       6.148e-4       2.907e-1       5.047e-6
   1           3973          13024           8512       9.707e-4       2.860e-1       9.950e-6
   1           2686          15088          14210       8.740e-4       3.000e-1       1.152e-7
   1           3347          14530           8004       9.642e-4       3.000e-1       6.287e-6
   1           4012          14848           6570       9.288e-4       2.879e-1       5.893e-7
   1           5232           7830           3072       9.947e-4       3.000e-1       5.844e-7
   1           3202           3447          21678       8.427e-4       1.982e-1       1.915e-6
   1           3742          22120          15408       9.748e-4       3.000e-1       2.327e-6
   1           4121           6315           2257       9.184e-4       3.000e-1       7.048e-6
   1           4647           6434           5018       9.793e-4       2.843e-1       7.856e-6
   1           6081          16036           2726       7.075e-4       3.000e-1       7.354e-6
   1           4374           8195          11189       7.127e-4       2.629e-1       8.874e-6
   1           4204          16870           5678       8.593e-4       2.951e-1       6.419e-8
   1           5052           9130          10494       1.000e-3       3.000e-1       1.623e-6
   1           6497          16857           9072       8.688e-4       2.892e-1       4.656e-6
   1           5884          16025           3586       5.329e-4       3.000e-1       1.806e-6
   1           5924          16730           4660       6.896e-4       2.907e-1       1.628e-6
   1           4388          19258           5149       9.308e-4       2.959e-1       1.719e-8
   1           4111           9291           4882       9.337e-4       3.000e-1       1.192e-6
   1           3939          14039          10191       9.798e-4       3.000e-1       4.104e-6
   1           4709          10826           9080       8.112e-4       3.000e-1       2.971e-7
   1           3386          15152          12516       9.401e-4       3.000e-1       6.921e-6
   1           4383           3855          12861       6.558e-4       2.981e-1       7.070e-6
   1           5808          16371           7764       7.153e-4       2.938e-1       5.353e-6
   1           4604          14547          12137       5.685e-4       3.000e-1       1.171e-7
   1           4027          14627          12158       8.135e-4       2.977e-1       1.000e-5
   1           3640           6975          11850       9.980e-4       3.000e-1       7.887e-6
   1           5050          11654           4930       9.135e-4       3.000e-1       3.482e-8
   1           4600          10147          13738       6.383e-4       3.000e-1       3.186e-6
   1           4292          12547           6546       7.521e-4       3.000e-1       7.168e-6
   1           3698          15986           9502       9.821e-4       3.000e-1       5.866e-7
   1           5335          13023           4857       9.743e-4       1.746e-1       5.313e-8
   1           4577          13808           3108       8.866e-4       3.000e-1       2.859e-7
   1           4521          11260           4444       8.709e-4       3.000e-1       8.245e-6
   1           6033          15945           5240       7.523e-4       3.000e-1       1.472e-7
   1           3730           8246           6982       8.644e-4       3.000e-1       4.800e-8
   1           3890          14554           1219       8.718e-4       3.000e-1       3.370e-6
   1           4861          14199           8185       9.421e-4       2.449e-1       4.795e-6
   1           5910          15580           6520       8.774e-4       3.000e-1       4.666e-7
   1           5648           9758          14610       5.939e-4       3.000e-1       1.676e-6
   1           4124           7047           4629       7.767e-4       3.000e-1       1.008e-6
   1           4622           3778          14006       9.201e-4       1.477e-1       1.000e-5
   1           4961          11196           6240       7.991e-4       3.000e-1       3.623e-6
   1           4055           6385           3902       8.845e-4       3.000e-1       8.969e-6
   1           6860          12795           1364       8.504e-4       3.000e-1       8.443e-7
   1           6041          10756           1425       7.640e-4       3.000e-1       1.547e-7
   1           3236          17466          15098       9.365e-4       3.000e-1       1.161e-6
   1           5209          14998          18042       9.572e-4       3.000e-1       8.861e-8
   1           4996           9951           4625       8.799e-4       3.000e-1       8.447e-7
   1           4749          19695           4794       8.496e-4       3.000e-1       7.406e-7
   1           3754          13573          11403       8.964e-4       3.000e-1       2.859e-7
   1           3903           2680           7848       7.796e-4       2.586e-1       2.970e-7
   1           2877          10607           5271       7.286e-4       2.991e-1       1.682e-6
   1           4476          20219          16845       6.778e-4       3.000e-1       9.588e-6
   1           3473          10563            219       9.343e-4       3.000e-1       2.554e-7
   1           3963          10369           1224       9.886e-4       3.000e-1       1.755e-7
   1           5993          11949           5300       9.917e-4       3.000e-1       7.635e-7
   1           4060           9531          12586       8.196e-4       2.765e-1       3.155e-6
   1           5718          10013           6522       9.470e-4       3.000e-1       8.202e-6
   1           4504          13588           1670       9.391e-4       1.278e-1       1.511e-6
   1           3774          14549           1199       7.408e-4       3.000e-1       7.344e-6
   1           7044          13592           5953       5.425e-4       3.000e-1       1.347e-6
   1           4741           7634           4495       1.000e-3       2.947e-1       2.000e-6
   1           3691          13688          15304       9.816e-4       2.816e-1       1.135e-6
   1           6602           7218           5294       5.325e-4       2.865e-1       2.794e-8
   1           6111          12813           6983       9.461e-4       3.000e-1       6.459e-6
   1           4950          18917           5963       9.198e-4       3.000e-1       1.207e-7
   1           5164           7677           7545       8.075e-4       3.000e-1       2.753e-6
   1           4521          15316           1181       5.425e-4       3.000e-1       2.089e-6
   1           5240          12737          15724       7.396e-4       2.033e-1       2.650e-7
   1           4240          13361           6372       6.940e-4       3.000e-1       2.877e-6
   1           4609          12957           4291       9.768e-4       3.000e-1       4.598e-6
   1           3970          16644           7228       8.809e-4       3.000e-1       1.456e-6
   1           6367          15885           6368       7.637e-4       3.000e-1       5.806e-8
   1           3873           3152           5961       9.832e-4       2.189e-1       6.102e-6
   1           4213          15850           7876       9.061e-4       3.000e-1       8.090e-6
   1           4420          14515          10691       7.015e-4       3.000e-1       6.817e-6
   1           4306           8022           5318       7.442e-4       2.929e-1       1.384e-6
   1           3870           1187           9787       4.137e-4       3.000e-1       2.189e-7
   1           5512          18170          11028       7.419e-4       3.000e-1       3.503e-6
   1           5359           8222           6533       6.758e-4       2.948e-1       6.307e-6
   1           4262           8676           9143       6.397e-4       2.982e-1       7.581e-6
   1           4984          16968           3101       8.121e-4       3.000e-1       1.515e-6
   1           3638          14195           4725       6.999e-4       2.970e-1       1.000e-5
   1           5048           9298           3996       7.025e-4       3.000e-1       1.744e-7
   1           3356           6676           9255       9.415e-4       3.000e-1       8.588e-6
   1           4145          15566           7172       1.000e-3       3.000e-1       3.661e-7
   1           4434          10229           3982       9.121e-4       2.606e-1       1.000e-5
   1           5014          14462           7685       9.721e-4       2.972e-1       5.380e-6
   1           4625          15999            853       9.234e-4       3.000e-1       2.455e-7
   1           4999          13442           6935       7.700e-4       3.000e-1       5.783e-6
   1           4196           7719          16083       9.247e-4       2.558e-1       5.683e-6
   1           3997           7866           3609       8.768e-4       2.703e-1       8.718e-7
   1           5025           5552           3488       7.961e-4       3.000e-1       2.218e-7
   1           5326          12738          11565       7.948e-4       2.933e-1       2.821e-7
   1           3403           4073           2880       8.023e-4       2.988e-1       3.626e-7
   1           4457          11361           8805       8.140e-4       2.836e-1       4.282e-6
   1           4715           7445           3546       6.905e-4       2.915e-1       6.565e-6
   1           5003           7333           6790       8.536e-4       3.000e-1       8.756e-6
   1           3485          16053          15680       6.908e-4       2.943e-1       8.966e-6
   1           5457          18015          10265       8.647e-4       3.000e-1       3.462e-6
   1           4497          20081           4564       9.451e-4       3.000e-1       5.742e-6
   1           4826           5499           7527       5.932e-4       3.000e-1       1.894e-6
   1           4926           6571           7339       8.600e-4       2.010e-1       6.106e-7
   1           4530          10315           8067       9.480e-4       3.000e-1       9.193e-7
   1           3751          12173           4773       8.585e-4       3.000e-1       4.789e-6
   1           5503          13767           5867       4.715e-4       3.000e-1       3.312e-6
   1           4386          11788           4755       8.414e-4       2.846e-1       6.944e-7
   1           4999          12107           6766       8.135e-4       2.910e-1       1.800e-6
   1           2645          15329          13013       8.766e-4       3.000e-1       3.775e-6
   1           3885          14323           7663       7.844e-4       3.000e-1       7.543e-6
   1           4011           4792           6347       9.499e-4       3.000e-1       9.014e-8
   1           5226          11628           6557       6.717e-4       2.934e-1       6.933e-6
   1           4649          16554           2561       9.232e-4       3.000e-1       7.294e-6
   1           4700          11676           6352       9.714e-4       3.000e-1       1.337e-7
   1           5984           5491           2091       9.815e-4       2.792e-1       6.812e-6
   1           4680          16413           3838       9.183e-4       3.000e-1       2.484e-7
   1           3385           4596           6174       9.789e-4       3.000e-1       7.814e-6
   1           5375          16601           4890       6.829e-4       2.993e-1       4.147e-7
   1           5969           5827           2097       8.821e-4       3.000e-1       2.541e-6
   1           5187           3977           7888       7.329e-4       2.603e-1       3.166e-6
   1           3407           9734           3811       9.268e-4       3.000e-1       7.841e-6
   1           5342          13228           6990       6.351e-4       3.000e-1       3.845e-7
   1           5480          13699           6773       5.354e-4       3.000e-1       4.817e-6
   1           3849           4864           2069       8.140e-4       2.941e-1       1.751e-6
   1           4711          17494          11551       8.652e-4       3.000e-1       3.979e-6
   1           5168          15394            284       7.083e-4       3.000e-1       1.265e-7
   1           4851          12822           9138       7.362e-4       3.000e-1       4.772e-7
   1           4107           8766          14821       9.218e-4       2.735e-1       1.263e-6
   1           4837          20176           6378       9.990e-4       2.803e-1       4.893e-6
   1           5141          13293           5957       9.910e-4       3.000e-1       1.076e-6
   1           5713           6195           2963       7.684e-4       3.000e-1       6.146e-7
   1           3479          12534           5849       9.136e-4       2.154e-1       6.624e-6
   1           4630          15610           4738       8.173e-4       3.000e-1       7.776e-6
   1           5674          16557          10578       8.826e-4       2.992e-1       2.156e-6
   1           4907          17192           4791       1.000e-3       3.000e-1       2.918e-8
   1           4036          16316           5120       8.190e-4       2.991e-1       2.597e-6
   1           4141           7043           6400       8.745e-4       3.000e-1       5.575e-6
   1           5345          10142          12793       9.720e-4       2.509e-1       2.787e-7
   1           6281          21331           7459       9.391e-4       3.000e-1       5.485e-7
   1           4066           6292          13347       8.134e-4       3.000e-1       4.921e-7
   1           3817          14865           8189       7.942e-4       3.000e-1       1.553e-7
   1           3164           9646           5386       9.640e-4       2.185e-1       1.363e-6
   1           4520           8827           7336       9.379e-4       3.000e-1       1.706e-7
   1           5831          19043          11935       7.531e-4       2.926e-1       7.795e-6
   1           4561           3770           7672       7.441e-4       3.000e-1       1.000e-5
   1           6950           3655          12109       8.225e-4       2.578e-1       6.729e-6
   1           4308           4165           5141       7.904e-4       3.000e-1       6.823e-8
   1           4204          14370           3540       9.628e-4       3.000e-1       7.625e-6
   1           5275          11008           3617       5.511e-4       2.957e-1       5.213e-7
   1           4596          10980           3533       6.753e-4       3.000e-1       5.094e-7
   1           4758          13114          10476       5.792e-4       3.000e-1       2.715e-6
   1           4709           6850           6122       9.903e-4       2.986e-1       1.681e-6
   1           5361          18068           6379       4.604e-4       3.000e-1       3.700e-7
   1           5561          10898           9340       8.138e-4       2.663e-1       5.227e-6
   1           4977          10200           7362       6.118e-4       3.000e-1       8.605e-7
   1           6307           9691           5360       8.805e-4       2.952e-1       2.495e-6
   1           3937           9065           3566       9.471e-4       2.178e-1       3.081e-6
   1           5092          11123           4242       7.882e-4       3.000e-1       8.189e-6
   1           4318           7048           9111       9.893e-4       3.000e-1       5.807e-6
   1           3847          11201           6444       8.612e-4       3.000e-1       2.898e-8
   1           4532          17841           8866       9.506e-4       3.000e-1       3.338e-7
   1           4870           8104           9744       8.523e-4       2.651e-1       2.861e-6
   1           5291          10385           4929       7.181e-4       2.884e-1       7.644e-7
   1           5875          11082           6277       5.560e-4       2.858e-1       7.125e-6
   1           5179          10828           7982       6.026e-4       3.000e-1       8.600e-6
   1           4091           4258           9571       7.348e-4       3.000e-1       1.000e-5
   1           3949          14129          10809       9.316e-4       2.982e-1       8.952e-6
   1           3872          16666           5151       9.999e-4       3.000e-1       1.105e-6
   1           3948          16072           3701       8.803e-4       2.829e-1       7.822e-7
   1           4692           8211          15380       9.086e-4       2.663e-1       7.924e-6
   1           5629          13062            287       9.051e-4       3.000e-1       2.639e-6
   1           5317          17095           6855       9.513e-4       3.000e-1       2.767e-7
   1           4248           5097          10099       7.627e-4       3.000e-1       5.308e-8
   1           4164           5013          11718       7.385e-4       3.000e-1       7.761e-6
   1           4267           1589           4534       5.947e-4       3.000e-1       4.088e-7
   1           4715          10807          10016       9.363e-4       3.000e-1       8.658e-6
   1           5710          13491           5954       8.756e-4       2.697e-1       9.056e-6
   1           3986           7892           8481       9.471e-4       2.510e-1       6.302e-7
   1           6131          16194           5452       7.745e-4       3.000e-1       4.899e-6
   1           4683          10590           2911       8.606e-4       3.000e-1       3.288e-8
   1           4098          13948           1224       9.067e-4       3.000e-1       1.683e-6
   1           4476           7239          13606       8.670e-4       3.000e-1       4.213e-8
   1           4192          11242           1110       7.741e-4       3.000e-1       1.982e-8
   1           3154           8135          20980       8.085e-4       2.729e-1       3.461e-8
   1           4384          10567           5016       7.134e-4       2.994e-1       8.315e-6
   1           2954          14495           2045       1.000e-3       2.820e-1       3.124e-6
   1           4491          16675           6095       7.332e-4       3.000e-1       7.928e-6
   1           6051          13104          11434       8.175e-4       3.000e-1       5.973e-6
   1           3821           5556           5105       7.476e-4       2.961e-1       3.985e-6
   1           3585          14430            553       9.236e-4       2.992e-1       2.719e-7
   1           5507           6629           3032       7.788e-4       3.000e-1       9.354e-7
   1           4533          21589           6599       7.812e-4       3.000e-1       1.000e-5
   1           4041          15853          12322       6.822e-4       3.000e-1       9.051e-6
   1           5404          14839           4483       7.576e-4       3.000e-1       1.358e-7
   1           4752           6395           7558       9.396e-4       2.978e-1       4.664e-6
   1           4494          11324           7964       9.807e-4       2.300e-1       5.337e-6
   1           4002           7884           5540       7.485e-4       3.000e-1       9.236e-6
   1           4278           2533           1692       9.617e-4       3.000e-1       9.201e-7
   1           3245          11805           1987       8.602e-4       2.998e-1       2.006e-6
   1           4895           7232           4896       8.874e-4       2.884e-1       1.678e-7
   1           4090           8945           9935       7.158e-4       2.995e-1       9.741e-6
   1           4451          12355           7643       9.605e-4       3.000e-1       9.116e-6
   1           5335           7440           8737       8.750e-4       2.778e-1       1.000e-5
   1           4491          10693           8845       9.272e-4       2.758e-1       3.198e-6
   1           5282          13864           4056       7.436e-4       3.000e-1       3.736e-6
   1           4268           6482           8750       9.630e-4       2.868e-1       2.959e-6
   1           3184          11793           4636       8.381e-4       3.000e-1       1.794e-6
   1           5008          11944           4456       8.032e-4       3.000e-1       3.611e-6
   1           4314           9884           4311       7.862e-4       2.538e-1       8.447e-7
   1           5052           5136           9383       9.294e-4       2.780e-1       2.081e-6
   1           2860          14016           5980       8.434e-4       3.000e-1       7.943e-6
   1           5044           7305          11588       6.828e-4       2.748e-1       8.576e-6
   1           3821           6272          11019       8.389e-4       3.000e-1       6.004e-8
   1           4799           9759            876       6.491e-4       3.000e-1       1.794e-6
   1           4419           5745           5932       7.892e-4       2.774e-1       1.822e-6
   1           4844          11588           7130       9.026e-4       2.936e-1       2.077e-6
   1           6086           6669           5672       9.738e-4       2.857e-1       9.860e-6
   1           4689          13842           2785       8.697e-4       3.000e-1       5.122e-7
   1           4519           7386           6759       8.721e-4       2.686e-1       6.983e-8
   1           4173          14123           3710       9.946e-4       2.941e-1       2.351e-7
   1           4166          17597           1026       8.386e-4       3.000e-1       1.714e-6
   1           5248           3955           9963       9.310e-4       2.241e-1       1.369e-7
