scenario      Ne              t             Na           µmic_1        pmic_1        snimic_1    
   1           5324          17902           6445       8.946e-4       3.000e-1       1.660e-6
   1           4770          15797          11369       9.232e-4       2.669e-1       8.624e-6
   1           3849          12411          14377       5.827e-4       3.000e-1       7.156e-6
   1           4583           4085           9018       3.760e-4       3.000e-1       5.265e-6
   1           5168          16582           7420       7.263e-4       3.000e-1       1.307e-6
   1           7082           9561           8727       5.202e-4       2.945e-1       9.975e-6
   1           4641          16563           4662       8.735e-4       3.000e-1       5.490e-6
   1           5416           7268           8708       7.579e-4       2.628e-1       2.042e-6
   1           5624          16474           4782       5.796e-4       2.885e-1       5.463e-6
   1           4820           9551          12257       9.467e-4       3.000e-1       8.335e-6
   1           4496          11214           8910       5.149e-4       3.000e-1       8.456e-6
   1           6389          17319           4605       9.224e-4       2.691e-1       1.300e-6
   1           3909           9806           5070       9.496e-4       2.483e-1       1.000e-5
   1           5328           4640          12607       8.179e-4       2.961e-1       8.527e-7
   1           4636          19440           2924       8.640e-4       2.711e-1       9.052e-6
   1           4954          15853           5669       8.706e-4       3.000e-1       1.000e-5
   1           4608          17202           3627       9.631e-4       2.994e-1       6.612e-8
   1           4659           9947           7800       8.176e-4       2.567e-1       9.732e-6
   1           4577          11707           3377       6.572e-4       3.000e-1       5.759e-6
   1           3974           7407          10180       9.765e-4       3.000e-1       1.903e-6
   1           4874          19390          15497       6.033e-4       3.000e-1       6.534e-7
   1           4443          17359           2504       7.785e-4       2.656e-1       3.064e-6
   1           4720          13238           9938       8.355e-4       3.000e-1       2.477e-6
   1           3951          15431          12224       5.935e-4       3.000e-1       1.000e-5
   1           5572          11666           1908       6.345e-4       2.891e-1       4.251e-6
   1           4640          21654          14346       8.788e-4       2.906e-1       3.366e-6
   1           3034          12798           1166       8.770e-4       3.000e-1       9.446e-6
   1           3967           2762           9987       7.524e-4       3.000e-1       1.000e-5
   1           4151          10568          16056       4.582e-4       3.000e-1       1.430e-6
   1           3690          12716           4652       6.371e-4       3.000e-1       2.200e-6
   1           5256           9904           6763       3.832e-4       3.000e-1       8.587e-6
   1           4539           9304           4891       9.149e-4       3.000e-1       1.898e-6
   1           4789          12961           9929       8.255e-4       3.000e-1       2.641e-6
   1           6405          14252          10802       7.211e-4       2.736e-1       4.081e-6
   1           5092           9475          11101       8.919e-4       2.911e-1       3.597e-6
   1           3982          11013          10730       7.745e-4       3.000e-1       1.000e-5
   1           5718           9104           4682       9.136e-4       2.787e-1       2.949e-7
   1           5229          15569          17560       7.336e-4       3.000e-1       2.551e-6
   1           2778           9941           6635       9.858e-4       3.000e-1       1.000e-5
   1           6178          13413          17209       6.214e-4       2.433e-1       1.000e-5
   1           5861           8079           6456       5.562e-4       2.971e-1       9.319e-6
   1           5653          14339           1947       7.584e-4       2.342e-1       2.367e-6
   1           7284          13087           3304       5.878e-4       2.893e-1       1.572e-6
   1           5687          11169           6633       7.990e-4       2.939e-1       6.351e-6
   1           4660          12796           7898       7.191e-4       3.000e-1       7.018e-6
   1           5230          12021          14451       8.167e-4       3.000e-1       1.000e-5
   1           3658           6964           5245       9.786e-4       3.000e-1       1.000e-5
   1           5056          11786           4957       7.995e-4       2.827e-1       1.047e-6
   1           4216          15387           7493       7.765e-4       2.994e-1       7.218e-6
   1           5133           3511           5013       8.386e-4       3.000e-1       2.595e-6
   1           4563           5829           6603       5.561e-4       2.898e-1       4.099e-7
   1           6596          17969          11824       8.413e-4       3.000e-1       3.107e-7
   1           4431          11206          12558       5.440e-4       2.971e-1       1.543e-6
   1           4280           9607          17720       6.607e-4       3.000e-1       9.644e-6
   1           5381           1021           9814       3.545e-4       3.000e-1       1.000e-5
   1           6129           6833           5976       4.999e-4       3.000e-1       1.168e-6
   1           4405          10005           5612       9.511e-4       3.000e-1       8.701e-6
   1           4212          15250          15177       9.417e-4       3.000e-1       5.273e-6
   1           3120          10490           9673       7.212e-4       2.659e-1       1.033e-6
   1           5554          13550          16897       5.448e-4       3.000e-1       9.258e-6
   1           6486           8840           5355       4.812e-4       3.000e-1       8.586e-6
   1           4696          15215           6095       5.449e-4       3.000e-1       3.302e-6
   1           4683          15892          17377       6.490e-4       3.000e-1       9.703e-6
   1           4680          14477          10692       8.102e-4       3.000e-1       2.819e-6
   1           3155          19911           8683       6.141e-4       2.965e-1       7.107e-6
   1           5977           5270          12816       6.727e-4       3.000e-1       1.000e-5
   1           3688          13564          12308       9.322e-4       3.000e-1       1.610e-6
   1           5515           7524          17219       7.497e-4       3.000e-1       8.685e-6
   1           2990           8980           7231       6.396e-4       3.000e-1       5.266e-7
   1           5626          19756           4006       5.794e-4       3.000e-1       1.301e-6
   1           3701           8011          14655       9.844e-4       2.309e-1       1.000e-5
   1           4976          15805           9030       6.271e-4       2.790e-1       1.899e-6
   1           6342          13108          17456       3.616e-4       2.858e-1       3.009e-6
   1           3067          10706           7088       7.578e-4       3.000e-1       4.495e-6
   1           3936          14725           7700       5.800e-4       3.000e-1       1.000e-5
   1           4161          17268           7108       9.437e-4       3.000e-1       1.898e-6
   1           3219          14440           3467       6.380e-4       3.000e-1       7.406e-6
   1           5285          10387           7813       5.037e-4       2.992e-1       2.874e-6
   1           4143           7152           9541       8.018e-4       2.907e-1       2.867e-6
   1           5224          11554           5093       8.683e-4       3.000e-1       1.154e-6
   1           6411          12051           6081       7.408e-4       2.529e-1       1.661e-6
   1           4201          20671           8744       7.702e-4       2.007e-1       9.869e-6
   1           5219           9896           8417       9.102e-4       3.000e-1       1.242e-6
   1           5124           1725           7846       6.737e-4       1.745e-1       4.581e-6
   1           4184          11727          17528       9.225e-4       2.860e-1       1.000e-5
   1           4239          16125            390       8.546e-4       3.000e-1       7.745e-6
   1           3801           6799           6145       6.359e-4       3.000e-1       9.309e-6
   1           3961           3118           4879       8.284e-4       3.000e-1       1.000e-5
   1           3825           9585          17326       9.458e-4       2.796e-1       9.830e-6
   1           6074          11759           5690       7.396e-4       3.000e-1       4.366e-6
   1           6596          14644          12684       8.525e-4       3.000e-1       2.942e-7
   1           4224           7566          11332       7.757e-4       2.223e-1       1.000e-5
   1           4991          11091           5838       6.184e-4       3.000e-1       5.456e-6
   1           5062          16311           1168       9.861e-4       1.592e-1       6.573e-6
   1           4066           9790           2621       9.123e-4       2.839e-1       4.116e-7
   1           4624          10801           8895       7.938e-4       3.000e-1       9.809e-6
   1           4895           9996          10952       9.600e-4       2.878e-1       6.947e-6
   1           4189           8193           2482       6.977e-4       3.000e-1       4.556e-6
   1           4773          14695          13472       9.301e-4       3.000e-1       8.976e-7
   1           3949          11782           7507       8.654e-4       2.834e-1       7.149e-6
   1           4396          11175           5639       9.159e-4       2.526e-1       3.960e-7
   1           4031           9246           7090       8.512e-4       2.925e-1       2.562e-6
   1           4084           9205           7768       6.475e-4       3.000e-1       7.624e-6
   1           6179          17078           4277       7.531e-4       2.945e-1       9.714e-6
   1           4599          20329           5169       9.380e-4       3.000e-1       9.002e-6
   1           5921          18939           2518       6.983e-4       3.000e-1       9.361e-6
   1           5250          10070           2926       4.286e-4       3.000e-1       2.568e-6
   1           4884           8465           9003       6.498e-4       2.825e-1       1.674e-6
   1           3047          21301           9504       9.448e-4       3.000e-1       1.000e-5
   1           4419          21241           4999       7.279e-4       3.000e-1       6.839e-6
   1           4102           9625           3937       9.676e-4       2.888e-1       6.552e-6
   1           5768          20424           7079       8.937e-4       2.695e-1       6.498e-6
   1           5221          12656         95.316       8.409e-4       2.976e-1       4.771e-6
   1           5276          10993           4070       7.235e-4       2.830e-1       8.868e-6
   1           6130          10043          14372       9.587e-4       3.000e-1       9.094e-6
   1           4353          13857            899       5.319e-4       3.000e-1       7.744e-6
   1           4726          11075           6852       7.900e-4       3.000e-1       8.682e-6
   1           4601          16716           9999       8.098e-4       3.000e-1       1.000e-5
   1           4718          16336           7415       6.964e-4       2.993e-1       5.944e-6
   1           3597           5502           4637       8.016e-4       3.000e-1       1.370e-7
   1           4340          14238          10116       7.414e-4       3.000e-1       7.411e-6
   1           5816          20213           4394       5.967e-4       2.976e-1       1.934e-6
   1           3293          18096          11474       5.389e-4       2.991e-1       6.725e-6
   1           3775           4224           7504       5.415e-4       2.928e-1       8.386e-6
   1           4018          13400           3559       6.924e-4       3.000e-1       7.057e-6
   1           6769          16833           9025       5.607e-4       2.916e-1       4.619e-6
   1           6763           2765           4422       9.861e-4       2.986e-1       2.432e-6
   1           4588          11663          10300       9.191e-4       3.000e-1       1.000e-5
   1           5113           9820           2346       8.379e-4       2.884e-1       9.671e-7
   1           3545          11216           7299       8.348e-4       3.000e-1       1.000e-5
   1           4571          18600           7652       9.862e-4       3.000e-1       7.606e-6
   1           4505          18439           4658       6.264e-4       2.906e-1       1.000e-5
   1           4209          12778          10961       9.819e-4       3.000e-1       9.497e-6
   1           6018           1969           5475       7.619e-4       3.000e-1       5.081e-7
   1           3939          10602          10135       7.242e-4       3.000e-1       9.243e-6
   1           4641          15641          12100       8.314e-4       2.969e-1       1.437e-7
   1           4973          10891           6559       9.163e-4       3.000e-1       6.372e-7
   1           2625           3283          10926       8.648e-4       3.000e-1       9.270e-6
   1           5190          15256           4291       7.543e-4       3.000e-1       8.764e-6
   1           3909          16440           8754       8.375e-4       2.947e-1       7.040e-6
   1           4736           7704           7664       7.734e-4       2.240e-1       8.173e-6
   1           5591          16397           2908       6.370e-4       3.000e-1       3.233e-6
   1           3854          11870           4067       8.677e-4       1.597e-1       9.969e-6
   1           4725          15877          14907       8.472e-4       2.962e-1       6.031e-6
   1           4030           1719          11849       7.083e-4       2.067e-1       5.977e-6
   1           3337           8158           5381       9.356e-4       2.677e-1       4.586e-6
   1           4680          11871           6871       6.295e-4       2.875e-1       9.418e-6
   1           3695           3932          12549       8.764e-4       2.679e-1       8.727e-6
   1           4832          13172           7278       6.497e-4       2.958e-1       9.865e-6
   1           3769          16344           2152       7.851e-4       3.000e-1       6.065e-6
   1           3770          13984          12906       9.117e-4       3.000e-1       9.403e-6
   1           5531          17895           1254       8.003e-4       3.000e-1       4.654e-6
   1           4404           8023          13234       9.799e-4       2.993e-1       5.417e-6
   1           3850           5049           6145       6.890e-4       2.915e-1       9.234e-6
   1           5166          20169           5348       6.219e-4       3.000e-1       4.995e-6
   1           5288           7444           4250       5.568e-4       3.000e-1       9.713e-6
   1           3296           8542           6259       8.738e-4       2.500e-1       1.000e-5
   1           3802           5928           9176       9.413e-4       2.945e-1       6.948e-6
   1           3516           8877          13084       8.899e-4       1.816e-1       8.266e-6
   1           3632           5183           4816       9.407e-4       3.000e-1       4.700e-6
   1           5063           9748           6022       7.835e-4       2.710e-1       4.800e-6
   1           5605          14465           4761       7.572e-4       2.993e-1       9.873e-6
   1           4284          15818           3577       9.142e-4       2.970e-1       1.549e-6
   1           5786          11285           4902       6.575e-4       3.000e-1       9.919e-6
   1           4416          10489           9013       8.020e-4       2.924e-1       3.189e-6
   1           1953            250          11331       7.260e-4       3.000e-1       2.136e-7
   1           3626          10044           8347       9.454e-4       2.711e-1       9.396e-6
   1           4677          13833           1334       5.769e-4       3.000e-1       9.397e-6
   1           3173          10134           3226       5.736e-4       2.989e-1       1.658e-6
   1           5288          17236           7551       3.888e-4       3.000e-1       1.076e-6
   1           4259          15395           3371       9.247e-4       2.920e-1       5.420e-6
   1           5511          10808           3354       7.785e-4       3.000e-1       2.801e-6
   1           5571           9647           7972       4.449e-4       2.776e-1       7.882e-6
   1           5935           4482           7426       8.643e-4       3.000e-1       8.267e-6
   1           5239          17247           7614       9.937e-4       2.929e-1       1.110e-6
   1           4712          15958           1980       7.556e-4       2.957e-1       4.546e-6
   1           4077          10001           3293       9.706e-4       3.000e-1       6.515e-7
   1           5903           3371           9545       3.177e-4       3.000e-1       2.266e-7
   1           4558           9756           3612       8.942e-4       2.409e-1       6.611e-6
   1           3822          13132          11453       6.909e-4       3.000e-1       1.005e-6
   1           2973           7275          13603       9.796e-4       2.906e-1       1.000e-5
   1           2776          12860          11531       7.601e-4       2.909e-1       9.288e-6
   1           5108          20544          13793       6.119e-4       2.572e-1       8.158e-7
   1           5424           8035           5686       4.775e-4       2.927e-1       1.361e-6
   1           6032           8366           3954       5.581e-4       2.848e-1       1.774e-6
   1           4116          10559          18227       5.018e-4       3.000e-1       9.769e-6
   1           3501           5642           6047       7.136e-4       3.000e-1       4.202e-7
   1           5757           1549           8237       5.405e-4       1.847e-1       7.517e-7
   1           4576          16701           6701       6.900e-4       2.978e-1       1.251e-7
   1           4548          15397          19721       5.498e-4       3.000e-1       9.944e-6
   1           4264          11791          12821       6.885e-4       3.000e-1       1.000e-5
   1           4298          10300           3705       7.654e-4       2.657e-1       1.000e-5
   1           4164          12601           7407       9.760e-4       2.978e-1       5.392e-6
   1           3785          19998           5902       9.594e-4       3.000e-1       8.249e-6
   1           4127          10955           9459       8.048e-4       3.000e-1       9.425e-6
   1           5780          11227          15194       8.934e-4       3.000e-1       7.198e-7
   1           5471           9179           7864       5.241e-4       3.000e-1       9.818e-6
   1           3927          14121           4308       7.024e-4       2.785e-1       4.083e-7
   1           4480          11511           4538       8.918e-4       3.000e-1       1.000e-5
   1           4638          14481           6588       9.560e-4       3.000e-1       1.000e-5
   1           3002           5968           3908       9.086e-4       3.000e-1       8.617e-6
   1           3151         36.827          12902       3.604e-4       3.000e-1       3.242e-6
   1           3874          13697           5689       7.390e-4       3.000e-1       9.233e-6
   1           5097          20474           7620       6.237e-4       3.000e-1       5.493e-6
   1           4868          18499           1411       9.456e-4       3.000e-1       1.897e-6
   1           3399          13328          10155       9.423e-4       3.000e-1       1.296e-6
   1           4430          20063           6274       7.760e-4       3.000e-1       6.511e-6
   1           6252          19238          10078       7.325e-4       3.000e-1       6.163e-7
   1           3960           7910          10994       7.335e-4       3.000e-1       1.000e-5
   1           4357          12560           7937       9.519e-4       2.752e-1       1.000e-5
   1           4438           5509           7583       8.479e-4       3.000e-1       6.938e-6
   1           3894          14350          14381       7.734e-4       3.000e-1       1.000e-5
   1           5118           7541           9733       5.677e-4       3.000e-1       8.579e-7
   1           4168          12203           7756       9.174e-4       2.692e-1       2.871e-7
   1           5528          14848           1249       5.362e-4       3.000e-1       8.733e-6
   1           4815          16433           2182       8.661e-4       2.950e-1       1.000e-5
   1           6805           9981           4213       7.723e-4       2.901e-1       2.371e-7
   1           5123          12035           7234       7.177e-4       3.000e-1       1.000e-5
   1           4651          21460           8550       6.671e-4       3.000e-1       9.807e-6
   1           3954          16830           4337       9.181e-4       2.975e-1       9.437e-6
   1           4754          15277          10373       9.927e-4       2.926e-1       9.827e-6
   1           4755          13861          10962       8.743e-4       2.532e-1       1.844e-6
   1           4887          15162           7563       9.242e-4       3.000e-1       9.534e-6
   1           3264          16142           5819       7.333e-4       2.906e-1       1.883e-7
   1           5841          17108           8945       4.009e-4       3.000e-1       4.364e-6
   1           4164           8280           2258       7.806e-4       2.953e-1       2.274e-6
   1           4521          18089           9947       9.165e-4       3.000e-1       1.292e-6
   1           4918           8273           5504       7.888e-4       2.919e-1       2.929e-6
   1           4170          13115          16472       7.709e-4       2.703e-1       1.664e-6
   1           4644          21126          12086       8.445e-4       3.000e-1       1.606e-6
   1           4933           9901          13828       7.311e-4       3.000e-1       8.543e-6
   1           4527          10579           3932       5.547e-4       2.882e-1       3.185e-7
   1           4613          13616           8499       7.029e-4       3.000e-1       5.863e-6
   1           5156          14602          12647       8.406e-4       2.920e-1       8.218e-6
   1           4626           4279           7338       6.813e-4       3.000e-1       1.000e-5
   1           5077          20627          13974       8.027e-4       2.635e-1       2.948e-6
   1           4234          24228           9481       8.950e-4       3.000e-1       4.138e-7
   1           3797          21552           2933       9.151e-4       2.971e-1       1.000e-5
   1           5358           8190          15713       5.439e-4       3.000e-1       1.000e-5
   1           5050          18008           9245       9.203e-4       3.000e-1       1.000e-5
   1           3665          16784           7058       9.774e-4       2.036e-1       7.279e-6
   1           4025          13559          11345       7.946e-4       2.966e-1       1.000e-5
   1           4813           8491           3511       6.132e-4       2.833e-1       9.842e-6
   1           3452           2745           8832       9.048e-4       2.747e-1       7.512e-6
   1           4812          13291           6293       8.922e-4       3.000e-1       9.136e-6
   1           4753           8664           5780       6.029e-4       2.840e-1       3.397e-6
   1           5196           8215           3803       6.531e-4       2.854e-1       8.253e-6
   1           3909          16685           3992       8.671e-4       2.783e-1       5.672e-6
   1           3519          17146          11030       7.468e-4       2.934e-1       2.764e-6
   1           4705          16869          14768       6.634e-4       2.797e-1       9.329e-6
   1           5505          19207          10028       4.364e-4       2.946e-1       6.538e-6
   1           6044          13483           3465       6.031e-4       3.000e-1       9.606e-6
   1           3653          16777           9466       8.684e-4       2.278e-1       2.805e-6
   1           4616          15198           6128       8.063e-4       2.975e-1       7.777e-6
   1           5712          11415           2380       4.345e-4       2.892e-1       9.803e-6
   1           5020           3522           5542       5.703e-4       3.000e-1       1.370e-6
   1           4005          12102           9325       9.168e-4       3.000e-1       2.855e-6
   1           4803          10308           4831       5.989e-4       3.000e-1       1.830e-6
   1           4251          10537           7812       9.326e-4       3.000e-1       8.396e-6
   1           3185           7880           9082       6.402e-4       2.869e-1       2.696e-7
   1           4633          16052           4866       3.191e-4       3.000e-1       8.888e-6
   1           2933          16158           5846       8.057e-4       3.000e-1       2.288e-6
   1           4011           9131           1283       9.440e-4       2.843e-1       2.888e-6
   1           5083          13040           3289       8.167e-4       3.000e-1       7.485e-7
   1           3571          18439          11132       9.490e-4       3.000e-1       8.150e-6
   1           5537          14017           5794       6.922e-4       3.000e-1       3.910e-7
   1           4138          16265           6397       7.578e-4       3.000e-1       1.000e-5
   1           5525          13388          13013       9.638e-4       2.818e-1       8.924e-7
   1           5137           3854           6845       5.567e-4       2.689e-1       5.123e-6
   1           4691          14032           4866       5.236e-4       2.966e-1       3.499e-7
   1           3490          13145          13032       6.378e-4       3.000e-1       3.956e-6
   1           4102          12754          11198       8.851e-4       2.795e-1       7.105e-6
   1           5765          19268           2665       5.261e-4       3.000e-1       9.005e-6
   1           6497          18097           5856       4.809e-4       2.946e-1       1.000e-5
   1           3563          15874           8525       8.526e-4       3.000e-1       8.846e-6
   1           4537          16327          10721       8.516e-4       3.000e-1       3.758e-6
   1           3681           5154           9646       9.382e-4       3.000e-1       1.072e-6
   1           4981          16056         53.239       5.440e-4       3.000e-1       2.284e-7
   1           5953          19168           3062       7.472e-4       3.000e-1       7.524e-6
   1           2875          11121           6949       9.645e-4       2.931e-1       1.007e-6
   1           4183          20087           9046       7.745e-4       2.809e-1       1.464e-6
   1           4642          19960           4855       6.548e-4       3.000e-1       5.904e-6
   1           6338          10486          12067       4.571e-4       3.000e-1       9.270e-6
   1           4490          10227          16403       8.380e-4       2.314e-1       1.000e-5
   1           3471          14315           8069       9.385e-4       2.899e-1       8.698e-6
   1           4042           6781           3072       7.752e-4       3.000e-1       9.672e-6
   1           4885          10433           5174       7.565e-4       3.000e-1       7.110e-8
   1           2778          14494          12240       9.758e-4       3.000e-1       4.309e-6
   1           5740           1095           5346       6.843e-4       3.000e-1       5.866e-6
   1           4129           9882            427       6.705e-4       3.000e-1       9.292e-6
   1           3307           4662          13138       5.950e-4       2.860e-1       1.000e-5
   1           4451          10673          15288       8.007e-4       2.149e-1       6.820e-6
   1           3869           4029           6371       9.556e-4       2.947e-1       9.876e-7
   1           4086          16057           3509       9.363e-4       3.000e-1       9.397e-7
   1           5625           5495          12204       9.278e-4       3.000e-1       8.118e-6
   1           3959          10190          13034       4.108e-4       3.000e-1       4.446e-6
   1           3745          14349           6303       9.364e-4       3.000e-1       6.934e-6
   1           4874          16598           2754       8.192e-4       3.000e-1       8.542e-6
   1           5160          10412           8147       7.075e-4       3.000e-1       9.744e-6
   1           3164           7122           8356       1.000e-3       3.000e-1       9.739e-6
   1           3046           1123          10027       6.869e-4       2.810e-1       2.990e-6
   1           4611           9115          17005       9.312e-4       2.093e-1       6.670e-6
   1           5099          10023          22016       7.663e-4       3.000e-1       1.811e-6
   1           4951          12247           6952       8.937e-4       2.050e-1       8.458e-6
   1           4156           6121          17632       6.970e-4       2.953e-1       2.884e-6
   1           3985          10826           8823       6.713e-4       3.000e-1       1.000e-5
   1           4516          11472          10312       8.868e-4       2.415e-1       6.177e-6
   1           6526           8455           4067       5.815e-4       3.000e-1       8.750e-6
   1           4340          10234           5591       8.706e-4       3.000e-1       1.000e-5
   1           4577          18821           7294       6.490e-4       3.000e-1       1.000e-5
   1           4672           4482           9194       7.659e-4       2.399e-1       2.467e-6
   1           5652           9679           2478       7.311e-4       3.000e-1       7.099e-6
   1           3977          11889           8543       7.339e-4       3.000e-1       9.811e-6
   1           5626           9432           6374       7.522e-4       2.733e-1       4.513e-6
   1           4827           7327          20542       7.494e-4       3.000e-1       6.378e-7
   1           4925          12596           4616       7.056e-4       3.000e-1       6.821e-6
   1           4743          14840          18587       6.418e-4       3.000e-1       9.323e-6
   1           3824          17538           6542       9.815e-4       3.000e-1       6.657e-6
   1           4960          22414          11002       6.329e-4       2.854e-1       7.670e-6
   1           6097          14907           2926       6.784e-4       3.000e-1       9.989e-6
   1           4892          20254           6085       5.233e-4       3.000e-1       9.831e-6
   1           4448           3381          13014       3.664e-4       2.570e-1       9.676e-6
   1           4329          23655           4909       8.706e-4       3.000e-1       3.148e-6
   1           4978          15200            875       7.408e-4       2.934e-1       9.210e-6
   1           4664           8470           4894       3.324e-4       3.000e-1       1.000e-5
   1           3387           4239          11543       8.808e-4       2.903e-1       9.383e-6
   1           3988           8791           2516       6.268e-4       3.000e-1       8.408e-6
   1           4688           3978          15644       8.634e-4       2.794e-1       7.489e-6
   1           4566           4466           8642       7.205e-4       3.000e-1       8.767e-7
   1           5663          12599          10937       7.584e-4       2.972e-1       1.592e-7
   1           3745          20555           5411       7.795e-4       2.923e-1       8.854e-6
   1           4507          12385           1118       8.980e-4       2.802e-1       3.468e-6
   1           4085          10268          10034       7.197e-4       3.000e-1       4.156e-6
   1           4764          10938           6452       9.140e-4       3.000e-1       8.466e-6
   1           4325          18639           1450       4.966e-4       2.693e-1       1.765e-7
   1           3822           8355           8366       8.441e-4       3.000e-1       4.446e-6
   1           4784           4005          11467       5.227e-4       2.968e-1       3.188e-7
   1           3473          14319          11444       9.394e-4       3.000e-1       6.131e-6
   1           4300           8506          13442       6.427e-4       1.790e-1       1.239e-6
   1           3801          12756           2794       7.305e-4       3.000e-1       3.899e-6
   1           4290          11599           6455       8.785e-4       2.812e-1       9.210e-6
   1           3041          12740           7634       9.229e-4       3.000e-1       3.578e-7
   1           3154          11717           6167       7.467e-4       3.000e-1       1.076e-7
   1           3903           7333           6875       9.589e-4       2.892e-1       9.433e-6
   1           4678          12523           4665       9.212e-4       2.416e-1       2.964e-6
   1           6775          18822          11546       4.333e-4       3.000e-1       1.129e-6
   1           4790          18999          13369       7.162e-4       2.929e-1       9.419e-6
   1           6088          10102          14405       4.782e-4       3.000e-1       3.074e-6
   1           4838          16132          16684       8.077e-4       3.000e-1       5.290e-7
   1           6103           9351          12410       8.451e-4       3.000e-1       9.435e-8
   1           4194           9675           3462       8.146e-4       3.000e-1       1.453e-6
   1           4638          16301          18419       6.174e-4       3.000e-1       3.923e-6
   1           4707          20415           8482       8.237e-4       3.000e-1       2.569e-6
   1           4873           7796          12247       9.335e-4       3.000e-1       2.791e-6
   1           5367          10878          13033       9.461e-4       2.948e-1       9.731e-6
   1           5067          11947           3955       7.514e-4       2.997e-1       9.783e-6
   1           4209          18569           2829       7.735e-4       2.909e-1       3.925e-7
   1           4528          13512           2425       8.839e-4       3.000e-1       7.236e-6
   1           3848           6358          10056       6.515e-4       2.983e-1       6.011e-6
   1           5707          18518           5701       8.240e-4       2.315e-1       5.465e-6
   1           4241          14377          10955       8.357e-4       2.164e-1       9.420e-6
   1           6084           6082           6444       3.683e-4       2.623e-1       9.695e-6
   1           3416           9337          10573       8.958e-4       3.000e-1       9.704e-6
   1           4277          11436           5786       9.294e-4       2.897e-1       1.000e-5
   1           3641          15988          10285       5.618e-4       2.949e-1       4.383e-6
   1           5257          15114          13421       8.382e-4       2.712e-1       9.922e-7
   1           4088          21805           1516       8.692e-4       3.000e-1       4.098e-6
   1           5473          14908           7366       5.405e-4       2.934e-1       4.377e-6
   1           5514           9577          16379       7.782e-4       2.162e-1       8.287e-6
   1           5480          11501           4171       6.036e-4       3.000e-1       6.793e-6
   1           4525          13510         47.934       8.951e-4       2.934e-1       9.493e-6
   1           4889          14255           6127       7.328e-4       2.918e-1       3.059e-6
   1           5848          15318          14861       7.075e-4       2.765e-1       9.778e-6
   1           3700          16724           1794       6.768e-4       2.943e-1       2.118e-6
   1           5229           3503          13000       7.560e-4       2.432e-1       9.628e-6
   1           5167          11789          11725       7.681e-4       3.000e-1       5.770e-6
   1           6929          15755          11991       7.980e-4       2.966e-1       6.446e-6
   1           4788          12149           4885       9.218e-4       2.967e-1       4.848e-6
   1           4371           6507           6755       9.896e-4       2.901e-1       2.542e-6
   1           6885           8746           5342       6.179e-4       2.991e-1       5.371e-6
   1           6809           7001           4461       7.748e-4       2.847e-1       9.105e-6
   1           4232          12938          11381       7.671e-4       2.976e-1       4.531e-6
   1           4654          13038           7895       8.762e-4       3.000e-1       3.718e-6
   1           5002          14528          11004       9.716e-4       2.928e-1       8.813e-6
   1           4484           4804           5703       8.794e-4       2.789e-1       8.990e-6
   1           5855           5680           9723       6.230e-4       1.928e-1       1.000e-5
   1           6358          11860           3097       5.086e-4       2.938e-1       1.037e-6
   1           4538          14193          11891       8.710e-4       2.691e-1       1.000e-5
   1           5782          17131          14668       6.449e-4       2.913e-1       5.292e-6
   1           5176           9550          14779       5.163e-4       2.983e-1       1.000e-5
   1           3980           7909          16255       6.701e-4       3.000e-1       1.000e-5
   1           4321          14226          12234       6.470e-4       2.982e-1       1.000e-5
   1           4963           6389          14915       8.520e-4       2.793e-1       9.591e-6
   1           5636          19230           4502       6.871e-4       2.415e-1       7.444e-6
   1           5102          10982           8686       8.462e-4       3.000e-1       5.343e-7
   1           5413          13435           4941       5.901e-4       3.000e-1       8.107e-6
   1           4132          16879           3508       5.473e-4       3.000e-1       4.879e-6
   1           2999          11348           8570       7.911e-4       3.000e-1       1.000e-5
   1           3836          12847          12641       9.927e-4       3.000e-1       1.000e-5
   1           5495          14095           8926       5.480e-4       3.000e-1       3.173e-7
   1           4879           8483          11952       6.524e-4       3.000e-1       7.702e-7
   1           3785           7413           5395       7.165e-4       2.939e-1       9.744e-6
   1           2979          10847          13979       9.014e-4       2.917e-1       1.000e-5
   1           5066          14116          13642       9.229e-4       3.000e-1       4.993e-7
   1           5024          14645          15379       8.307e-4       3.000e-1       4.239e-6
   1           3040          10922          14395       8.954e-4       2.753e-1       1.162e-6
   1           3337          14874           2880       5.733e-4       3.000e-1       9.035e-6
   1           5573           8798           2738       7.679e-4       3.000e-1       6.708e-6
   1           3747          12913           2018       8.099e-4       3.000e-1       1.640e-6
   1           4891          13775           5119       8.196e-4       3.000e-1       4.562e-6
   1           4284          12970            223       8.787e-4       3.000e-1       3.564e-6
   1           5465          18690           2570       5.378e-4       3.000e-1       8.191e-6
   1           4655          12220            699       7.135e-4       3.000e-1       9.429e-6
   1           5076          17834          10724       6.711e-4       2.526e-1       2.284e-6
   1           3445          14388           2670       7.137e-4       2.821e-1       1.000e-5
   1           3938          13492          11090       5.824e-4       3.000e-1       1.000e-5
   1           5151           8870           9591       7.536e-4       2.975e-1       1.000e-5
   1           4147           5081          10639       7.237e-4       2.947e-1       6.783e-6
   1           5456          18630          11099       7.405e-4       2.872e-1       3.991e-6
   1           5175          11757           3607       4.293e-4       3.000e-1       9.622e-6
   1           4849           6298           7326       8.965e-4       3.000e-1       9.954e-6
   1           2395          23304           2518       8.507e-4       3.000e-1       5.147e-6
   1           5107           9616           4213       6.922e-4       3.000e-1       3.067e-6
