scenario      Ne            t             Na          µmic_1        pmic_1       snimic_1      NAL_1_1       HET_1_1       VAR_1_1       MGW_1_1    
  1            5588          6126         19564    4.531e-004    1.177e-001    8.798e-007      9.454545      0.757484     18.299999      0.748201
  1            3754          9548         18001    8.861e-004    1.110e-001    7.478e-008     10.000000      0.775565      5.125798      0.948276
  1            4973          8877          6638    3.073e-004    1.073e-001    1.484e-007      7.363636      0.715676      2.701510      0.931035
  1            3404          8195          2695    9.060e-004    2.616e-001    1.607e-008     10.818182      0.789200     17.852055      0.785479
  1            3938         25105          5216    6.423e-004    2.225e-001    8.488e-007      6.909091      0.668935      2.377064      0.962025
  1            4358         10043         14465    9.985e-004    1.436e-001    2.250e-007      9.727273      0.817513     11.738483      0.862903
  1            3887         18018          5532    9.007e-004    2.338e-001    5.679e-008      9.818182      0.783224      7.162060      0.892562
  1            4174          9297          8418    4.757e-004    2.989e-001    1.713e-008     10.090909      0.757101     13.748512      0.913580
  1            5342          8559          2163    9.630e-004    2.968e-001    2.086e-007     13.545455      0.796747     15.640008      0.934169
  1            4794          8883          7637    5.100e-004    2.737e-001    2.886e-006      9.000000      0.721128      5.518198      0.942857
  1            3504         11525         14852    7.375e-004    2.298e-001    1.215e-007     12.909091      0.746341     20.376249      0.919094
  1            2927          4428          5910    7.914e-004    2.858e-001    1.100e-008     10.272727      0.765066      9.419727      0.875969
  1            6021          7016          7235    5.995e-004    1.004e-001    1.393e-008      9.545455      0.785486      6.794588      0.897436
  1            3091          5496         14711    3.004e-004    1.338e-001    2.000e-007      6.272727      0.660952      4.184301      0.857143
  1            2023         18050         11239    1.274e-004    1.183e-001    2.450e-008      4.090909      0.510868      1.886742      0.909091
  1            2448          2013         19126    8.055e-004    2.002e-001    1.695e-008      8.727273      0.745299     13.617479      0.680851
  1            4466          8348         18087    7.761e-004    1.147e-001    8.413e-006     12.090909      0.831025     10.165735      1.055556
  1            1838         11911         13792    5.404e-004    1.771e-001    5.087e-008      7.363636      0.743661      2.841043      0.975904
  1            5078          5983          4699    2.382e-004    1.935e-001    8.964e-007      6.909091      0.666028      3.303369      0.873563
  1            2847         18958         11693    9.815e-004    1.471e-001    7.756e-008     10.636364      0.776498      7.897661      0.951219
  1            4919         10425          9145    3.506e-004    1.484e-001    2.142e-006      7.818182      0.734539      3.332833      1.055215
  1            4944          5501         11934    2.732e-004    2.648e-001    1.879e-006     10.363636      0.752610     11.433393      0.982759
  1            4252         14139          6855    9.341e-004    1.709e-001    2.857e-007      8.818182      0.728232      5.614142      1.010417
  1            5740          9054         19549    3.362e-004    1.267e-001    3.382e-008      8.454545      0.715670      4.070361      1.033333
  1            3466          7548         21758    7.132e-004    1.811e-001    1.798e-008      8.000000      0.700464      3.498787      0.907216
  1            3288         10262         15591    7.727e-004    2.793e-001    1.033e-006     10.909091      0.817260     13.222948      0.909091
  1            4589         11130         11979    4.260e-004    2.681e-001    6.750e-008      7.000000      0.666948      7.558541      0.785714
  1            4470         12847           197    9.620e-004    1.532e-001    8.664e-007     10.000000      0.767955      5.556268      1.009174
  1            4233         13567          8521    2.083e-004    2.472e-001    5.482e-007      6.636364      0.622842      4.385966      0.879518
  1            1508          7327         22612    5.334e-004    2.852e-001    2.808e-006      6.636364      0.607039      2.214722      0.948052
