0 0.003130 0.124601
1 0.104830 0.396585
2 0.084968 0.498117
3 0.106591 0.403078
4 0.106291 0.389913
5 0.076858 0.557710
6 0.076698 0.537749
7 0.000000 -1.000000
8 0.000000 -1.000000
9 0.000000 -1.000000
10 0.000000 -1.000000
11 0.000000 -1.000000
12 0.211321 0.989730
13 0.000000 -1.000000
14 0.000000 -1.000000
15 0.000000 -1.000000
16 0.210091 0.991907
17 0.000000 -1.000000
18 0.000000 -1.000000
19 0.000000 -1.000000
20 0.000870 0.241379
21 0.000980 0.183673
22 0.003720 0.763441
23 0.000860 0.290698
24 0.001140 0.236842
25 0.000960 0.281250
26 0.009781 0.650307
27 0.000000 -1.000000
28 0.000000 -1.000000
29 0.000910 0.197802
