scenario      Ne              t             Na           µmic_1        pmic_1        snimic_1    
   1           5138           8154           7015       6.721e-4       3.000e-1       3.135e-7
   1           4739           6502           5525       4.291e-4       3.000e-1       6.781e-8
   1           5678           9194           6774       3.256e-4       2.992e-1       2.802e-7
   1           5721          10194           9447       7.525e-4       2.767e-1       9.521e-8
   1           3217          18387            956       8.080e-4       3.000e-1       2.932e-7
   1           4223          10183           6680       4.655e-4       2.974e-1       5.603e-6
   1           3972          16750           5828       4.389e-4       3.000e-1       7.055e-8
   1           5038          14858           3325       3.734e-4       2.434e-1       3.295e-8
   1           3302           7206          12200       7.247e-4       2.940e-1       1.649e-7
   1           4636          11044           1317       5.578e-4       3.000e-1       7.894e-8
   1           5318          13693          13294       4.071e-4       2.995e-1       6.040e-7
   1           5082          12809           8470       5.461e-4       2.899e-1       9.502e-7
   1           4206           9835          17639       4.915e-4       2.692e-1       1.607e-7
   1           3322          15802           8291       8.300e-4       3.000e-1       1.862e-6
   1           5156          12021           4898       7.062e-4       2.878e-1       2.682e-7
   1           6398          12629           5774       3.518e-4       3.000e-1       2.959e-7
   1           4162          12146           3460       7.527e-4       1.732e-1       2.342e-6
   1           3764          14077           3802       4.075e-4       2.889e-1       6.346e-8
   1           3959          11169          16929       7.156e-4       1.880e-1       3.081e-7
   1           3448          11760           4505       8.123e-4       3.000e-1       6.468e-8
   1           5432          11669           8760       4.845e-4       2.819e-1       7.080e-6
   1           6538           7390          13701       2.569e-4       2.263e-1       6.964e-8
   1           5132           7783           8845       5.375e-4       3.000e-1       4.655e-8
   1           6937          12146          10732       2.705e-4       3.000e-1       1.645e-6
   1           4149          12710           8952       6.181e-4       3.000e-1       1.108e-7
   1           5345          14730          11103       3.185e-4       2.507e-1       3.733e-7
   1           5273           7453          11693       4.815e-4       2.970e-1       5.023e-6
   1           2965           1647           3588       8.001e-4       3.000e-1       9.891e-7
   1           5114           5832           2749       4.206e-4       3.000e-1       9.447e-8
   1           4085           5061           7944       3.968e-4       2.385e-1       4.012e-6
   1           3512          16686           3157       6.407e-4       2.981e-1       7.832e-7
   1           4383           5830           7332       3.390e-4       3.000e-1       1.282e-6
   1           2774           9994           6929       8.260e-4       2.845e-1       5.367e-8
   1           6107          18000           9277       6.746e-4       2.867e-1       3.381e-7
   1           6546           5430           9749       3.614e-4       2.997e-1       9.318e-7
   1           4771           8225           3042       7.102e-4       2.925e-1       8.140e-6
   1           4359          14917          11816       7.921e-4       3.000e-1       1.583e-7
   1           4331          14860           1601       4.181e-4       2.959e-1       7.149e-8
   1           4037           6270            116       9.602e-4       2.984e-1       1.051e-7
   1           4523           9798          21268       7.029e-4       1.943e-1       2.514e-6
   1           5722          11915           3425       2.475e-4       3.000e-1       3.389e-7
   1           4164           4415           8373       3.668e-4       2.583e-1       4.678e-8
   1           5016          15572            458       2.631e-4       2.786e-1       6.819e-6
   1           7484          14666           4289       3.872e-4       2.919e-1       4.139e-7
   1           5041          14218          19558       6.363e-4       2.283e-1       2.664e-8
   1           4303          10208           2335       9.566e-4       2.702e-1       5.247e-6
   1           2168          11891           9452       6.847e-4       2.553e-1       5.850e-8
   1           5764           8990           5184       3.026e-4       3.000e-1       2.540e-8
   1           5539          19834           2045       4.548e-4       2.823e-1       6.044e-8
   1           3974          12175           6326       4.411e-4       2.882e-1       5.416e-7
   1           3225          13460           9692       2.879e-4       2.995e-1       2.182e-7
   1           4904           5635          14397       7.325e-4       3.000e-1       1.040e-7
   1           6060          11898           7644       2.413e-4       2.749e-1       8.133e-7
   1           4955           4976          15352       8.262e-4       2.587e-1       1.048e-7
   1           2254          14496           2119       7.938e-4       2.862e-1       1.616e-8
   1           4426          18320           5816       7.522e-4       2.956e-1       9.382e-6
   1           4825          10220           7837       5.574e-4       3.000e-1       2.878e-7
   1           5406           9747           5729       9.634e-4       2.916e-1       1.881e-8
   1           3458          18284           3148       4.976e-4       2.108e-1       8.383e-6
   1           3489           7509          11473       6.234e-4       2.842e-1       2.416e-6
   1           2991           7190           9719       8.051e-4       3.000e-1       1.264e-8
   1           4030          12976           1013       7.420e-4       2.687e-1       1.740e-6
   1           3602          11763           9339       7.896e-4       2.968e-1       1.125e-7
   1           3930          13075          10522       6.345e-4       2.999e-1       1.067e-7
   1           3682           7797          10631       8.133e-4       3.000e-1       6.270e-6
   1           5555           7995           9223       5.020e-4       3.000e-1       2.579e-7
   1           5494          10310           7401       5.156e-4       3.000e-1       8.468e-6
   1           4441          13229           5931       5.768e-4       3.000e-1       3.239e-6
   1           4748          13010           4861       8.292e-4       1.917e-1       4.284e-8
   1           5026          11682          11310       5.590e-4       2.754e-1       5.670e-7
   1           3387          12599           8622       9.869e-4       3.000e-1       9.333e-7
   1           4920          13043           1061       2.817e-4       3.000e-1       9.102e-6
   1           2857           8617           9610       9.235e-4       3.000e-1       7.453e-7
   1           3601          11127           1117       4.730e-4       3.000e-1       3.364e-7
   1           5191          13424           5217       8.741e-4       2.847e-1       2.211e-6
   1           3388           6013           2495       7.316e-4       2.677e-1       4.356e-8
   1           2635          11454           3058       8.956e-4       3.000e-1       6.608e-6
   1           4102          12233           9688       8.794e-4       2.386e-1       3.782e-7
   1           5086          11812          11981       4.607e-4       2.935e-1       2.329e-6
   1           3012           4824           7276       9.361e-4       2.275e-1       9.472e-8
   1           4944           7281           8860       2.616e-4       2.658e-1       2.694e-8
   1           3305          18075          10295       9.986e-4       3.000e-1       5.443e-7
   1           4611          11189           8573       9.644e-4       3.000e-1       5.581e-6
   1           4357          14803           5068       7.075e-4       2.993e-1       8.198e-7
   1           3469          11338           3015       3.914e-4       2.974e-1       3.159e-7
   1           2770          14023          12203       7.487e-4       3.000e-1       1.929e-7
   1           5822           8189           6931       2.119e-4       2.592e-1       4.816e-8
   1           3406           4183           7739       3.949e-4       2.848e-1       3.279e-6
   1           3166           9422           6534       7.448e-4       2.043e-1       4.192e-7
   1           3094          14924           9782       9.555e-4       2.652e-1       1.664e-7
   1           2641          17581           7951       8.355e-4       3.000e-1       7.382e-7
   1           2355           7163            511       5.380e-4       2.834e-1       3.296e-6
   1           4852           8606          10368       3.490e-4       2.977e-1       1.235e-7
   1           4111           9928           2512       7.162e-4       2.879e-1       5.234e-7
   1           5047          16602           5155       2.548e-4       2.905e-1       1.295e-6
   1           4419          13402           5299       7.543e-4       2.803e-1       2.453e-7
   1           3519           4106           7401       7.864e-4       2.725e-1       1.996e-6
   1           3652          11560           5913       8.504e-4       3.000e-1       2.608e-6
   1           4134          12981           5808       8.216e-4       2.863e-1       2.339e-6
   1           2933          17936           6142       7.105e-4       3.000e-1       5.028e-8
   1           2983           7197           6714       6.829e-4       2.847e-1       2.005e-6
   1           3941           8096           1179       9.123e-4       2.901e-1       6.066e-7
   1           5891          12800          13636       3.369e-4       2.987e-1       4.331e-8
   1           5061           9571          10812       4.564e-4       2.033e-1       1.986e-7
   1           6496          15689          10581       4.839e-4       2.224e-1       1.803e-6
   1           3878           6927           8682       5.074e-4       2.611e-1       1.853e-7
   1           5014          13862           9101       5.747e-4       3.000e-1       1.310e-7
   1           4853          15529           4583       4.631e-4       2.928e-1       5.239e-6
   1           3503          12040          10598       7.540e-4       2.777e-1       9.945e-6
   1           3552           6588           6736       7.021e-4       2.919e-1       6.345e-8
   1           3305          16714           8463       6.252e-4       3.000e-1       9.244e-8
   1           4560           2181          12680       2.613e-4       2.731e-1       4.685e-8
   1           4005           5709           4537       9.121e-4       2.809e-1       7.973e-6
   1           4257           2609            157       5.883e-4       2.526e-1       3.842e-8
   1           4968           6279           6947       2.950e-4       3.000e-1       5.201e-7
   1           2947          11116          13669       8.029e-4       2.559e-1       2.609e-8
   1           5049           8317            843       5.637e-4       2.957e-1       9.390e-8
   1           3576          11292           4831       5.323e-4       3.000e-1       2.122e-7
   1           4554           6531          12949       3.145e-4       2.954e-1       1.370e-7
   1           3107          14554          12991       6.554e-4       2.985e-1       2.205e-7
   1           2298           5693           5609       7.537e-4       3.000e-1       8.312e-7
   1           3470          20903           2346       5.747e-4       3.000e-1       7.667e-6
   1           5282           5512          10676       2.646e-4       2.965e-1       3.087e-6
   1           3805          18302           4389       3.145e-4       2.998e-1       4.066e-8
   1           6206           3451           7758       2.798e-4       2.666e-1       1.975e-6
   1           3035          11242           8402       9.809e-4       2.931e-1       1.102e-6
   1           2092           6732           9019       8.415e-4       3.000e-1       2.675e-7
   1           4033          11902           7847       4.492e-4       3.000e-1       2.104e-7
   1           3648           4034           6654       4.801e-4       3.000e-1       7.185e-7
   1           3509          11723           4570       8.624e-4       1.476e-1       3.698e-6
   1           4461           5787           5539       4.919e-4       2.901e-1       9.542e-8
   1           5039           4304          11676       7.879e-4       2.899e-1       5.859e-8
   1           4059          14250           7992       4.499e-4       3.000e-1       9.591e-7
   1           3292            590           9826       6.379e-4       2.735e-1       1.066e-7
   1           3743           9152           6762       5.742e-4       3.000e-1       2.964e-7
   1           4169           8593           5978       6.299e-4       3.000e-1       9.840e-7
   1           4303          15749          13300       5.467e-4       3.000e-1       3.200e-8
   1           3744           7883           6602       6.481e-4       2.735e-1       6.196e-7
   1           3914           9831           6459       5.085e-4       2.863e-1       3.585e-6
   1           3138          13517          16490       9.503e-4       3.000e-1       1.124e-7
   1           2804           4576           6817       5.737e-4       3.000e-1       2.347e-7
   1           3605          14042           5607       8.957e-4       3.000e-1       8.288e-7
   1           6953           8078          14072       5.395e-4       2.731e-1       2.790e-7
   1           3697           9433          13904       4.216e-4       2.950e-1       1.826e-8
   1           4308           7440           4949       2.732e-4       2.859e-1       1.472e-7
   1           4829          11255            323       5.090e-4       3.000e-1       1.906e-8
   1           5472          10027           8016       2.932e-4       2.333e-1       4.897e-8
   1           2764          10886          11406       4.929e-4       3.000e-1       5.987e-6
   1           4858          17695           9763       5.669e-4       2.904e-1       1.128e-6
   1           3956           8030           6660       6.247e-4       2.559e-1       7.545e-8
   1           3728          11204          17927       3.124e-4       2.889e-1       3.541e-8
   1           4731           4626           9209       6.914e-4       2.937e-1       3.824e-6
   1           5714          12959           5334       5.477e-4       2.477e-1       2.971e-7
   1           3554          13320          15264       6.983e-4       2.971e-1       4.846e-6
   1           4490           6797          12936       4.603e-4       3.000e-1       5.407e-7
   1           4927           5370           6975       2.179e-4       2.323e-1       1.546e-7
   1           5640          13700           8505       8.864e-4       2.919e-1       4.961e-7
   1           4048          10310           9619       4.552e-4       2.839e-1       3.015e-6
   1           4995           9454           9219       8.705e-4       2.016e-1       3.357e-8
   1           3663            757           2794       9.677e-4       2.870e-1       1.277e-6
   1           4715           4709           1877       9.328e-4       3.000e-1       2.839e-6
   1           2959          17212           7886       6.053e-4       2.696e-1       2.104e-6
   1           4596          13544           4952       9.215e-4       2.982e-1       2.239e-8
   1           3455           7574            287       7.108e-4       3.000e-1       1.990e-6
   1           7034          11008          11651       3.881e-4       3.000e-1       3.305e-7
   1           4224          11146           9040       5.026e-4       2.691e-1       1.350e-6
   1           2744          12159          12134       8.028e-4       1.358e-1       7.678e-6
   1           4262          18841           9382       5.980e-4       3.000e-1       4.085e-7
   1           6140           8811           4893       3.222e-4       2.637e-1       1.328e-7
   1           5751          13629          15987       2.693e-4       2.907e-1       1.864e-8
   1           4029           8181           9436       6.247e-4       3.000e-1       9.862e-7
   1           2413           8395           7009       8.164e-4       2.758e-1       9.711e-6
   1           4037          11893           9748       3.346e-4       2.731e-1       1.729e-6
   1           4249          11327         57.666       6.277e-4       2.400e-1       2.568e-8
   1           3860          12707          11131       8.084e-4       2.590e-1       3.588e-6
   1           2215          10901            712       8.315e-4       2.952e-1       9.634e-6
   1           6186          10840           6861       2.946e-4       2.797e-1       6.211e-6
   1           3397          12291           2239       8.391e-4       3.000e-1       1.772e-7
   1           4806          18232           5055       7.481e-4       2.533e-1       6.831e-8
   1           4285           4535           2845       4.634e-4       2.713e-1       3.354e-6
   1           3331           3207          15685       9.800e-4       1.982e-1       2.764e-7
   1           4255          16238          13360       8.188e-4       1.817e-1       2.904e-8
   1           3795          14813           9841       7.725e-4       1.987e-1       8.752e-7
   1           5161           5497           4829       5.394e-4       2.320e-1       5.613e-8
   1           4122          16621          12404       3.751e-4       3.000e-1       6.546e-7
   1           5903           8573          16812       4.705e-4       1.993e-1       4.662e-6
   1           3879          10974          16383       3.566e-4       3.000e-1       1.374e-8
   1           5074          10602           7232       7.215e-4       2.434e-1       1.308e-7
   1           4067          15370          10339       5.787e-4       2.726e-1       5.407e-6
   1           4197           9885          11934       4.555e-4       3.000e-1       4.341e-7
   1           3729           9455          13298       6.190e-4       3.000e-1       1.580e-6
   1           3773           8865           1657       7.758e-4       2.938e-1       4.339e-7
   1           3023          16436           6385       6.444e-4       2.995e-1       8.725e-6
   1           4691          12225           3644       3.779e-4       2.888e-1       6.963e-8
   1           4740          14255           2540       9.002e-4       2.664e-1       2.096e-6
   1           3270           3697           8387       6.366e-4       2.346e-1       1.548e-6
   1           2979          18481          11084       8.519e-4       2.882e-1       8.930e-6
   1           3100          14609           5719       9.544e-4       2.811e-1       4.407e-7
   1           4532          15254           2663       2.572e-4       2.885e-1       9.531e-6
   1           4799           8531           3873       4.844e-4       3.000e-1       6.326e-8
   1           4028           5371          17329       5.128e-4       2.904e-1       2.931e-6
   1           3275           6761           4626       4.546e-4       2.856e-1       2.338e-6
   1           4152          19557           5234       6.026e-4       2.851e-1       2.993e-7
   1           4339          17176           2462       8.853e-4       2.493e-1       6.602e-8
   1           4247           3556           7061       6.460e-4       2.915e-1       3.142e-6
   1           2076          11326          12383       6.085e-4       3.000e-1       6.361e-8
   1           4072           5601          10024       3.138e-4       2.829e-1       7.491e-7
   1           4385          12885           1728       7.079e-4       2.917e-1       5.206e-6
   1           4842          11282           6360       5.134e-4       2.644e-1       1.195e-7
   1           4541           9228           1947       4.799e-4       2.621e-1       1.146e-6
   1           4353           5283           7311       4.344e-4       2.810e-1       2.266e-7
   1           2752          13322           5742       6.975e-4       2.995e-1       1.503e-6
   1           3621          16615           2113       4.623e-4       2.951e-1       5.991e-6
   1           5940          10050           9867       4.167e-4       2.929e-1       3.451e-7
   1           5003          11384          10256       4.065e-4       2.715e-1       2.042e-7
   1           4247           6921           4537       8.148e-4       1.926e-1       5.694e-6
   1           3346          12167          15220       5.512e-4       2.894e-1       3.146e-6
   1           2956           9377          10915       8.114e-4       2.392e-1       6.260e-7
   1           3797          10972           4322       5.234e-4       3.000e-1       1.040e-6
   1           3289          14137           7292       9.599e-4       2.955e-1       8.230e-8
   1           4558          12852          11152       8.481e-4       2.725e-1       1.959e-8
   1           3605          14495          19829       7.253e-4       2.741e-1       1.371e-8
   1           4080           3586           6842       5.600e-4       3.000e-1       7.925e-6
   1           4638          13043          11731       7.099e-4       2.610e-1       3.711e-7
   1           5374          15237          13596       5.498e-4       1.443e-1       1.962e-7
   1           2751           2465           1408       6.729e-4       2.983e-1       1.515e-8
   1           4715          11133           6646       9.501e-4       1.692e-1       3.681e-7
   1           4971          17255            962       6.840e-4       2.870e-1       6.909e-7
   1           3485          18779            911       6.732e-4       2.958e-1       1.196e-6
   1           5053           8137          11559       3.014e-4       2.463e-1       8.234e-8
   1           2563           9234           8821       5.975e-4       2.666e-1       5.964e-7
   1           3875          12136           9066       6.272e-4       2.920e-1       1.000e-5
   1           4227           6687          13247       3.499e-4       2.855e-1       5.726e-6
   1           3373          13235          15395       5.036e-4       2.945e-1       1.592e-6
   1           5803          10362           5077       2.804e-4       2.780e-1       1.155e-6
   1           3908           8788          12259       6.822e-4       3.000e-1       1.244e-6
   1           4175           7335           5099       9.047e-4       3.000e-1       2.129e-6
   1           3476           2786           3345       3.580e-4       2.867e-1       4.699e-6
   1           4233          13767           7248       3.755e-4       2.964e-1       2.159e-6
   1           4414           6107           4036       3.793e-4       2.767e-1       1.751e-7
   1           3693          12093           8788       8.343e-4       2.566e-1       8.173e-8
   1           3235          14465           7327       5.495e-4       3.000e-1       2.406e-6
   1           3321           9579           7637       7.526e-4       2.793e-1       4.896e-6
   1           4950          13572          15900       4.799e-4       3.000e-1       6.327e-8
   1           4249          15060          20327       6.586e-4       2.753e-1       2.379e-6
   1           3067           8546          10659       7.354e-4       2.880e-1       2.093e-7
   1           1877          14568           7194       7.674e-4       2.905e-1       5.611e-7
   1           4258          19096           3148       5.011e-4       3.000e-1       6.513e-8
   1           4306          13243           7734       8.101e-4       2.773e-1       1.953e-7
   1           4741          17879          16244       9.089e-4       2.895e-1       1.862e-7
   1           4007          17223          14518       4.031e-4       3.000e-1       2.229e-7
   1           3248          12110           9152       7.965e-4       1.470e-1       1.148e-6
   1           4580          12358          10991       6.606e-4       2.960e-1       3.510e-7
   1           2474          16548           5983       8.474e-4       3.000e-1       2.113e-7
   1           5625          18439           4834       4.303e-4       2.939e-1       2.377e-7
   1           3933          16862           1043       5.051e-4       3.000e-1       9.762e-7
   1           4824          12778          20860       4.800e-4       3.000e-1       1.648e-7
   1           4507          11885          10384       4.454e-4       2.824e-1       1.604e-6
   1           4379           9990           3205       4.274e-4       3.000e-1       5.195e-8
   1           2804          11100           5384       8.261e-4       2.719e-1       2.127e-7
   1           3324          10078           7189       7.383e-4       2.508e-1       1.318e-7
   1           3215          11594           6864       8.301e-4       2.522e-1       1.394e-7
   1           4008          11867          11139       7.280e-4       2.634e-1       2.049e-7
   1           2171           4083          14197       7.589e-4       2.942e-1       4.377e-6
   1           3573           6873          23019       7.835e-4       2.972e-1       4.104e-6
   1           4900           8854          12898       4.595e-4       2.667e-1       2.112e-7
   1           4654           8939            885       6.234e-4       3.000e-1       2.495e-6
   1           4116           8504           6854       5.476e-4       2.794e-1       1.794e-8
   1           6359           7158          24765       3.901e-4       2.835e-1       2.175e-8
   1           4344          14989          17818       5.518e-4       2.858e-1       1.317e-6
   1           5583          12665           1108       3.232e-4       3.000e-1       8.935e-8
   1           3946           7826           5534       4.873e-4       3.000e-1       1.727e-6
   1           2323           8130           1560       9.509e-4       3.000e-1       5.433e-6
   1           4242           7741           4629       9.691e-4       2.027e-1       5.975e-8
   1           4387          14742          10892       8.336e-4       3.000e-1       1.727e-8
   1           4251          11069           6921       7.295e-4       3.000e-1       1.940e-8
   1           4618           3252           1655       2.001e-4       3.000e-1       5.229e-7
   1           3949          16178           2341       5.780e-4       2.527e-1       1.541e-7
   1           3284           6981          10968       9.877e-4       2.881e-1       7.915e-8
   1           3875          12303          11072       8.880e-4       2.446e-1       7.076e-8
   1           5477          14048            772       2.715e-4       2.957e-1       8.596e-8
   1           4512          11248           6397       6.816e-4       2.444e-1       5.139e-7
   1           2883           9001          10509       6.767e-4       2.981e-1       5.299e-8
   1           3679          15122           6548       2.752e-4       2.971e-1       1.000e-5
   1           3331          10288           5564       5.074e-4       2.929e-1       3.977e-7
   1           4405           7566           6892       5.203e-4       3.000e-1       2.807e-6
   1           2984          14515           6931       7.130e-4       2.101e-1       5.530e-7
   1           4913          11594           9422       5.069e-4       2.969e-1       2.115e-6
   1           3528          15486          12589       5.707e-4       2.851e-1       1.336e-6
   1           4201          13341           2494       6.111e-4       3.000e-1       2.874e-6
   1           5057          11683           5416       8.932e-4       2.615e-1       7.086e-6
   1           5705           8952          14256       4.161e-4       2.897e-1       4.833e-6
   1           4204          13142          11682       1.000e-3       2.362e-1       5.569e-7
   1           5137          13162          13514       9.163e-4       3.000e-1       6.937e-7
   1           3868           9881           2338       6.445e-4       3.000e-1       7.039e-6
   1           3330          13563           2403       8.468e-4       2.913e-1       2.183e-6
   1           3035          17447          11520       5.440e-4       2.702e-1       3.345e-8
   1           5126          10765           6324       7.305e-4       2.976e-1       2.613e-7
   1           4068           8091           8805       5.363e-4       3.000e-1       9.400e-6
   1           5558          18446          16633       2.510e-4       2.943e-1       5.760e-7
   1           2849          12675           5619       9.730e-4       3.000e-1       5.183e-6
   1           4052          11555          10579       7.869e-4       2.720e-1       3.291e-7
   1           3141           9874           7784       8.326e-4       2.928e-1       3.606e-7
   1           3486          12118           2804       7.449e-4       2.800e-1       1.575e-6
   1           3283          10659           1799       5.021e-4       3.000e-1       4.798e-6
   1           2526          10596           2261       9.358e-4       3.000e-1       7.550e-6
   1           5736          13671           6580       8.944e-4       3.000e-1       4.474e-7
   1           2057          12315          19564       6.532e-4       2.825e-1       5.014e-6
   1           4878          13542          17571       2.989e-4       3.000e-1       3.026e-8
   1           3403           9334          12210       9.109e-4       1.670e-1       2.395e-7
   1           4627          13325          17424       8.486e-4       2.985e-1       7.875e-6
   1           4350           9464           7880       3.354e-4       2.467e-1       3.039e-8
   1           2821          13107          15612       6.367e-4       2.978e-1       9.060e-6
   1           5737           7050          13435       1.779e-4       2.407e-1       5.748e-7
   1           5209          11538          16393       4.679e-4       2.146e-1       1.896e-6
   1           3546           3615          10807       5.532e-4       2.917e-1       7.622e-7
   1           2202           6988          12041       8.468e-4       2.525e-1       6.198e-8
   1           4349          13560           5271       6.881e-4       2.077e-1       1.853e-6
   1           4522          18173           2990       3.349e-4       2.966e-1       1.064e-6
   1           6240          16273           5771       3.717e-4       2.997e-1       8.731e-6
   1           4679          11651           4543       3.180e-4       2.763e-1       1.710e-7
   1           5784           4457          13391       1.958e-4       2.546e-1       2.098e-6
   1           6289           6290           8811       4.412e-4       3.000e-1       4.133e-6
   1           3569          15410         15.661       4.427e-4       2.720e-1       1.486e-7
   1           2818           7330           5953       6.399e-4       2.985e-1       5.298e-7
   1           5384           5141          11235       4.073e-4       3.000e-1       6.260e-7
   1           3369          13664           7011       5.034e-4       3.000e-1       5.898e-7
   1           5477          20318           4116       3.065e-4       2.920e-1       8.233e-6
   1           5183           6101           3462       4.823e-4       2.643e-1       9.073e-6
   1           2873          14999           7574       5.699e-4       2.862e-1       1.222e-6
   1           4292          18643           9498       6.796e-4       2.862e-1       1.992e-8
   1           5982           8487           7467       3.626e-4       2.443e-1       1.199e-6
   1           4619          11547          16418       6.644e-4       1.567e-1       5.839e-8
   1           5908           6034           4505       3.644e-4       1.910e-1       1.675e-6
   1           4366           8202           8075       3.976e-4       3.000e-1       1.241e-8
   1           3585          12766          13351       4.987e-4       2.783e-1       6.537e-7
   1           4438          13275           3896       5.195e-4       2.992e-1       3.221e-7
   1           5720          15806           3651       4.900e-4       2.869e-1       2.399e-7
   1           4305          14744           7408       5.259e-4       2.461e-1       4.075e-6
   1           3568          11923           5856       6.641e-4       3.000e-1       1.140e-6
   1           2603          15222           4663       9.265e-4       2.801e-1       3.305e-6
   1           3163          11500           6148       8.892e-4       2.898e-1       5.765e-6
   1           4434          11504           1741       3.041e-4       2.875e-1       1.888e-6
   1           4731          15288           6137       3.710e-4       2.664e-1       3.788e-7
   1           4968          15123           2145       8.674e-4       2.809e-1       1.109e-7
   1           4206           8904           3172       5.516e-4       3.000e-1       3.548e-6
   1           3461           7371           2911       8.794e-4       2.906e-1       8.564e-7
   1           4040           4181          10875       4.057e-4       2.869e-1       1.471e-8
   1           6465           3628           5629       4.140e-4       3.000e-1       1.009e-7
   1           3355          15802          10452       6.285e-4       2.360e-1       2.370e-8
   1           3317           6301           5476       3.639e-4       2.965e-1       6.429e-8
   1           3065           9489           5415       4.905e-4       2.797e-1       2.602e-8
   1           1824          17879           7746       7.402e-4       2.371e-1       8.699e-6
   1           4359          22149           4839       4.444e-4       2.759e-1       7.235e-8
   1           2826          15603          10497       7.154e-4       3.000e-1       6.136e-6
   1           3939          12930           6774       7.713e-4       2.967e-1       5.751e-7
   1           5629          14461          10424       4.430e-4       3.000e-1       5.381e-6
   1           4255          11229           7038       7.668e-4       2.887e-1       4.323e-6
   1           4174          15895           6253       4.582e-4       2.678e-1       4.878e-7
   1           6344          11254           4128       3.812e-4       2.623e-1       2.605e-8
   1           2521          15433           3677       9.207e-4       3.000e-1       3.591e-8
   1           4036          17871          15763       8.951e-4       2.635e-1       4.984e-7
   1           3868          12649           6795       7.349e-4       2.950e-1       4.034e-7
   1           4484          10558          11987       6.512e-4       2.892e-1       9.285e-8
   1           3721          17492           8731       5.749e-4       3.000e-1       4.548e-8
   1           5458          15217          10982       3.152e-4       2.049e-1       4.608e-8
   1           4089           7337           9485       7.076e-4       2.760e-1       4.497e-7
   1           4300           9790           2776       7.922e-4       2.969e-1       1.318e-8
   1           3758          16751           6297       5.538e-4       2.898e-1       8.299e-8
   1           3023           6477          14823       8.590e-4       3.000e-1       3.506e-6
   1           4521          10328          10267       3.588e-4       3.000e-1       9.486e-6
   1           4315          12524          15423       4.664e-4       2.757e-1       4.431e-8
   1           4731           9076           7004       5.502e-4       2.838e-1       1.523e-7
   1           5132          15745          10510       7.751e-4       1.691e-1       1.729e-6
   1           4223           3320          10836       4.436e-4       1.196e-1       2.542e-6
   1           3215           9377           9310       9.612e-4       2.487e-1       1.665e-8
   1           3723           3644           4837       7.405e-4       3.000e-1       8.468e-7
   1           6185          15350           5983       2.103e-4       2.672e-1       9.661e-8
   1           4778          18484          12092       3.495e-4       3.000e-1       9.902e-7
   1           4643          11002          11698       5.094e-4       2.564e-1       6.671e-8
   1           3639           6390          16245       5.237e-4       2.928e-1       1.766e-8
   1           4755           9986          10135       7.821e-4       2.986e-1       1.049e-8
   1           4790          17110           5807       4.691e-4       3.000e-1       5.993e-7
   1           5295          15927           2964       3.386e-4       2.795e-1       9.689e-6
   1           4220           5705            916       6.910e-4       2.838e-1       3.913e-8
   1           4357           9440          12455       5.964e-4       2.610e-1       1.956e-7
   1           5056          17376           5903       4.204e-4       2.553e-1       1.867e-6
   1           4194           1822           3761       3.757e-4       3.000e-1       7.069e-8
   1           4161          14220           4516       7.992e-4       2.517e-1       3.671e-7
   1           6112          12083          11967       3.449e-4       2.906e-1       1.382e-7
   1           5156           7775           4122       3.794e-4       2.585e-1       8.298e-7
   1           2764          11285          12238       8.286e-4       2.866e-1       1.538e-7
   1           3283          13629           9986       6.662e-4       2.856e-1       3.848e-6
   1           5408           6716           8338       5.251e-4       1.640e-1       4.385e-7
   1           2720           7533           7681       8.708e-4       3.000e-1       4.366e-6
   1           4744          15128           9257       4.579e-4       2.838e-1       3.365e-6
   1           3607          11403          16290       3.718e-4       2.490e-1       3.191e-7
   1           4033           8858          15604       6.628e-4       3.000e-1       3.387e-7
   1           2961           7304           5693       2.905e-4       3.000e-1       9.463e-6
   1           4187          16987          11583       2.427e-4       3.000e-1       2.399e-6
   1           2923          10182          11497       6.895e-4       2.757e-1       7.792e-7
   1           3919           7268           7621       8.379e-4       2.700e-1       4.521e-8
   1           4676           4610           8467       3.395e-4       3.000e-1       1.159e-6
   1           3242          18724           8678       8.525e-4       2.650e-1       2.452e-8
   1           3027          19608           6743       5.994e-4       2.569e-1       3.239e-8
   1           3155          12151           4715       5.085e-4       3.000e-1       1.000e-5
   1           5777          13139          13779       2.169e-4       3.000e-1       8.951e-8
   1           3021          10365           6328       8.426e-4       2.825e-1       1.542e-7
   1           3873           9486           4701       9.573e-4       3.000e-1       2.714e-7
   1           5045          16449           3861       4.720e-4       2.475e-1       3.283e-6
   1           4264          17785           4417       8.640e-4       2.720e-1       8.836e-8
   1           3839           1571           7575       9.242e-4       2.019e-1       1.161e-7
   1           4550           9338           5001       3.592e-4       3.000e-1       1.476e-6
   1           3638          11126          12562       4.004e-4       2.418e-1       4.305e-6
   1           2870          17849          12084       8.889e-4       2.941e-1       1.060e-6
   1           4482           9632          11024       7.099e-4       1.500e-1       3.030e-8
   1           4725          15456          13242       6.858e-4       1.576e-1       1.176e-7
   1           4312          14618           8672       4.926e-4       3.000e-1       1.156e-7
   1           4126           9569           6277       6.888e-4       2.840e-1       1.393e-6
   1           3969          17364           4004       7.913e-4       2.742e-1       4.470e-6
   1           3707          10181           5845       9.276e-4       1.913e-1       3.091e-6
   1           4409           9967           6125       4.884e-4       3.000e-1       8.037e-7
   1           5577          11480           5108       2.579e-4       2.760e-1       1.116e-7
