scenario      Ne            t             Na          µmic_1        pmic_1       snimic_1      NAL_1_1       HET_1_1       VAR_1_1       MGW_1_1    
  1            4738         11609          1140    3.630e-004    2.874e-001    3.434e-006      8.000000      0.658535      5.092314      1.103448
  1            3921          6193          6130    8.911e-004    2.542e-001    3.706e-008     13.875000      0.839913     17.676588      0.982301
  1            4579          8634          8898    6.581e-004    2.969e-001    4.827e-007     11.750000      0.809725     11.825304      0.944724
  1            2533          9089         11297    8.077e-004    2.966e-001    8.466e-006     10.750000      0.788745     26.795153      0.785388
  1            2740          1597         11020    4.840e-004    2.943e-001    1.000e-005     10.250000      0.704352      7.953711      0.953488
  1            3227          5337         21046    5.352e-004    2.949e-001    1.020e-007      9.000000      0.718045      9.876141      0.867470
  1            4518          8049          7477    8.645e-004    2.830e-001    6.642e-007      8.375000      0.750079      4.231842      1.038760
  1            5293         10208          7583    8.930e-004    2.995e-001    4.934e-006     11.875000      0.793741     14.979746      1.005291
  1            4467         10321          7096    6.268e-004    3.000e-001    2.490e-007     10.125000      0.794537      9.418468      0.895028
  1            4732          9782         14248    4.852e-004    3.000e-001    1.337e-007      8.000000      0.674895      7.500754      0.864865
  1            3987         11091         10460    7.398e-004    2.676e-001    2.057e-006      7.750000      0.760312      3.430856      0.984127
  1            4965          8112         12954    3.515e-004    2.416e-001    2.510e-007      7.125000      0.632758      3.884627      0.950000
  1            4326         12195          6810    3.475e-004    2.989e-001    3.216e-008      8.000000      0.726705      7.231148      0.870748
  1            3833         10760          5481    5.651e-004    2.934e-001    7.568e-007     10.750000      0.751794      8.862814      1.061728
  1            4554          6531         12950    3.145e-004    2.954e-001    1.370e-007      7.625000      0.714230     11.859916      0.802632
  1            5572         10984          4315    3.172e-004    3.000e-001    1.171e-007      5.750000      0.562451      3.087991      0.707692
  1            4381          6997         19509    3.711e-004    2.510e-001    2.470e-008      8.875000      0.785539      6.987367      0.825581
  1            4113         17650         11146    6.170e-004    3.000e-001    2.549e-008      8.500000      0.701492      9.873730      0.809524
  1            3276         15855          6737    7.840e-004    2.717e-001    5.323e-008     10.250000      0.742839     15.937349      0.811881
  1            4379         11839          9848    5.492e-004    3.000e-001    5.279e-008     10.250000      0.805119      6.570201      0.931818
  1            2934         15658          5969    7.894e-004    2.823e-001    2.404e-008      8.250000      0.756921      7.895788      0.916667
  1            4892         10885          2414    3.144e-004    2.868e-001    2.922e-006      8.000000      0.694546      6.242113      0.744186
  1            2579          5935          7742    4.216e-004    2.904e-001    7.458e-006      7.625000      0.654661      7.136235      0.802632
  1            4316          2167          8949    3.869e-004    2.946e-001    5.976e-006      8.750000      0.608016      8.557399      0.903226
  1            4498         13958          8020    6.608e-004    2.738e-001    3.693e-008     10.500000      0.834243      7.771779      0.954545
  1            4707         17044         13875    4.153e-004    3.000e-001    5.899e-006      9.875000      0.740468      6.140640      0.946108
  1            4560         22240          5659    2.589e-004    2.872e-001    9.747e-008      6.625000      0.509609      8.609304      0.861789
  1            3969         12264          3181    5.200e-004    2.556e-001    9.806e-007      7.625000      0.718828      5.302523      0.938462
  1            2219         11106          2728    6.937e-004    3.000e-001    9.797e-006      9.000000      0.602884      6.091770      0.960000
  1            4661         14077          6732    6.719e-004    2.364e-001    1.252e-008     11.000000      0.809714     14.581558      0.936170
  1            2901         21304          3619    8.923e-004    2.995e-001    7.593e-006      8.875000      0.744704      4.911603      0.993007
  1            5409         10821          9521    9.394e-004    1.480e-001    6.470e-006     10.250000      0.821436      7.341716      1.037975
  1            3153          9048          3225    5.555e-004    3.000e-001    3.138e-006      6.750000      0.734651      4.693802      0.760563
  1            4332          9165          5314    7.769e-004    2.910e-001    2.028e-008     12.750000      0.806825     16.687243      0.962264
