scenario  Ne(u+sni)_1     t(u+sni)_1      Na(u+sni)_1   
   1        8.525e-1           3.912          14.442
   1           1.676           7.663          18.066
   1        7.728e-1           3.480           4.987
   1           2.553           7.875          18.020
   1        6.280e-1           2.051           5.884
   1           1.160           4.303           8.635
   1        7.537e-1           1.429          10.029
   1           1.512           2.938           3.070
   1           2.463           8.170          14.938
   1           1.212           9.916           9.907
   1           1.550           9.145          16.971
   1        6.373e-1           1.799           6.000
   1        7.166e-1           5.187           4.130
   1           1.273           9.799          13.166
   1           1.243           9.943          10.671
   1           2.080           4.259          14.232
   1        7.623e-1           2.674           6.829
   1        7.663e-1           3.521           5.553
   1           2.966           5.742          16.847
   1           1.285          13.493           3.347
   1           1.271           3.950           9.057
   1        8.071e-1           4.558           8.010
   1        9.264e-1           3.928           5.377
   1           1.197           4.034          19.999
   1           1.122           6.694           2.080
   1           1.952           4.282          12.858
   1           1.335           6.959          12.978
   1        9.487e-1           2.642          19.268
   1        9.322e-1          11.983          15.579
   1           1.521           8.274           9.410
   1           1.476           5.095           6.085
   1           1.759           8.177           8.703
   1        9.131e-1           6.246           5.168
   1           1.343           8.205          20.892
   1           2.193           8.164           9.990
   1           1.559           4.697          11.971
   1           1.506           1.452           8.749
   1           1.091           2.983          14.405
   1           1.219           2.915           6.059
   1        9.918e-1           6.962          14.922
   1           1.507           3.488           8.974
   1           1.044           3.791          13.547
   1           1.547           1.244           7.919
   1           1.063           1.514           5.362
   1        8.511e-1           1.273           9.404
   1           1.086           9.479           6.777
   1        6.489e-1           2.137           5.656
   1        7.634e-1           6.875          13.389
   1           1.860          14.290          12.168
   1        9.476e-1           2.090           9.537
   1           1.371           4.657           7.735
   1           1.162          11.135          17.656
   1        7.293e-1           8.571           1.325
   1           2.170           5.205        3.938e-1
   1           1.512           5.926          23.132
   1        8.928e-1           2.935           3.370
   1        8.385e-1           1.098          10.640
   1        6.230e-1           4.165        4.541e-1
   1           2.060           5.189           4.630
   1           1.167           8.298          22.507
   1           1.275           8.178           5.246
   1        6.679e-1           7.085          16.308
   1           1.001           1.981           6.380
   1           1.409           9.057           3.843
   1        8.235e-1           4.249           9.980
   1        5.941e-1           3.772           8.843
   1           1.138           2.726          19.504
   1           1.578           2.236           4.344
   1           2.367           3.188          20.648
   1        8.920e-1          10.484           5.887
   1           1.335          14.582          10.947
   1           1.651           3.999          11.676
   1           3.565           9.108          11.628
   1        7.758e-1          12.666           3.500
   1        9.960e-1           3.684          17.817
   1           1.036           4.290          18.036
   1           1.011           8.959           2.438
   1           1.045           7.017          17.122
   1           1.002           8.335          13.088
   1        9.570e-1           4.759          18.244
   1           1.643           4.315          12.037
   1           1.351           5.274          10.874
   1        8.704e-1           5.529          10.550
   1           2.162          10.024          11.364
   1           1.713           4.751          17.065
   1           1.425          10.400          17.667
   1        7.662e-1           4.465           1.142
   1        8.641e-1           6.009          18.503
   1        7.732e-1           4.479           2.238
   1           3.987          10.420          11.736
   1           1.263           3.457           6.870
   1        8.459e-1           8.415           8.501
   1           1.288           7.558          19.779
   1           1.584           4.050          11.674
   1        9.975e-1           3.427          15.787
   1        6.503e-1           1.166           8.571
   1           1.759          15.775          21.909
   1           1.430           7.995          17.784
   1           1.832          10.069          10.119
   1        6.373e-1           4.119           3.677
   1           1.123          10.492          18.557
   1        6.571e-1           1.508           5.532
   1        6.442e-1           1.551           8.559
   1           1.043           5.689          12.591
   1           1.169          11.093          21.123
   1        8.460e-1          11.961          17.706
   1        7.537e-1           3.992        7.032e-1
   1        9.601e-1           2.035          10.773
   1           1.153           6.206           6.074
   1        8.300e-1           5.411           4.144
   1           1.104           9.402          10.032
   1           1.333           2.558          14.145
   1           2.147           8.985          12.488
   1           1.230           8.551          12.708
   1        8.577e-1          14.151           9.404
   1        8.217e-1           4.564          11.661
   1           1.681           6.608           3.301
   1        8.484e-1           4.669          12.295
   1           1.154           4.387          13.508
   1           2.184           8.602          11.212
   1        8.372e-1           3.384          12.217
   1           2.356           7.293          12.425
   1           1.365           5.641           6.838
   1           1.402           9.182          17.031
   1        9.131e-1           3.870          12.730
   1        7.589e-1           8.577          14.421
   1        7.090e-1        4.670e-1           8.449
   1           1.793           3.568          13.173
   1           1.846           1.392        3.170e-1
   1        7.830e-1           1.392           8.186
   1        9.070e-1           7.812          20.671
   1           2.267           2.966           2.101
   1        7.307e-1           4.604           8.982
   1        7.461e-1           1.686          11.929
   1        9.660e-1           7.371          16.225
   1        9.850e-1           3.149           9.712
   1        8.423e-1          10.761           3.391
   1        7.246e-1           1.288           9.633
   1        6.180e-1           5.570           5.265
   1        7.803e-1        6.614e-1           6.446
   1           1.312           8.999          18.827
   1        8.294e-1           4.158          17.696
   1        7.139e-1           5.274           9.720
   1        6.878e-1           1.411          10.050
   1           1.776           8.117          11.295
   1           1.745           1.691           8.906
   1           1.937           2.821          18.666
   1        8.458e-1           4.894          11.495
   1        8.550e-1        3.412e-1          14.299
   1        9.843e-1           5.190          11.085
   1        8.623e-1           4.369          10.651
   1        9.911e-1           7.374          16.065
   1        9.461e-1           4.301          12.372
   1        9.749e-1           3.231          11.993
   1        8.536e-1          10.389          23.558
   1        6.808e-1           1.692          11.392
   1        9.530e-1          11.137          10.551
   1           1.586           3.883          16.465
   1        7.356e-1           3.552          13.771
   1        6.812e-1           1.835           5.237
   1           1.296           5.386        6.855e-1
   1        8.998e-1           2.303           7.743
   1        8.342e-1           5.644          13.942
   1        9.753e-1          10.374          14.104
   1        8.940e-1           3.058          13.199
   1        6.779e-1           3.605          14.549
   1           1.824           2.545          16.522
   1           1.896           6.795           9.542
   1        7.729e-1           7.238          19.290
   1        9.103e-1           3.044          15.079
   1        6.617e-1        9.125e-1           5.832
   1           3.087          12.375          13.204
   1        8.140e-1           4.091          13.404
   1           2.707           6.058          19.422
   1           1.571        5.982e-1           7.452
   1           1.607           3.266           5.583
   1        7.092e-1          10.140          12.169
   1           2.108          11.791          11.317
   1        8.079e-1           4.771        5.998e-1
   1           2.194           4.755          11.055
   1           1.081           5.347          11.469
   1        9.547e-1           8.772          19.971
   1           1.069          12.568          13.439
   1           1.415           3.046           4.075
   1        7.887e-1           3.192          12.459
   1        8.780e-1           3.517          15.884
   1           1.200           4.213          16.026
   1        9.102e-1           3.126          10.146
   1        9.438e-1           6.483        1.217e-1
   1        9.304e-1           9.059          16.678
   1        7.131e-1           7.420           1.809
   1           1.461           3.028           5.513
   1           1.103           7.942           7.224
   1           1.779          12.200          12.503
   1           1.283           1.733           4.213
   1           1.134           2.260          23.849
   1           1.390          11.749          21.170
   1           1.307           8.295          19.182
   1           1.288           2.451           8.055
   1        7.414e-1           7.322          12.571
   1           1.448           2.674          18.399
   1        9.080e-1           3.842          12.315
   1           1.675           5.174          15.237
   1           1.245           8.570          15.746
   1        8.460e-1           3.070          15.985
   1        8.005e-1           5.174          17.114
   1           1.665           5.930           4.712
   1        7.289e-1           9.595          11.990
   1           1.060           5.112           4.766
   1           1.674          10.961           6.540
   1        7.963e-1           1.450          15.105
   1           1.020          12.031          19.599
   1        9.706e-1          11.580          13.845
   1        6.937e-1           4.128           2.742
   1           1.460           4.608           5.428
   1           1.277           2.308          19.056
   1        6.750e-1           2.232           8.157
   1        9.309e-1          14.005           7.010
   1           1.494          15.783           4.340
   1           1.360           1.792          13.666
   1        6.640e-1           5.801          17.966
   1        7.323e-1           1.519          10.654
   1           1.525           8.087           4.881
   1        9.693e-1           4.671          11.177
   1        8.569e-1           3.630           3.831
   1        8.231e-1           1.710          11.122
   1        8.807e-1           9.507          10.635
   1        7.852e-1           8.623           3.156
   1           1.338           4.028          12.424
   1           1.059           3.278          13.131
   1           1.311           4.272           9.133
   1           1.061           6.232          16.816
   1           1.026           6.631          18.788
   1        8.524e-1           6.402           6.419
   1           2.436          10.434          18.408
   1           1.550          10.814          17.103
   1           1.332           8.271          24.494
   1        9.894e-1           1.686          11.921
   1        9.974e-1           7.770          15.847
   1           1.359           8.344          17.360
   1           1.240           1.470           2.750
   1           2.403           9.083          14.809
   1           1.816          10.684           2.913
   1        7.464e-1          13.041           1.663
   1        7.101e-1           2.141          11.005
   1        8.094e-1           3.963          13.161
   1           1.921           5.211          13.266
   1        7.577e-1           2.045          13.292
   1        9.734e-1           4.554          17.113
   1        9.764e-1           3.361           4.772
   1           1.120           5.538          18.195
   1           1.139           4.979          10.372
   1        7.042e-1        7.793e-1           4.976
   1        7.027e-1           3.309           8.935
   1        8.102e-1           2.033           5.931
   1           1.456           8.056          14.806
   1        8.199e-1           7.112          11.919
   1           1.293           7.342          13.133
   1           1.532           5.221          16.899
   1        8.669e-1           9.461          22.053
   1           1.480           4.714          16.839
   1        6.424e-1           9.369          12.968
   1           1.219           9.792           5.818
   1           1.080           8.149          15.797
   1           3.309          15.689          23.268
   1        8.048e-1           7.014          12.200
   1           1.165           8.690          15.844
   1           1.837           5.803          18.693
   1           1.382          12.233          13.148
   1           1.257           8.151           7.698
   1           1.312           9.407           1.344
   1           1.639           4.650          18.290
   1           1.409           4.019          10.743
   1        9.670e-1           4.580           4.240
   1           1.004           8.113          11.538
   1        8.400e-1           6.586          13.011
   1        9.927e-1           8.216          14.642
   1           1.560           8.606          17.172
   1        8.636e-1           1.865          21.381
   1        9.908e-1           3.666          26.344
   1        9.834e-1           3.016          12.959
   1           1.611           4.049           2.474
   1           1.011           3.496          12.488
   1           1.060           1.935          19.777
   1           1.466           7.852          20.079
   1        8.679e-1           3.178           1.705
   1        7.703e-1           3.058           9.097
   1        8.438e-1           6.812           4.057
   1           1.658           6.343          10.986
   1           2.189          11.731          18.332
   1           1.745           5.651          15.437
   1        6.056e-1        5.568e-1           1.215
   1        9.709e-1           8.077           5.748
   1           1.899           4.314          23.280
   1           1.178           9.494          19.067
   1        6.981e-1           3.105           1.016
   1           1.142           7.672          10.485
   1           1.233           5.356          16.966
   1        7.249e-1           4.171           5.910
   1        8.260e-1           5.318           8.708
   1           1.012           3.688          10.725
   1           1.033           9.956          12.646
   1           1.057           4.653          14.536
   1        8.384e-1           8.953          16.700
   1           1.000           7.545           5.326
   1           2.667           9.399          12.504
   1        8.961e-1           3.761          14.049
   1           3.193          12.609          18.571
   1           4.576          10.931          22.004
   1        9.693e-1           5.179           5.859
   1           1.660           9.297           8.140
   1        7.148e-1           9.319          15.054
   1           1.778           5.185          12.209
   1           1.128           2.988          14.360
   1        7.390e-1           5.050          10.661
   1           1.191          11.134          13.040
   1           1.577           6.331          20.108
   1           1.146           5.518          16.779
   1           1.614           6.944           7.831
   1        7.426e-1           4.363           3.892
   1        9.701e-1           8.280           6.934
   1           3.677          11.348          14.652
   1        6.632e-1           8.873          21.318
   1        9.848e-1           4.614          12.459
   1           1.502           8.091          19.292
   1           1.732           8.280          25.004
   1        7.896e-1           4.412           6.258
   1        9.667e-1           8.205          20.139
   1        6.220e-1           1.557           6.171
   1        8.694e-1           5.137          17.088
   1           1.116           1.439          16.357
   1        7.823e-1           4.968          19.184
   1           1.996           8.646          10.969
   1        7.524e-1           6.972           3.697
   1        8.758e-1           5.632           7.141
   1        6.852e-1           3.205           4.818
   1        6.025e-1        6.381e-1           8.082
   1           1.319           2.043          13.091
   1        8.126e-1           5.720        8.461e-3
   1           1.012           5.294           9.109
   1           1.091           2.058          11.255
   1        8.067e-1           6.079          11.901
   1           1.104           4.978           4.964
   1           1.017           2.547           4.986
   1        6.606e-1           9.269           9.966
   1        9.886e-1          14.297          13.196
   1           1.050           3.058           8.263
   1           1.320           6.797          21.298
   1           1.141           1.542           5.825
   1           1.166           2.153           9.330
   1        7.301e-1           6.809          15.234
   1           1.377           5.881           7.207
   1           1.044           9.397           4.685
   1        8.339e-1           6.125          11.970
   1           1.920           6.260          11.254
   1        7.647e-1          12.052          11.117
   1           1.174          10.330          11.016
   1        6.728e-1           3.201           2.392
   1        8.575e-1           6.905           6.495
   1           1.893          10.802           4.415
   1           1.100           3.158           6.058
   1           1.365           5.186           8.475
   1        6.958e-1           1.663          10.672
   1        9.950e-1           1.460           6.755
   1        8.879e-1           9.249          16.554
   1        8.086e-1           2.156           5.919
   1        6.354e-1           3.439           8.480
   1        8.331e-1          14.327          13.091
   1        8.753e-1          10.154           8.114
   1           1.178           9.819          17.794
   1        9.349e-1           9.362          10.960
   1           1.059           7.132          12.623
   1           2.213           8.060          13.838
   1        9.391e-1           6.494          10.433
   1           1.525           3.323           6.314
   1        8.965e-1          14.078           7.091
   1           3.626          14.670          22.405
   1           1.541           8.206          14.055
   1           1.081           5.620          18.480
   1        8.914e-1           7.867          14.504
   1        9.170e-1           4.871          11.058
   1           1.226           3.688          17.917
   1           1.840           6.274           8.235
   1        9.124e-1           9.125          10.937
   1        8.002e-1           3.469          21.615
   1           1.118           4.209          10.257
   1           1.037           6.479          16.252
   1           1.552           3.923          10.681
   1           1.266          10.765          17.512
   1           1.017           1.056          13.122
   1           1.481           8.106          18.006
   1           1.355           2.583           9.506
   1        6.925e-1           2.963           5.169
   1           1.015           5.827          12.496
   1           1.861           4.788          12.294
   1        8.559e-1           2.761          19.356
   1           3.713           5.735          15.436
   1           1.054          10.092           7.180
   1        8.410e-1           6.440           3.662
   1           1.087           2.539           2.913
   1           1.204           5.908          15.305
   1           2.544           5.503           4.546
   1        6.733e-1        4.617e-1           5.240
   1           1.974           7.121          11.806
   1           1.343           2.936          10.698
   1           1.025           2.236           6.343
   1           1.607           8.140          18.833
   1           2.704           6.421          13.855
   1           1.624           3.375          12.470
   1        8.080e-1           5.910          13.040
   1           1.377           5.455          13.258
   1        8.591e-1           3.614          15.756
   1        8.838e-1           4.572          20.634
   1        5.604e-1           2.450           5.056
   1        6.646e-1           6.027           7.109
   1        7.832e-1           6.105          17.991
   1           1.959           5.218          15.496
   1        6.756e-1           1.437           8.580
   1           1.278          16.505          15.295
   1        8.276e-1          10.081          12.556
   1        7.524e-1           7.001           7.112
   1        6.841e-1           2.814           8.854
   1           1.444           6.222          15.986
   1           1.524           6.350          12.040
   1           1.101           7.983           6.553
   1           2.658          14.258          10.853
   1           1.113        8.832e-1          16.578
   1        8.545e-1           2.741           6.745
   1        6.791e-1           4.249          13.866
   1        7.944e-1          15.122          18.885
   1           1.724           7.291          15.250
   1           1.071          10.680          17.688
   1        8.986e-1           7.834          10.956
   1           1.329           6.467          11.357
   1           1.259          14.236           7.805
   1           1.209           6.640          15.522
   1           1.332           5.513           7.703
   1        9.682e-1           1.596           5.015
   1           1.146           2.167          17.807
   1           1.187        9.361e-1           1.021
   1           1.097           4.878          17.856
   1        9.088e-1           6.037          16.208
   1           3.452           6.886           4.454
   1        8.163e-1           1.646           9.147
   1        9.484e-1          11.718          15.564
   1           1.928           5.851           9.593
   1           2.241          11.276          18.881
   1        7.327e-1           3.665          12.338
   1        8.814e-1           7.789           5.338
   1        6.419e-1           6.133           7.231
   1        9.352e-1        7.740e-1           7.295
   1        9.976e-1           2.499          13.076
   1           1.446           9.973           8.472
   1        9.705e-1           4.604           9.459
   1           1.448           6.044          11.670
   1        9.863e-1           6.421          14.599
   1        7.637e-1           4.039           6.052
   1           1.191           5.941          12.815
   1           1.034           6.419           5.141
   1           1.005          12.501          17.487
   1           1.837           9.368          22.006
   1        9.802e-1           8.141          15.690
   1        7.134e-1           3.523           5.647
   1           1.934          16.540          13.031
   1           1.196           9.596          20.467
   1           1.038           6.302           4.063
   1        8.939e-1           4.096          17.707
   1           1.131          14.112           8.002
   1        7.270e-1           5.356          10.124
   1        9.486e-1           6.174          11.841
   1        5.055e-1           1.331           1.987
   1        8.518e-1           4.310           4.129
   1           1.569           6.478           9.424
   1           1.414           5.079          13.910
   1        8.609e-1           1.080           8.204
   1        9.003e-1           9.960          11.323
   1           1.047           8.748          24.431
   1        8.820e-1           4.970          14.282
   1           1.376          11.156          13.754
   1           1.139           8.257           9.375
   1        8.579e-1           6.679          17.812
   1           1.274           8.528           5.195
   1           1.448           6.782           6.087
   1           1.695           4.288          21.363
   1           1.563           5.258          17.331
   1        9.740e-1           3.233          16.189
   1           1.399          10.508          22.788
   1        7.751e-1           2.535           5.260
   1           1.448           5.546           3.793
   1           1.246           4.923          12.027
   1        9.227e-1           7.977          14.406
   1        8.275e-1           3.145          20.633
   1           1.050          12.454          14.914
   1           1.470           7.974          16.613
   1           1.824           4.905           4.035
   1        9.599e-1           3.354           2.925
   1           1.481           4.900          16.327
   1           1.018           4.468          15.423
   1        8.663e-1           8.197           5.176
   1           1.619           3.588          21.512
   1           1.277           4.289          12.048
   1           1.252          10.904          11.585
   1        8.833e-1           3.683           6.674
   1           1.063           4.307           8.509
   1           2.830           4.279          10.833
   1           1.156           6.338          13.477
   1           1.706           7.897          17.828
   1        6.567e-1           2.579          11.563
   1           1.050           2.745          12.833
   1           1.507          15.729          10.667
   1           1.060           6.124          10.051
   1        9.340e-1           3.369          14.811
   1        8.057e-1           8.100           9.363
   1        9.005e-1           2.827           8.740
   1           1.844        9.164e-1        7.239e-1
   1           1.161           2.426           6.438
   1        6.695e-1           1.318           6.103
   1           2.801           2.363           6.778
   1        9.492e-1           5.961           8.757
   1        8.231e-1           6.872           9.221
   1           1.964           3.892          11.583
   1        7.025e-1           5.515          15.959
   1        8.751e-1           1.795          17.884
   1           1.441          10.032          15.241
   1           1.303           6.086          10.901
   1        8.266e-1           5.379           7.861
   1        9.627e-1          10.092          14.222
   1        7.913e-1           3.830           5.542
   1        8.963e-1           5.134          17.491
   1           2.885           5.329          11.657
   1        7.193e-1           1.633           1.071
   1        9.810e-1           3.213          12.521
   1           1.865          10.270          20.389
   1        8.340e-1           8.126          21.495
   1           1.085          10.313          14.052
   1           1.224          13.560          12.671
   1           1.094           3.523          16.262
   1           1.769           6.666          15.980
   1           1.151           8.462          10.739
   1        9.084e-1           1.705           8.188
   1        7.910e-1           2.794           4.571
   1        7.152e-1           1.823           8.305
   1           1.300           2.948           7.945
   1        8.994e-1           4.048          19.310
   1           1.321           3.450          12.122
   1           1.739           7.128          21.076
   1        9.093e-1           3.029           6.987
   1           2.053           3.132           4.966
   1           1.739          11.512           9.491
   1        6.652e-1           2.627           9.863
   1           1.079           7.824          11.914
   1           1.021           7.840          18.571
   1        6.732e-1           1.800          13.080
   1           1.350           3.937          17.210
   1        8.572e-1           2.698           5.410
   1        7.932e-1           5.445           6.615
   1        7.820e-1           1.251          16.359
   1           1.430           5.070          21.097
   1           1.336           9.783          16.036
   1           1.499          10.105          11.094
   1           1.535          13.102          23.553
   1           1.315           7.771          19.312
   1           1.715           5.697          12.066
   1           1.274           5.410          11.434
   1           1.220           7.715          12.615
   1        9.492e-1           3.516           7.062
   1           1.263           4.308          11.219
   1           1.370           4.085          21.726
   1           1.156           9.198           4.394
   1           1.130        6.332e-1           4.245
   1           1.046           3.265          11.453
   1           1.104           6.060          20.205
   1           1.252           5.362          17.362
   1        9.440e-1           7.142           8.983
   1           2.164           8.238           6.305
   1        8.517e-1           3.207           6.682
   1        7.485e-1           4.798          11.911
   1           1.309          10.005          19.378
   1           1.261           6.826          17.391
   1           1.193          14.559          15.434
   1        8.601e-1           1.305          15.601
   1           1.200           4.758          18.250
   1           1.236           2.601          12.898
   1        9.727e-1           3.176          16.671
   1           1.140           3.604          14.590
   1           1.284           5.095          16.361
   1           1.008           5.987           2.723
   1           1.047           8.670           8.305
   1        9.971e-1           6.383           3.678
   1        9.814e-1           5.832          10.171
   1           1.941           9.899          17.565
   1        8.587e-1           5.143          21.008
   1        9.614e-1          13.858           7.038
   1           1.076           3.278          13.470
   1        9.544e-1           6.211           8.991
   1           1.539           5.933           2.155
   1        7.738e-1           3.431           8.354
   1        7.604e-1          15.607           8.684
   1        9.537e-1           5.234           9.367
   1        8.299e-1           4.887           1.272
   1           2.446           3.433          20.471
   1        9.318e-1          10.655          13.347
   1           1.306           2.412          15.430
   1           1.566           2.385           5.670
   1        9.246e-1           1.074           8.164
   1           1.067           6.005          18.885
   1        9.179e-1           9.677          12.779
   1        6.791e-1           5.555           3.263
   1           1.431           9.787          16.602
   1        8.559e-1           2.250           9.283
   1           1.429           2.678          12.484
   1           1.369           8.087           4.758
   1        7.867e-1           5.195          10.293
   1        9.382e-1           4.415           2.681
   1           1.752           9.028          11.077
   1           1.519           7.228          16.900
   1        8.613e-1           6.638          15.756
   1        9.838e-1           5.914          11.794
   1           1.124           5.798          18.958
   1        7.162e-1          10.571           1.736
   1        7.398e-1           4.353           8.053
   1           1.467           7.718          18.560
   1        7.706e-1           3.980           6.002
   1           1.056           6.805           4.353
   1        7.385e-1           6.304          13.643
   1           1.875           1.690           4.997
   1        7.527e-1           4.631           8.517
   1        6.371e-1           3.823          12.380
   1           1.714           7.377          19.965
   1        5.969e-1        2.870e-1          20.736
   1           1.734           6.560           4.504
   1        9.373e-1           4.437          20.687
   1        8.219e-1           2.831           5.785
   1           2.073          14.140          12.853
   1           1.394           4.582          11.636
   1        8.396e-1           2.658          13.407
   1        8.766e-1           2.459          10.755
   1           2.130          12.508          13.695
   1        7.081e-1           2.318          10.273
   1           1.057           6.941          11.651
   1        7.772e-1        5.581e-1          10.730
   1           1.623           4.534           4.622
   1           1.313           6.166           3.580
   1        9.509e-1           5.494          14.725
   1           1.479           6.541           4.204
   1           1.563          10.703          15.566
   1           1.667          10.445          13.480
   1           1.032           5.423          15.383
   1           1.524           9.641          20.561
   1           1.267           6.825          11.280
   1        6.696e-1           4.658           1.412
   1        9.689e-1           5.725          11.346
   1        9.427e-1           6.563          11.591
   1        6.742e-1           6.639           3.019
   1        7.108e-1           6.257          16.897
   1        7.517e-1           2.564           1.081
   1           1.073           2.676          18.011
   1        7.914e-1           3.776          14.032
   1           1.504           4.705          10.747
   1           1.178          10.481          22.478
   1           1.196           1.757          22.165
   1        7.003e-1           6.314           8.823
   1           1.615           8.871          12.864
   1        9.659e-1           3.215          14.650
   1           1.028           5.693          10.758
   1           1.707           8.664          20.771
   1        6.869e-1           2.568          10.205
   1           2.094           6.419          10.335
   1           1.091           6.584           8.856
   1        6.154e-1           4.390        3.896e-1
   1           1.304           5.416          18.703
   1           1.327           7.775          15.409
   1        7.293e-1           5.137           6.613
   1        9.133e-1        5.009e-1          13.728
   1        8.641e-1           6.813        1.185e-1
   1        7.610e-1           1.595          12.980
   1           1.627           5.374          13.791
   1        8.820e-1           1.621        6.466e-1
   1           1.027           2.921           9.761
   1        7.180e-1           9.039          18.200
   1           1.769          14.154           5.000
   1           1.806           8.659          21.147
   1           1.640           2.121          18.496
   1        9.856e-1           5.882          15.181
   1        6.916e-1           4.971          10.980
   1        7.114e-1           3.820          13.488
   1        7.574e-1           3.220          10.296
   1           1.295           6.314          14.631
   1        8.229e-1           1.553          10.605
   1           1.432           3.417          18.526
   1           1.297           3.806          14.046
   1        6.734e-1           6.685           2.948
   1        8.084e-1           4.255           7.608
   1           1.764           4.309          14.648
   1           1.842           7.257           5.816
   1        8.032e-1           3.029           8.661
   1           1.164           2.928          18.847
   1        9.346e-1           3.600           7.797
   1           1.104           8.367           8.213
   1           1.547           6.843        9.539e-1
   1        7.698e-1           5.470           5.739
   1        9.222e-1           7.874          13.515
   1           1.133           6.539          17.880
   1           1.145           3.403           9.188
   1        9.198e-1           9.047          21.193
   1        6.832e-1           5.884           5.753
   1        9.973e-1           1.447          12.972
   1           1.736           5.092          22.240
   1        7.855e-1           1.579           6.356
   1           1.220           7.242          18.228
   1           1.023          16.678          14.866
   1        7.359e-1           4.696          11.474
   1           1.862           8.251           3.933
   1        8.619e-1           8.721           9.933
   1           1.422           8.854          21.514
   1           1.025           5.363          10.060
   1        8.095e-1           7.373           8.514
   1           1.099           5.296          11.696
   1        9.557e-1           5.999          10.901
   1        8.573e-1           9.110           9.987
   1        8.641e-1          10.437          14.191
   1        7.017e-1           8.063           5.232
   1           1.637           8.633          14.662
   1           1.138          11.996          14.553
   1        8.954e-1           4.381          12.421
   1        9.022e-1           4.378        7.020e-1
   1           1.010           6.285          10.753
   1           1.509           1.015           6.616
   1           1.240           5.525          14.649
   1           2.241          10.889          10.372
   1        9.579e-1           3.923          11.633
   1           1.146          14.319          17.114
   1           1.012           3.819          23.781
   1        7.158e-1           4.853           9.588
   1           1.042           7.413           4.703
   1           1.383          10.573          15.146
   1           1.445          14.906           3.248
   1        7.509e-1           4.576          11.316
   1        6.606e-1           2.414           4.388
   1           1.211           8.189          13.896
   1        8.924e-1           6.253          18.825
   1        7.723e-1          10.115          19.604
   1        9.141e-1          17.925          18.527
   1           1.278           2.087           4.761
   1           1.160           3.902          19.159
   1        7.648e-1           5.942           8.537
   1           1.031          13.200          10.284
   1        8.622e-1           8.560           5.102
   1           1.097           7.824          15.667
   1           1.187           3.040          17.791
   1           1.440           6.690          17.156
   1           1.008           3.708           5.515
   1           1.165           4.811          16.803
   1        7.901e-1           3.466           5.757
   1           2.013           9.539          17.743
   1        7.117e-1           8.312          13.547
   1        9.936e-1           6.338          13.563
   1           1.528           9.665          14.554
   1           1.560           6.082           9.270
   1        9.967e-1           6.229           8.759
   1           1.121           8.858          11.023
   1        9.259e-1           2.075          11.499
   1        9.432e-1           7.250          12.440
   1        8.328e-1           4.635           8.534
   1        9.671e-1           4.628          12.459
   1        9.225e-1           8.889          15.027
   1        9.765e-1           5.534          17.570
   1           1.016           4.222           2.298
   1           1.475           4.097          15.686
   1        9.156e-1           2.241          13.542
   1           1.745           8.204           8.898
   1           1.653           4.328          13.721
   1           1.584          10.291          15.073
   1           2.012           5.865          19.124
   1           1.467           8.428          14.937
   1        7.498e-1           4.795          17.054
   1        7.489e-1           8.687          20.555
   1           3.016          10.577           9.345
   1        9.435e-1           9.566           9.357
   1        6.086e-1           5.222           5.056
   1        7.772e-1           2.443          10.142
   1           2.076           4.063           8.827
   1        7.359e-1           6.111          17.834
   1        9.331e-1           8.106           8.128
   1        6.085e-1           4.761           7.577
   1        9.521e-1           1.619           5.675
   1           1.440           6.192          15.356
   1        9.241e-1           7.637          16.737
   1           1.101           8.492           8.594
   1           1.260           9.743          10.780
   1           1.016           3.816          14.958
   1        9.517e-1           5.921          19.928
   1           2.148           7.279          14.924
   1           1.100           6.599           1.514
   1           1.044           7.686          13.328
   1           1.085           6.053          20.165
   1        6.925e-1           3.315           5.887
   1        7.253e-1           4.790          13.960
   1           1.709          12.122          14.316
   1        9.691e-1           2.852          10.061
   1        9.553e-1           4.942          15.171
   1        9.603e-1           5.720          14.656
   1        8.465e-1           6.955          11.854
   1           1.142           9.348          18.553
   1           1.299           2.555           4.072
   1        7.680e-1           3.901          10.531
   1           1.296          13.746          13.159
   1           1.317           4.175          18.122
   1           2.769           8.442           2.379
   1           2.503           9.882          12.742
   1           1.869           3.201           8.107
   1           1.097           1.997          13.586
   1           1.612          10.108          12.994
   1           1.426           6.413          10.423
   1           1.372           7.663          14.338
   1        9.676e-1          14.192          16.870
   1        8.133e-1           6.744          14.296
   1        9.716e-1           5.336          10.931
   1           1.066           7.502          13.931
   1           1.568           4.848          15.752
   1        7.528e-1           6.760          17.313
   1           1.330           2.066           8.447
   1           1.465           3.294          19.811
   1        8.135e-1           4.043          12.541
   1           1.018           1.989           7.927
   1           1.577           2.344           7.576
   1        8.950e-1           6.804          18.004
   1           2.936          16.185          20.011
   1           1.176           1.325          17.026
   1        8.331e-1           4.701           6.983
   1           1.305           4.530           3.292
   1        7.998e-1           4.461           8.759
   1        7.254e-1           5.428          10.865
   1           1.166           3.092           9.083
   1        8.056e-1           1.007           7.434
   1        8.621e-1           1.785          12.499
   1           1.654           2.674          14.847
   1        9.780e-1           6.236          20.571
   1        6.224e-1           4.280          15.325
   1        6.435e-1           4.777           4.732
   1           1.132           7.641           7.096
   1           1.098          11.968          21.650
   1        6.208e-1           1.630           9.077
   1        7.938e-1           1.278          11.012
   1        6.699e-1          14.228           5.653
   1           1.277           5.493          22.783
